Date;Time of day;Germany/Luxembourg[€/MWh];France[€/MWh];Switzerland[€/MWh]
Dec 19, 2019;5:00 AM;27.24;6.73;34.67
Dec 19, 2019;6:00 AM;31.56;29.87;43.03
Dec 19, 2019;7:00 AM;40;40;44.05
Dec 19, 2019;8:00 AM;42.95;42.95;46.52
Dec 19, 2019;9:00 AM;39.62;39.62;46.3
Dec 19, 2019;10:00 AM;37.86;37.78;46.16
Dec 19, 2019;11:00 AM;37.69;37.69;45.1
Dec 19, 2019;12:00 PM;36.87;36.87;44.1
Dec 19, 2019;1:00 PM;37.41;36.92;44.07
Dec 19, 2019;2:00 PM;38.01;35.33;45.69
Dec 19, 2019;3:00 PM;38.72;29.94;46.57
Dec 19, 2019;4:00 PM;40.46;27.88;47.39
Dec 19, 2019;5:00 PM;40.31;40.31;46.08
Dec 19, 2019;6:00 PM;39.91;39.91;45.67
Dec 19, 2019;7:00 PM;38.95;38.97;45.59
Dec 19, 2019;8:00 PM;35.69;35.67;43.02
Dec 19, 2019;9:00 PM;35.09;30;41.05
Dec 19, 2019;10:00 PM;32.95;26.21;40.02
Dec 19, 2019;11:00 PM;27.22;27.22;37.02
Dec 20, 2019;12:00 AM;26.56;26.56;33.72
Dec 20, 2019;1:00 AM;25.95;19.08;32.08
Dec 20, 2019;2:00 AM;23.3;7.09;30.16
Dec 20, 2019;3:00 AM;19.01;2.39;29.88
Dec 20, 2019;4:00 AM;24.59;1.76;29.96
Dec 20, 2019;5:00 AM;25.03;5.13;33.6
Dec 20, 2019;6:00 AM;26.92;26.92;39.03
Dec 20, 2019;7:00 AM;32.57;32.57;44.71
Dec 20, 2019;8:00 AM;35.4;35.4;42.08
Dec 20, 2019;9:00 AM;33.01;33.01;38.81
Dec 20, 2019;10:00 AM;30.67;30.67;44.38
Dec 20, 2019;11:00 AM;30.04;30.04;44.77
Dec 20, 2019;12:00 PM;28.17;28.17;42.68
Dec 20, 2019;1:00 PM;26.84;26.84;42.47
Dec 20, 2019;2:00 PM;27;27;42.98
Dec 20, 2019;3:00 PM;30.28;28.69;43.07
Dec 20, 2019;4:00 PM;33.51;33.51;37.6
Dec 20, 2019;5:00 PM;37.29;40.33;38.58
Dec 20, 2019;6:00 PM;37.48;37.8;37.96
Dec 20, 2019;7:00 PM;37;37;40.33
Dec 20, 2019;8:00 PM;34.01;34.01;38.59
Dec 20, 2019;9:00 PM;27.33;27.99;38.32
Dec 20, 2019;10:00 PM;26.97;28.37;35.1
Dec 20, 2019;11:00 PM;26.82;27.73;31.23
Dec 21, 2019;12:00 AM;18.11;18.11;31.97
Dec 21, 2019;1:00 AM;13.61;13.99;26.83
Dec 21, 2019;2:00 AM;10;10;21.92
Dec 21, 2019;3:00 AM;9.15;9.15;20.56
Dec 21, 2019;4:00 AM;7.82;7.82;20.48
Dec 21, 2019;5:00 AM;12.83;12.83;21.66
Dec 21, 2019;6:00 AM;21.36;21.36;30.07
Dec 21, 2019;7:00 AM;27.48;27.48;33.17
Dec 21, 2019;8:00 AM;31.23;29.57;33.93
Dec 21, 2019;9:00 AM;35.9;29.31;35.1
Dec 21, 2019;10:00 AM;35.94;19.8;35.28
Dec 21, 2019;11:00 AM;35.99;21.01;35.72
Dec 21, 2019;12:00 PM;36.07;18.9;33.3
Dec 21, 2019;1:00 PM;35.95;17.51;33.79
Dec 21, 2019;2:00 PM;36.21;14.41;33.94
Dec 21, 2019;3:00 PM;36.99;13.37;35.96
Dec 21, 2019;4:00 PM;39.83;13.45;37.76
Dec 21, 2019;5:00 PM;42.2;23.55;39.02
Dec 21, 2019;6:00 PM;37.76;37.76;40.01
Dec 21, 2019;7:00 PM;36.92;36.92;37.56
Dec 21, 2019;8:00 PM;31.98;21.74;35.27
Dec 21, 2019;9:00 PM;30.2;14.96;34.2
Dec 21, 2019;10:00 PM;28.01;27.8;32.47
Dec 21, 2019;11:00 PM;23.04;19.78;24.5
Dec 22, 2019;12:00 AM;18.43;18.43;21.18
Dec 22, 2019;1:00 AM;8.39;8.39;13.93
Dec 22, 2019;2:00 AM;12.2;9;8.88
Dec 22, 2019;3:00 AM;5.52;5.52;7.39
Dec 22, 2019;4:00 AM;4.25;4.25;6.49
Dec 22, 2019;5:00 AM;6.58;5.25;7.91
Dec 22, 2019;6:00 AM;9.31;6.86;9.13
Dec 22, 2019;7:00 AM;19.42;7.59;16.52
Dec 22, 2019;8:00 AM;28.07;8.97;22.22
Dec 22, 2019;9:00 AM;33.04;8.78;28.48
Dec 22, 2019;10:00 AM;35.64;9.58;29.99
Dec 22, 2019;11:00 AM;37.6;10.65;31.39
Dec 22, 2019;12:00 PM;37.54;20.17;32.15
Dec 22, 2019;1:00 PM;37.08;15.61;29.87
Dec 22, 2019;2:00 PM;37.33;13.76;30.89
Dec 22, 2019;3:00 PM;37.09;12.55;31.74
Dec 22, 2019;4:00 PM;39.01;8.3;35.3
Dec 22, 2019;5:00 PM;40;23.65;38.34
Dec 22, 2019;6:00 PM;38.68;34.16;37.49
Dec 22, 2019;7:00 PM;37;37;37.1
Dec 22, 2019;8:00 PM;34.77;16.02;33.77
Dec 22, 2019;9:00 PM;31.78;11.28;29.58
Dec 22, 2019;10:00 PM;28.01;16.56;27.34
Dec 22, 2019;11:00 PM;18.67;18.67;21.93
Dec 23, 2019;12:00 AM;6.89;8.51;14.17
Dec 23, 2019;1:00 AM;-0.31;5.1;9.81
Dec 23, 2019;2:00 AM;-4.85;2.3;6.08
Dec 23, 2019;3:00 AM;-6.75;1.02;3.1
Dec 23, 2019;4:00 AM;-5.39;1;3.78
Dec 23, 2019;5:00 AM;2.16;2.3;8.84
Dec 23, 2019;6:00 AM;22.84;22.84;24.29
Dec 23, 2019;7:00 AM;30.6;30.6;33.45
Dec 23, 2019;8:00 AM;35;35.84;39.16
Dec 23, 2019;9:00 AM;37;37.18;38.41
Dec 23, 2019;10:00 AM;36.51;36.8;36.8
Dec 23, 2019;11:00 AM;34;34.92;37.95
Dec 23, 2019;12:00 PM;32.66;33.26;33.78
Dec 23, 2019;1:00 PM;30.75;31.55;33.21
Dec 23, 2019;2:00 PM;35.9;35.9;35.07
Dec 23, 2019;3:00 PM;37.42;37.42;36.24
Dec 23, 2019;4:00 PM;37.18;37.18;37.04
Dec 23, 2019;5:00 PM;40;40;39.25
Dec 23, 2019;6:00 PM;40.93;40.93;40.89
Dec 23, 2019;7:00 PM;38.9;39.07;39.71
Dec 23, 2019;8:00 PM;35.98;35.98;40.01
Dec 23, 2019;9:00 PM;29.2;30.79;38.83
Dec 23, 2019;10:00 PM;27.26;28.51;32.09
Dec 23, 2019;11:00 PM;14.03;18.58;25.07
Dec 24, 2019;12:00 AM;0.4;7;18.56
Dec 24, 2019;1:00 AM;-2.99;4.62;11.99
Dec 24, 2019;2:00 AM;-5.19;2.3;9.53
Dec 24, 2019;3:00 AM;-7.45;1.09;8.84
Dec 24, 2019;4:00 AM;-4.99;-0.47;8.81
Dec 24, 2019;5:00 AM;-1.7;2.9;12.62
Dec 24, 2019;6:00 AM;-3.23;6.26;22.09
Dec 24, 2019;7:00 AM;14.92;15.13;25.78
Dec 24, 2019;8:00 AM;25.39;26.51;30.07
Dec 24, 2019;9:00 AM;29.47;31.24;32.47
Dec 24, 2019;10:00 AM;30.65;30.72;32.77
Dec 24, 2019;11:00 AM;30.78;25.68;32.73
Dec 24, 2019;12:00 PM;31.05;27;32.48
Dec 24, 2019;1:00 PM;31.75;27.55;31.87
Dec 24, 2019;2:00 PM;34.97;27;31.98
Dec 24, 2019;3:00 PM;37.17;26.97;33.92
Dec 24, 2019;4:00 PM;37.77;27.72;37.54
Dec 24, 2019;5:00 PM;40;33.41;37.68
Dec 24, 2019;6:00 PM;36.51;36.51;36.43
Dec 24, 2019;7:00 PM;34.03;34.03;33.2
Dec 24, 2019;8:00 PM;28.38;30;30.66
Dec 24, 2019;9:00 PM;27.87;28.93;26.37
Dec 24, 2019;10:00 PM;27.01;23.61;24.22
Dec 24, 2019;11:00 PM;19.8;20.99;18.66
Dec 25, 2019;12:00 AM;22.95;12.28;9.72
Dec 25, 2019;1:00 AM;19.5;9.99;7.5
Dec 25, 2019;2:00 AM;15.84;9.32;5.47
Dec 25, 2019;3:00 AM;11.96;5.37;3.95
Dec 25, 2019;4:00 AM;10.07;4.24;3.58
Dec 25, 2019;5:00 AM;16.67;4;4.79
Dec 25, 2019;6:00 AM;10.1;5.41;8.08
Dec 25, 2019;7:00 AM;17.81;6.87;12.57
Dec 25, 2019;8:00 AM;26.45;9.34;19.26
Dec 25, 2019;9:00 AM;33.1;9.99;24.65
Dec 25, 2019;10:00 AM;31.62;12.03;24.72
Dec 25, 2019;11:00 AM;32.86;11.78;24.69
Dec 25, 2019;12:00 PM;30.88;15.01;23.67
Dec 25, 2019;1:00 PM;29.65;12.03;21.78
Dec 25, 2019;2:00 PM;30.54;11.59;23.6
Dec 25, 2019;3:00 PM;35.44;9.99;26.35
Dec 25, 2019;4:00 PM;36.3;12.53;28.71
Dec 25, 2019;5:00 PM;37.37;14.99;32.57
Dec 25, 2019;6:00 PM;36.45;19.62;33
Dec 25, 2019;7:00 PM;35.46;29.37;32.54
Dec 25, 2019;8:00 PM;32.93;29.61;30.39
Dec 25, 2019;9:00 PM;33.65;30;28.77
Dec 25, 2019;10:00 PM;34.28;31;28.08
Dec 25, 2019;11:00 PM;32.09;32.09;23.68
Dec 26, 2019;12:00 AM;27.95;14.7;25.07
Dec 26, 2019;1:00 AM;26.35;10.58;23
Dec 26, 2019;2:00 AM;26.34;9.1;20.06
Dec 26, 2019;3:00 AM;25.58;4.86;18.09
Dec 26, 2019;4:00 AM;26.33;3.92;17.65
Dec 26, 2019;5:00 AM;28.37;5.1;17.94
Dec 26, 2019;6:00 AM;27.14;18.97;19.87
Dec 26, 2019;7:00 AM;26.78;22.8;24.24
Dec 26, 2019;8:00 AM;30;27.4;27.68
Dec 26, 2019;9:00 AM;34.47;32.51;29.92
Dec 26, 2019;10:00 AM;34.95;34.95;30.78
Dec 26, 2019;11:00 AM;35.71;32.51;31.35
Dec 26, 2019;12:00 PM;35.69;33.36;31.36
Dec 26, 2019;1:00 PM;34.96;29.92;30.33
Dec 26, 2019;2:00 PM;36.83;27.98;31.39
Dec 26, 2019;3:00 PM;38.53;26.94;34.4
Dec 26, 2019;4:00 PM;39.75;32;37.04
Dec 26, 2019;5:00 PM;42.55;39;39.22
Dec 26, 2019;6:00 PM;42.64;42.64;38.8
Dec 26, 2019;7:00 PM;40.92;40.92;38.02
Dec 26, 2019;8:00 PM;37.24;37.24;36.96
Dec 26, 2019;9:00 PM;36.78;32.03;35.13
Dec 26, 2019;10:00 PM;36.45;30.58;34.08
Dec 26, 2019;11:00 PM;34.75;28.7;31.72
Dec 27, 2019;12:00 AM;31.17;27.47;33.58
Dec 27, 2019;1:00 AM;30.02;25;32.78
Dec 27, 2019;2:00 AM;28.67;19.99;31.75
Dec 27, 2019;3:00 AM;28.7;19.73;31.06
Dec 27, 2019;4:00 AM;29.19;16.6;31.23
Dec 27, 2019;5:00 AM;31.03;20.5;32.37
Dec 27, 2019;6:00 AM;33.1;24;36.06
Dec 27, 2019;7:00 AM;38.89;29.57;40.9
Dec 27, 2019;8:00 AM;38.55;34.75;43.5
Dec 27, 2019;9:00 AM;40;38.09;43.9
Dec 27, 2019;10:00 AM;40;38.59;43.62
Dec 27, 2019;11:00 AM;40.47;38.09;42.36
Dec 27, 2019;12:00 PM;40.15;39;41.79
Dec 27, 2019;1:00 PM;40.41;37.52;41.11
Dec 27, 2019;2:00 PM;42.2;34.9;42.13
Dec 27, 2019;3:00 PM;45.13;32.51;44.41
Dec 27, 2019;4:00 PM;46.53;34.99;46.48
Dec 27, 2019;5:00 PM;49.38;40.01;48.18
Dec 27, 2019;6:00 PM;44.88;44.88;47.86
Dec 27, 2019;7:00 PM;43.99;43.99;45.26
Dec 27, 2019;8:00 PM;39.52;39.52;41.57
Dec 27, 2019;9:00 PM;36.67;36.67;38.46
Dec 27, 2019;10:00 PM;35.38;35.38;37.18
Dec 27, 2019;11:00 PM;33.57;33.57;35.35
Dec 28, 2019;12:00 AM;30.17;30.17;33.03
Dec 28, 2019;1:00 AM;29.5;29.5;30.49
Dec 28, 2019;2:00 AM;29.43;25.75;29.44
Dec 28, 2019;3:00 AM;28.2;23;28.35
Dec 28, 2019;4:00 AM;28.53;20.97;28.42
Dec 28, 2019;5:00 AM;27.4;20.72;29.34
Dec 28, 2019;6:00 AM;29.2;21.47;28.91
Dec 28, 2019;7:00 AM;31.63;23;31.73
Dec 28, 2019;8:00 AM;34.61;27.16;35.54
Dec 28, 2019;9:00 AM;36.82;34.75;36.76
Dec 28, 2019;10:00 AM;35.61;35.61;36.05
Dec 28, 2019;11:00 AM;35.05;35.05;35.14
Dec 28, 2019;12:00 PM;34.7;34.7;34.85
Dec 28, 2019;1:00 PM;33.78;32.27;33.91
Dec 28, 2019;2:00 PM;34.91;30.51;34.83
Dec 28, 2019;3:00 PM;35.86;26.48;37.03
Dec 28, 2019;4:00 PM;39.86;32;40.05
Dec 28, 2019;5:00 PM;40.79;40.79;42.5
Dec 28, 2019;6:00 PM;43.75;43.75;41.92
Dec 28, 2019;7:00 PM;43.29;43.29;40.85
Dec 28, 2019;8:00 PM;39.62;39.62;37.19
Dec 28, 2019;9:00 PM;35.39;35.39;34.06
Dec 28, 2019;10:00 PM;34.75;34.75;32.81
Dec 28, 2019;11:00 PM;30.17;30.17;30.59
Dec 29, 2019;12:00 AM;30.6;30.6;28.33
Dec 29, 2019;1:00 AM;28.1;28.1;26.41
Dec 29, 2019;2:00 AM;26.92;26.92;25.13
Dec 29, 2019;3:00 AM;22.85;22.85;22.1
Dec 29, 2019;4:00 AM;20.97;20.97;21.07
Dec 29, 2019;5:00 AM;21.31;21.31;22.13
Dec 29, 2019;6:00 AM;22.72;22.72;21.78
Dec 29, 2019;7:00 AM;25.1;25.1;26.23
Dec 29, 2019;8:00 AM;27.52;27.52;27.93
Dec 29, 2019;9:00 AM;30.04;30.04;28.85
Dec 29, 2019;10:00 AM;30.6;32.52;28.95
Dec 29, 2019;11:00 AM;30.93;32.51;29.11
Dec 29, 2019;12:00 PM;32.03;32.03;28.93
Dec 29, 2019;1:00 PM;30.61;30.61;27.85
Dec 29, 2019;2:00 PM;30.8;30.8;27.59
Dec 29, 2019;3:00 PM;32.86;31.39;29.54
Dec 29, 2019;4:00 PM;33.97;33.97;32.23
Dec 29, 2019;5:00 PM;39.53;41;38.02
Dec 29, 2019;6:00 PM;41.16;43.5;39.97
Dec 29, 2019;7:00 PM;39.6;43.5;39.97
Dec 29, 2019;8:00 PM;38.14;40;38.06
Dec 29, 2019;9:00 PM;32;34.9;34.79
Dec 29, 2019;10:00 PM;30.11;34.3;34.09
Dec 29, 2019;11:00 PM;25.52;28.94;31.16
