Date;Time of day;Germany/Luxembourg[€/MWh];France[€/MWh];Switzerland[€/MWh]
Sep 16, 2019;8:00 AM;59.69;59.69;56.01
Sep 16, 2019;9:00 AM;55.31;55.31;50.16
Sep 16, 2019;10:00 AM;50.79;50.79;47.35
Sep 16, 2019;11:00 AM;54.69;54.69;46.42
Sep 16, 2019;12:00 PM;50;50;45.09
Sep 16, 2019;1:00 PM;50.32;50.32;44.48
Sep 16, 2019;2:00 PM;49.39;49.39;44.03
Sep 16, 2019;3:00 PM;48.91;48.91;44.15
Sep 16, 2019;4:00 PM;48.11;48.11;44.87
Sep 16, 2019;5:00 PM;51.93;51.93;45.37
Sep 16, 2019;6:00 PM;56.67;56.67;49.19
Sep 16, 2019;7:00 PM;60.91;60.91;54.01
Sep 16, 2019;8:00 PM;60.16;60.16;52.05
Sep 16, 2019;9:00 PM;51.09;51.09;45.55
Sep 16, 2019;10:00 PM;47.91;47.99;43.48
Sep 16, 2019;11:00 PM;40.32;43.93;40.45
Sep 17, 2019;12:00 AM;36.88;36.88;38.8
Sep 17, 2019;1:00 AM;33.02;33.02;35.18
Sep 17, 2019;2:00 AM;30.91;30.91;34
Sep 17, 2019;3:00 AM;30.5;30.44;33.37
Sep 17, 2019;4:00 AM;30.57;30.55;33.14
Sep 17, 2019;5:00 AM;33.15;33.15;35.02
Sep 17, 2019;6:00 AM;45.9;45.9;44.17
Sep 17, 2019;7:00 AM;50.91;50.91;46.28
Sep 17, 2019;8:00 AM;52.03;52.03;46.63
Sep 17, 2019;9:00 AM;45.09;50.76;45.24
Sep 17, 2019;10:00 AM;36.32;50.36;44.29
Sep 17, 2019;11:00 AM;30.23;49.65;44.84
Sep 17, 2019;12:00 PM;27.51;45.44;43.57
Sep 17, 2019;1:00 PM;26.46;44.22;43.58
Sep 17, 2019;2:00 PM;17.88;44.78;42.33
Sep 17, 2019;3:00 PM;20.45;40.56;41.56
Sep 17, 2019;4:00 PM;25.03;39.84;41.58
Sep 17, 2019;5:00 PM;27.99;45.39;41.1
Sep 17, 2019;6:00 PM;34.68;50.51;42.07
Sep 17, 2019;7:00 PM;39.49;50.34;42.44
Sep 17, 2019;8:00 PM;38.81;50.9;42.64
Sep 17, 2019;9:00 PM;35.77;39.05;38.92
Sep 17, 2019;10:00 PM;33.23;41.96;36.83
Sep 17, 2019;11:00 PM;30.03;38.35;33.17
Sep 18, 2019;12:00 AM;27.53;27.53;35.39
Sep 18, 2019;1:00 AM;27.16;27.16;34.95
Sep 18, 2019;2:00 AM;27;27;33.03
Sep 18, 2019;3:00 AM;26.74;26.74;32.96
Sep 18, 2019;4:00 AM;27.7;27.7;31.92
Sep 18, 2019;5:00 AM;30.18;30.18;35.23
Sep 18, 2019;6:00 AM;39.77;39.77;44.39
Sep 18, 2019;7:00 AM;49.95;49.95;50.07
Sep 18, 2019;8:00 AM;51.22;51.22;50.02
Sep 18, 2019;9:00 AM;46.36;46.36;48.07
Sep 18, 2019;10:00 AM;32.66;45.59;46.09
Sep 18, 2019;11:00 AM;29.23;42.14;45.95
Sep 18, 2019;12:00 PM;27.65;38.52;45.14
Sep 18, 2019;1:00 PM;27.05;38.17;43.51
Sep 18, 2019;2:00 PM;26.09;34.1;43.49
Sep 18, 2019;3:00 PM;27.66;31.54;43.18
Sep 18, 2019;4:00 PM;29.65;30.83;42.92
Sep 18, 2019;5:00 PM;37.91;38.89;45.05
Sep 18, 2019;6:00 PM;48.29;48.29;49.32
Sep 18, 2019;7:00 PM;52.27;52.27;51.06
Sep 18, 2019;8:00 PM;53.17;53.17;51.51
Sep 18, 2019;9:00 PM;48.07;48.07;47.28
Sep 18, 2019;10:00 PM;45.19;45.19;46.02
Sep 18, 2019;11:00 PM;37;37;40.98
Sep 19, 2019;12:00 AM;33.34;33.34;35.66
Sep 19, 2019;1:00 AM;31.15;31.12;34.93
Sep 19, 2019;2:00 AM;30.78;30.72;34.5
Sep 19, 2019;3:00 AM;30.36;27.62;33.51
Sep 19, 2019;4:00 AM;31.43;31.15;32.14
Sep 19, 2019;5:00 AM;34.5;34.5;35.48
Sep 19, 2019;6:00 AM;48.73;48.73;47.39
Sep 19, 2019;7:00 AM;51.79;51.79;51.48
Sep 19, 2019;8:00 AM;54;54;54
Sep 19, 2019;9:00 AM;52;52;50.64
Sep 19, 2019;10:00 AM;50.19;50.19;47.7
Sep 19, 2019;11:00 AM;44.3;44.51;43.19
Sep 19, 2019;12:00 PM;37.81;37.99;42.01
Sep 19, 2019;1:00 PM;36.31;36.4;41
Sep 19, 2019;2:00 PM;36;36.1;40.19
Sep 19, 2019;3:00 PM;36.41;36.45;39.62
Sep 19, 2019;4:00 PM;38.88;38.88;41.49
Sep 19, 2019;5:00 PM;50;50;47.89
Sep 19, 2019;6:00 PM;52.2;52.2;52.16
Sep 19, 2019;7:00 PM;71.47;56.04;55.3
Sep 19, 2019;8:00 PM;61.13;56.24;55.14
Sep 19, 2019;9:00 PM;51.24;51.24;51.03
Sep 19, 2019;10:00 PM;48.09;48.09;48.29
Sep 19, 2019;11:00 PM;38.61;38.65;43.4
Sep 20, 2019;12:00 AM;37.37;37.37;38.95
Sep 20, 2019;1:00 AM;36.06;28;37.71
Sep 20, 2019;2:00 AM;35.04;25.06;37.27
Sep 20, 2019;3:00 AM;35.4;20.84;36.87
Sep 20, 2019;4:00 AM;36.13;22.12;37.79
Sep 20, 2019;5:00 AM;37.25;24.04;40.08
Sep 20, 2019;6:00 AM;48.77;42.5;50.11
Sep 20, 2019;7:00 AM;53.47;52.05;52.67
Sep 20, 2019;8:00 AM;60.73;60.73;55.83
Sep 20, 2019;9:00 AM;52.09;52.09;53.01
Sep 20, 2019;10:00 AM;49.48;49.48;50.08
Sep 20, 2019;11:00 AM;42.85;45.89;46.71
Sep 20, 2019;12:00 PM;37.02;43.96;42.34
Sep 20, 2019;1:00 PM;34.63;40.83;41.84
Sep 20, 2019;2:00 PM;33.38;37.92;40.05
Sep 20, 2019;3:00 PM;33.81;34.79;39.06
Sep 20, 2019;4:00 PM;36.52;35.86;39.28
Sep 20, 2019;5:00 PM;46.13;44.9;47.16
Sep 20, 2019;6:00 PM;52.96;47.77;49.99
Sep 20, 2019;7:00 PM;56.94;50.75;52.25
Sep 20, 2019;8:00 PM;51.22;51.1;51.81
Sep 20, 2019;9:00 PM;44.08;44.08;47.69
Sep 20, 2019;10:00 PM;39.18;40.44;43.41
Sep 20, 2019;11:00 PM;34.2;34.2;37.86
Sep 21, 2019;12:00 AM;33.07;33.07;34.53
Sep 21, 2019;1:00 AM;30.01;26.94;32.25
Sep 21, 2019;2:00 AM;29.45;22.91;31.95
Sep 21, 2019;3:00 AM;30.09;17.1;31.78
Sep 21, 2019;4:00 AM;31.97;15.79;30.68
Sep 21, 2019;5:00 AM;32.96;15.78;31.49
Sep 21, 2019;6:00 AM;35.38;19.29;33.35
Sep 21, 2019;7:00 AM;44.98;20.42;39.03
Sep 21, 2019;8:00 AM;43.4;27.89;39.99
Sep 21, 2019;9:00 AM;36.5;36.5;38.86
Sep 21, 2019;10:00 AM;31.49;31.27;35.44
Sep 21, 2019;11:00 AM;29.86;29.86;35.02
Sep 21, 2019;12:00 PM;28.27;28.38;33.01
Sep 21, 2019;1:00 PM;27.25;27.34;31.65
Sep 21, 2019;2:00 PM;26.7;26.7;31.69
Sep 21, 2019;3:00 PM;27.67;27.02;31.03
Sep 21, 2019;4:00 PM;28;26.33;33.34
Sep 21, 2019;5:00 PM;39.66;32.49;37.77
Sep 21, 2019;6:00 PM;50;37.47;42.75
Sep 21, 2019;7:00 PM;50;44.6;46.7
Sep 21, 2019;8:00 PM;46.32;46.32;44.7
Sep 21, 2019;9:00 PM;34.93;34.93;38.08
Sep 21, 2019;10:00 PM;33.1;33.1;35.78
Sep 21, 2019;11:00 PM;30.56;30.56;33.69
Sep 22, 2019;12:00 AM;27.62;27.62;29.91
Sep 22, 2019;1:00 AM;28.14;28.14;27.53
Sep 22, 2019;2:00 AM;28.36;19.9;27.3
Sep 22, 2019;3:00 AM;28.54;26.24;26.34
Sep 22, 2019;4:00 AM;29.87;13.59;25.23
Sep 22, 2019;5:00 AM;27.3;19.28;25.33
Sep 22, 2019;6:00 AM;26.6;19.56;26.96
Sep 22, 2019;7:00 AM;26.88;18.67;28.21
Sep 22, 2019;8:00 AM;26;26;32.25
Sep 22, 2019;9:00 AM;25.33;23.33;29.93
Sep 22, 2019;10:00 AM;26.24;26.24;28.34
Sep 22, 2019;11:00 AM;26.91;26.91;28.66
Sep 22, 2019;12:00 PM;26.58;26.58;27.93
Sep 22, 2019;1:00 PM;24.9;24.9;25.59
Sep 22, 2019;2:00 PM;25.05;25.05;24.4
Sep 22, 2019;3:00 PM;26.49;26.49;24.61
Sep 22, 2019;4:00 PM;27.27;27.27;26.87
Sep 22, 2019;5:00 PM;34.99;34.99;35.48
Sep 22, 2019;6:00 PM;39.01;39.01;39.77
Sep 22, 2019;7:00 PM;40.97;40.97;43.97
Sep 22, 2019;8:00 PM;38.5;38.5;44.77
Sep 22, 2019;9:00 PM;34.44;34.44;40.19
Sep 22, 2019;10:00 PM;33.4;33.4;38.6
Sep 22, 2019;11:00 PM;31.99;31.99;35.27
