Date;Time of day;Germany/Luxembourg[€/MWh];France[€/MWh];Switzerland[€/MWh]
Apr 10, 2019;10:00 AM;46.21;49.5;48.66
Apr 10, 2019;11:00 AM;44.44;51.04;47.04
Apr 10, 2019;12:00 PM;41.16;50.07;45.5
Apr 10, 2019;1:00 PM;39.98;44.62;43.01
Apr 10, 2019;2:00 PM;38.22;38.37;40.48
Apr 10, 2019;3:00 PM;37.6;37.6;39.16
Apr 10, 2019;4:00 PM;38.12;38.12;39.76
Apr 10, 2019;5:00 PM;42.6;42.6;43.97
Apr 10, 2019;6:00 PM;46.5;46.5;46.19
Apr 10, 2019;7:00 PM;47.2;47.2;48.62
Apr 10, 2019;8:00 PM;46.97;46.97;47.18
Apr 10, 2019;9:00 PM;44.56;44.56;44.18
Apr 10, 2019;10:00 PM;42.6;42.6;42.77
Apr 10, 2019;11:00 PM;39.23;39.23;38.87
Apr 11, 2019;12:00 AM;37.5;37.5;39.44
Apr 11, 2019;1:00 AM;37.07;37.07;38.13
Apr 11, 2019;2:00 AM;37.07;37.07;37.19
Apr 11, 2019;3:00 AM;36.52;36.52;36.85
Apr 11, 2019;4:00 AM;37.1;37.1;37.38
Apr 11, 2019;5:00 AM;38.87;38.87;40.51
Apr 11, 2019;6:00 AM;47.91;47.91;49.7
Apr 11, 2019;7:00 AM;56.4;56.4;57.42
Apr 11, 2019;8:00 AM;59.24;59.24;60.57
Apr 11, 2019;9:00 AM;51.7;51.7;54.14
Apr 11, 2019;10:00 AM;48.55;48.55;50
Apr 11, 2019;11:00 AM;45.98;45.98;49.25
Apr 11, 2019;12:00 PM;43.95;43.95;47.03
Apr 11, 2019;1:00 PM;39.86;39.86;43.47
Apr 11, 2019;2:00 PM;38.9;38.9;40.59
Apr 11, 2019;3:00 PM;39.28;39.28;41.1
Apr 11, 2019;4:00 PM;39;39;41.77
Apr 11, 2019;5:00 PM;43.92;43.92;47.66
Apr 11, 2019;6:00 PM;47.69;47.69;50.18
Apr 11, 2019;7:00 PM;54.02;54.02;51.9
Apr 11, 2019;8:00 PM;52.99;52.99;51.19
Apr 11, 2019;9:00 PM;49.02;49.02;49.34
Apr 11, 2019;10:00 PM;47.2;47.2;48.27
Apr 11, 2019;11:00 PM;44.05;44.05;44.98
Apr 12, 2019;12:00 AM;39.59;39.59;41.83
Apr 12, 2019;1:00 AM;39.01;39.01;39.87
Apr 12, 2019;2:00 AM;37.95;37.95;39.66
Apr 12, 2019;3:00 AM;37.22;37.22;39.09
Apr 12, 2019;4:00 AM;37.5;37.5;39.19
Apr 12, 2019;5:00 AM;41.05;41.05;41.29
Apr 12, 2019;6:00 AM;49.62;49.62;49.93
Apr 12, 2019;7:00 AM;58.98;58.98;59.74
Apr 12, 2019;8:00 AM;60.08;60.08;62.91
Apr 12, 2019;9:00 AM;51.55;51.55;55.37
Apr 12, 2019;10:00 AM;48.97;48.97;50.96
Apr 12, 2019;11:00 AM;46.99;46.99;47.2
Apr 12, 2019;12:00 PM;45.1;45.1;46.35
Apr 12, 2019;1:00 PM;44.11;44.11;44.32
Apr 12, 2019;2:00 PM;42.11;42.11;41.8
Apr 12, 2019;3:00 PM;40.67;40.67;41.34
Apr 12, 2019;4:00 PM;38.57;38.57;41.13
Apr 12, 2019;5:00 PM;41.73;41.73;43.27
Apr 12, 2019;6:00 PM;46.43;46.43;47.52
Apr 12, 2019;7:00 PM;48.43;48.43;50.84
Apr 12, 2019;8:00 PM;48.08;48.08;50.82
Apr 12, 2019;9:00 PM;45.36;45.36;47.96
Apr 12, 2019;10:00 PM;45.27;45.27;47.22
Apr 12, 2019;11:00 PM;43.27;43.27;44.59
Apr 13, 2019;12:00 AM;44.78;44.78;45.06
Apr 13, 2019;1:00 AM;43.53;43.62;42.75
Apr 13, 2019;2:00 AM;42.36;42.36;40.43
Apr 13, 2019;3:00 AM;40.11;40.11;38.89
Apr 13, 2019;4:00 AM;39.45;39.45;38.54
Apr 13, 2019;5:00 AM;40.93;40.93;39.41
Apr 13, 2019;6:00 AM;43.78;43.78;42.89
Apr 13, 2019;7:00 AM;45.1;45.1;46.05
Apr 13, 2019;8:00 AM;47.28;47.28;48.03
Apr 13, 2019;9:00 AM;46.96;46.96;47.77
Apr 13, 2019;10:00 AM;42.45;42.45;44.84
Apr 13, 2019;11:00 AM;39.85;42.69;41.66
Apr 13, 2019;12:00 PM;38.57;47.47;39.49
Apr 13, 2019;1:00 PM;38.02;43.4;36.13
Apr 13, 2019;2:00 PM;37.11;37.11;34.6
Apr 13, 2019;3:00 PM;36.42;36.42;34.28
Apr 13, 2019;4:00 PM;35.65;35.65;34.9
Apr 13, 2019;5:00 PM;37.83;37.83;38.31
Apr 13, 2019;6:00 PM;43.03;43.03;43.14
Apr 13, 2019;7:00 PM;46.09;46.09;45.76
Apr 13, 2019;8:00 PM;46.28;46.28;47.03
Apr 13, 2019;9:00 PM;43.1;44.52;47.1
Apr 13, 2019;10:00 PM;40.24;45.93;47.77
Apr 13, 2019;11:00 PM;35.08;47.68;47.06
Apr 14, 2019;12:00 AM;36.58;57.61;43.85
Apr 14, 2019;1:00 AM;35.31;47.85;42.91
Apr 14, 2019;2:00 AM;35.03;46.69;42.68
Apr 14, 2019;3:00 AM;36.61;43.11;39.36
Apr 14, 2019;4:00 AM;37.23;37.23;39.14
Apr 14, 2019;5:00 AM;37.01;37.45;39.09
Apr 14, 2019;6:00 AM;37.36;37.36;39.04
Apr 14, 2019;7:00 AM;38.18;38.18;38.69
Apr 14, 2019;8:00 AM;40.36;40.36;42.75
Apr 14, 2019;9:00 AM;39.76;39.76;40.44
Apr 14, 2019;10:00 AM;37.1;37.1;38.42
Apr 14, 2019;11:00 AM;36.4;36.9;36.99
Apr 14, 2019;12:00 PM;34.89;38.36;36.08
Apr 14, 2019;1:00 PM;33.87;34.7;35.17
Apr 14, 2019;2:00 PM;29.75;30.59;34.1
Apr 14, 2019;3:00 PM;28.97;30.76;32.42
Apr 14, 2019;4:00 PM;31.26;32.59;32.43
Apr 14, 2019;5:00 PM;35.04;35.11;37.75
Apr 14, 2019;6:00 PM;41.87;41.87;44.39
Apr 14, 2019;7:00 PM;44.7;44.7;48.49
Apr 14, 2019;8:00 PM;46.74;46.74;48.76
Apr 14, 2019;9:00 PM;43.28;53.86;48.16
Apr 14, 2019;10:00 PM;38.59;57.41;48.19
Apr 14, 2019;11:00 PM;38.11;51.35;48.04
Apr 15, 2019;12:00 AM;35.58;53.97;48.17
Apr 15, 2019;1:00 AM;37.11;42.97;47.84
Apr 15, 2019;2:00 AM;37.17;41.01;39.71
Apr 15, 2019;3:00 AM;38.9;38.9;39.58
Apr 15, 2019;4:00 AM;37.99;37.99;38.49
Apr 15, 2019;5:00 AM;42.6;42.6;43.05
Apr 15, 2019;6:00 AM;50.23;50.59;49.68
Apr 15, 2019;7:00 AM;58.76;59.18;57.32
Apr 15, 2019;8:00 AM;60.33;60.67;58.02
Apr 15, 2019;9:00 AM;47.29;59.84;52.04
Apr 15, 2019;10:00 AM;43.02;59;52.21
Apr 15, 2019;11:00 AM;40.24;52.25;54.03
Apr 15, 2019;12:00 PM;32.05;48.93;49.45
Apr 15, 2019;1:00 PM;30.43;45.77;48.05
Apr 15, 2019;2:00 PM;32.04;40.82;41.14
Apr 15, 2019;3:00 PM;35.67;37.52;38.93
Apr 15, 2019;4:00 PM;35.58;36;37.95
Apr 15, 2019;5:00 PM;40.96;40.96;39.92
Apr 15, 2019;6:00 PM;47.01;47.01;47.13
Apr 15, 2019;7:00 PM;49.27;49.27;49.01
Apr 15, 2019;8:00 PM;48.56;48.56;48.57
Apr 15, 2019;9:00 PM;45.7;45.7;48.52
Apr 15, 2019;10:00 PM;42.43;42.43;48.03
Apr 15, 2019;11:00 PM;34.97;44.01;47.57
Apr 16, 2019;12:00 AM;37.16;38.4;41.08
Apr 16, 2019;1:00 AM;35.85;35.91;39.38
Apr 16, 2019;2:00 AM;36.66;36.66;39.02
Apr 16, 2019;3:00 AM;36.03;36.03;37
Apr 16, 2019;4:00 AM;35.06;35.06;37.06
Apr 16, 2019;5:00 AM;37.42;37.42;39.11
Apr 16, 2019;6:00 AM;46.22;46.22;50.39
Apr 16, 2019;7:00 AM;52.06;52.06;54.91
Apr 16, 2019;8:00 AM;52.21;52.31;54.91
Apr 16, 2019;9:00 AM;46.62;54.03;50.93
Apr 16, 2019;10:00 AM;40.72;50.84;50.96
Apr 16, 2019;11:00 AM;35.7;50.15;53.03
Apr 16, 2019;12:00 PM;35.15;48.47;52.32
Apr 16, 2019;1:00 PM;32.95;44.83;51.71
Apr 16, 2019;2:00 PM;34.52;43.16;50.45
Apr 16, 2019;3:00 PM;37.02;42.15;47.06
Apr 16, 2019;4:00 PM;39.28;39.7;45.29
Apr 16, 2019;5:00 PM;44.5;44.5;49.13
Apr 16, 2019;6:00 PM;49.74;49.74;50.43
Apr 16, 2019;7:00 PM;52.95;52.95;52.47
Apr 16, 2019;8:00 PM;50.32;50.32;52.18
Apr 16, 2019;9:00 PM;47.94;47.94;50.92
Apr 16, 2019;10:00 PM;43.9;49.25;50.89
Apr 16, 2019;11:00 PM;38.8;48.01;50.14
Apr 17, 2019;12:00 AM;33.5;46.92;45.16
Apr 17, 2019;1:00 AM;32.99;40.96;38.34
Apr 17, 2019;2:00 AM;35.02;35.02;38.02
Apr 17, 2019;3:00 AM;35.02;35.02;37.78
Apr 17, 2019;4:00 AM;35.36;35.36;37.2
Apr 17, 2019;5:00 AM;37.94;37.94;38.95
Apr 17, 2019;6:00 AM;46.82;46.82;47.42
Apr 17, 2019;7:00 AM;50.43;50.43;52.32
Apr 17, 2019;8:00 AM;52.23;52.23;52.59
Apr 17, 2019;9:00 AM;50.4;50.4;49.99
Apr 17, 2019;10:00 AM;48.01;48.01;48.19
Apr 17, 2019;11:00 AM;39.72;43.2;44.56
Apr 17, 2019;12:00 PM;35.66;41.13;41.02
Apr 17, 2019;1:00 PM;34.09;38.5;39.48
Apr 17, 2019;2:00 PM;36.12;36.12;38.36
Apr 17, 2019;3:00 PM;35.05;35.05;38.64
Apr 17, 2019;4:00 PM;35.49;35.49;38.98
Apr 17, 2019;5:00 PM;38.73;38.73;40.04
Apr 17, 2019;6:00 PM;46.09;46.09;45.53
Apr 17, 2019;7:00 PM;49.49;49.49;48.05
Apr 17, 2019;8:00 PM;48.09;48.09;47.84
Apr 17, 2019;9:00 PM;44.83;44.83;44.47
Apr 17, 2019;10:00 PM;41.03;41.03;42.37
Apr 17, 2019;11:00 PM;37.29;37.29;38.61
Apr 18, 2019;12:00 AM;37.93;37.93;38
Apr 18, 2019;1:00 AM;37.3;37.3;36.21
Apr 18, 2019;2:00 AM;37.24;37.24;35.7
Apr 18, 2019;3:00 AM;35.02;35.02;37
Apr 18, 2019;4:00 AM;35.06;35.06;36
Apr 18, 2019;5:00 AM;38.07;38.07;37.54
Apr 18, 2019;6:00 AM;47.82;47.82;46.33
Apr 18, 2019;7:00 AM;51.95;51.95;49.29
Apr 18, 2019;8:00 AM;55.31;56.19;49.56
Apr 18, 2019;9:00 AM;49.93;49.93;46.72
Apr 18, 2019;10:00 AM;44.57;44.57;42.87
Apr 18, 2019;11:00 AM;40.39;40.39;40.14
Apr 18, 2019;12:00 PM;37.71;37.99;37.66
Apr 18, 2019;1:00 PM;30.13;34.93;38.01
Apr 18, 2019;2:00 PM;27.12;34.3;37.01
Apr 18, 2019;3:00 PM;30.14;32.67;37.13
Apr 18, 2019;4:00 PM;34.14;34.34;37.02
Apr 18, 2019;5:00 PM;39.4;39.4;38.1
Apr 18, 2019;6:00 PM;45.09;45.09;43.49
Apr 18, 2019;7:00 PM;49.31;49.31;46.65
Apr 18, 2019;8:00 PM;48.19;48.19;46.2
Apr 18, 2019;9:00 PM;44.23;44.95;42.65
Apr 18, 2019;10:00 PM;43.19;43.19;40.78
Apr 18, 2019;11:00 PM;40.96;41.39;37.43
Apr 19, 2019;12:00 AM;35.89;36.7;35.93
Apr 19, 2019;1:00 AM;32.54;34.12;34.21
Apr 19, 2019;2:00 AM;31.71;32.76;32.94
Apr 19, 2019;3:00 AM;30.87;31.55;32.32
Apr 19, 2019;4:00 AM;32.07;32.07;32.03
Apr 19, 2019;5:00 AM;33.99;34.18;33.03
Apr 19, 2019;6:00 AM;37.91;38.42;37.25
Apr 19, 2019;7:00 AM;40.5;41;40.15
Apr 19, 2019;8:00 AM;43.83;45.28;40.68
Apr 19, 2019;9:00 AM;42.68;43.81;38.48
Apr 19, 2019;10:00 AM;37.96;38.76;36
Apr 19, 2019;11:00 AM;34.32;36.51;34.56
Apr 19, 2019;12:00 PM;25.47;34.64;33.36
Apr 19, 2019;1:00 PM;5.36;30.94;29.97
Apr 19, 2019;2:00 PM;5.02;26.24;27.44
Apr 19, 2019;3:00 PM;20.85;25.45;31.07
Apr 19, 2019;4:00 PM;27.48;27.98;30.92
Apr 19, 2019;5:00 PM;35.3;30.56;33.09
Apr 19, 2019;6:00 PM;41.94;38.13;39.42
Apr 19, 2019;7:00 PM;43.68;38.4;43.43
Apr 19, 2019;8:00 PM;43.2;43.2;44.09
Apr 19, 2019;9:00 PM;44.09;44.39;42.14
Apr 19, 2019;10:00 PM;43.88;44;41.39
Apr 19, 2019;11:00 PM;41.62;42;38.17
Apr 20, 2019;12:00 AM;33.87;35.48;38.08
Apr 20, 2019;1:00 AM;31.57;31.57;36.45
Apr 20, 2019;2:00 AM;30;30;34.96
Apr 20, 2019;3:00 AM;30.02;27.13;34.61
Apr 20, 2019;4:00 AM;31.5;25.75;35.13
Apr 20, 2019;5:00 AM;34.87;27.02;36.89
Apr 20, 2019;6:00 AM;38.15;28.46;39.05
Apr 20, 2019;7:00 AM;38.6;30;39.88
Apr 20, 2019;8:00 AM;37.34;35.26;40.54
Apr 20, 2019;9:00 AM;37.7;37.7;39.23
Apr 20, 2019;10:00 AM;31.03;31.03;35.4
Apr 20, 2019;11:00 AM;28.38;28.38;33.24
Apr 20, 2019;12:00 PM;26.91;26.91;30.96
Apr 20, 2019;1:00 PM;22.8;22.8;23.42
Apr 20, 2019;2:00 PM;21.03;21.03;20.93
Apr 20, 2019;3:00 PM;24.94;20;25.05
Apr 20, 2019;4:00 PM;27.94;21.65;29.07
Apr 20, 2019;5:00 PM;38.03;22.45;35.08
Apr 20, 2019;6:00 PM;44.91;27.57;40.84
Apr 20, 2019;7:00 PM;46.92;31.17;44.06
Apr 20, 2019;8:00 PM;44.61;38.89;44.07
Apr 20, 2019;9:00 PM;43.41;43.41;42.77
Apr 20, 2019;10:00 PM;42.5;42.5;41.32
Apr 20, 2019;11:00 PM;41.37;41.37;40.17
Apr 21, 2019;12:00 AM;36.95;36.95;35.01
Apr 21, 2019;1:00 AM;34.02;34.02;32.7
Apr 21, 2019;2:00 AM;31.29;30.23;32.01
Apr 21, 2019;3:00 AM;31.32;28.62;30.39
Apr 21, 2019;4:00 AM;33.22;30;30.57
Apr 21, 2019;5:00 AM;33.1;30.35;30.8
Apr 21, 2019;6:00 AM;34.28;33.4;32.02
Apr 21, 2019;7:00 AM;34.02;32.19;31.88
Apr 21, 2019;8:00 AM;34;34;32.59
Apr 21, 2019;9:00 AM;32.23;32.23;30.81
Apr 21, 2019;10:00 AM;29.1;29.1;24.72
Apr 21, 2019;11:00 AM;29.05;29.05;23.78
Apr 21, 2019;12:00 PM;27.47;27.47;23.07
Apr 21, 2019;1:00 PM;10;10;15.49
Apr 21, 2019;2:00 PM;6.27;6.27;12.09
Apr 21, 2019;3:00 PM;9.7;9.7;10.16
Apr 21, 2019;4:00 PM;22.4;22.4;17.17
Apr 21, 2019;5:00 PM;31.88;29.47;29.39
Apr 21, 2019;6:00 PM;41.85;40.7;37.84
Apr 21, 2019;7:00 PM;46.23;45.01;39.98
Apr 21, 2019;8:00 PM;46.08;46.08;41.26
Apr 21, 2019;9:00 PM;44.16;44.16;41.5
Apr 21, 2019;10:00 PM;41.38;41.38;40.44
Apr 21, 2019;11:00 PM;38.34;38.34;38.33
