Date;Time of day;Germany/Luxembourg[€/MWh];France[€/MWh];Switzerland[€/MWh]
Feb 22, 2019;11:00 AM;53.06;53.06;52.59
Feb 22, 2019;12:00 PM;51.45;51.45;50.08
Feb 22, 2019;1:00 PM;48.99;48.99;48.66
Feb 22, 2019;2:00 PM;45.88;45.88;47.68
Feb 22, 2019;3:00 PM;44.75;43.66;47.1
Feb 22, 2019;4:00 PM;46.46;41.85;48.79
Feb 22, 2019;5:00 PM;50.42;47.24;51.74
Feb 22, 2019;6:00 PM;52.4;50.61;53.05
Feb 22, 2019;7:00 PM;50.47;50.98;52.61
Feb 22, 2019;8:00 PM;46.06;47.11;50.82
Feb 22, 2019;9:00 PM;43.02;43.02;43.38
Feb 22, 2019;10:00 PM;44.58;45.45;44.4
Feb 22, 2019;11:00 PM;39.6;42.95;40.9
Feb 23, 2019;12:00 AM;38.04;38.04;42.78
Feb 23, 2019;1:00 AM;36.54;36.54;43.14
Feb 23, 2019;2:00 AM;36.06;36.06;38.39
Feb 23, 2019;3:00 AM;36.01;36.01;37.58
Feb 23, 2019;4:00 AM;35.61;35.61;37.55
Feb 23, 2019;5:00 AM;36.03;36.03;37.64
Feb 23, 2019;6:00 AM;37.3;37.3;39.07
Feb 23, 2019;7:00 AM;41.11;41.11;43.95
Feb 23, 2019;8:00 AM;43.57;43.57;45.98
Feb 23, 2019;9:00 AM;41.72;44.85;45.76
Feb 23, 2019;10:00 AM;40.94;40.94;43.65
Feb 23, 2019;11:00 AM;38.02;38.02;43.06
Feb 23, 2019;12:00 PM;35.66;36.1;39.58
Feb 23, 2019;1:00 PM;35.32;35.84;38.21
Feb 23, 2019;2:00 PM;35.62;35.62;37.31
Feb 23, 2019;3:00 PM;35.49;35.5;39.22
Feb 23, 2019;4:00 PM;42.34;37.36;42.79
Feb 23, 2019;5:00 PM;47.49;47.49;48.76
Feb 23, 2019;6:00 PM;51.57;50.58;51.35
Feb 23, 2019;7:00 PM;50.97;50.97;51.09
Feb 23, 2019;8:00 PM;46.99;46.99;47.03
Feb 23, 2019;9:00 PM;40.35;40.35;42.7
Feb 23, 2019;10:00 PM;41.59;41.59;44.78
Feb 23, 2019;11:00 PM;39;39;41.27
Feb 24, 2019;12:00 AM;37.82;37.82;38.1
Feb 24, 2019;1:00 AM;36.96;37.19;37.03
Feb 24, 2019;2:00 AM;36.97;37.19;36.7
Feb 24, 2019;3:00 AM;36.21;36.21;35.99
Feb 24, 2019;4:00 AM;36.21;36.21;35.48
Feb 24, 2019;5:00 AM;37.04;37.04;35.96
Feb 24, 2019;6:00 AM;36.98;37.12;36
Feb 24, 2019;7:00 AM;37.98;37.98;37.6
Feb 24, 2019;8:00 AM;39.11;39.11;38.27
Feb 24, 2019;9:00 AM;39.79;39.79;38.38
Feb 24, 2019;10:00 AM;37.65;37.65;38.73
Feb 24, 2019;11:00 AM;37.06;37.06;37.58
Feb 24, 2019;12:00 PM;37.14;37.14;37.5
Feb 24, 2019;1:00 PM;35;35;34.99
Feb 24, 2019;2:00 PM;34.54;34.54;32.78
Feb 24, 2019;3:00 PM;35.25;35.25;34.74
Feb 24, 2019;4:00 PM;37.04;34.56;39.09
Feb 24, 2019;5:00 PM;42.37;36.9;46.05
Feb 24, 2019;6:00 PM;51;49.93;50.37
Feb 24, 2019;7:00 PM;51.47;51.47;50.61
Feb 24, 2019;8:00 PM;50;50;49.55
Feb 24, 2019;9:00 PM;44.46;44.46;44.78
Feb 24, 2019;10:00 PM;47.65;47.65;46.07
Feb 24, 2019;11:00 PM;44.1;44.1;42.6
