Date;Time of day;Germany/Luxembourg[€/MWh];France[€/MWh];Switzerland[€/MWh]
Jan 31, 2019;7:00 PM;65.4;65.4;66.45
Jan 31, 2019;8:00 PM;59.9;59.9;60.1
Jan 31, 2019;9:00 PM;52.84;52.84;56.01
Jan 31, 2019;10:00 PM;51.36;51.36;56.74
Jan 31, 2019;11:00 PM;46.72;48.8;51.76
Feb 1, 2019;12:00 AM;43.55;47.07;53.36
Feb 1, 2019;1:00 AM;45.47;45.47;51.79
Feb 1, 2019;2:00 AM;43.1;43.1;51.27
Feb 1, 2019;3:00 AM;41.1;41.1;50.75
Feb 1, 2019;4:00 AM;41.51;41.51;49.73
Feb 1, 2019;5:00 AM;45.76;45.76;53.52
Feb 1, 2019;6:00 AM;47.72;50.71;60.53
Feb 1, 2019;7:00 AM;54.04;66.72;64.77
Feb 1, 2019;8:00 AM;56.66;68.87;67.63
Feb 1, 2019;9:00 AM;55.93;70.47;68.65
Feb 1, 2019;10:00 AM;55.51;72.57;68.96
Feb 1, 2019;11:00 AM;56.9;70.58;67.48
Feb 1, 2019;12:00 PM;58.51;70.99;66.48
Feb 1, 2019;1:00 PM;64;68.04;65.61
Feb 1, 2019;2:00 PM;64.93;65.11;64.35
Feb 1, 2019;3:00 PM;64.55;64.55;62.44
Feb 1, 2019;4:00 PM;63.91;63.91;61.19
Feb 1, 2019;5:00 PM;67.71;67.71;64.97
Feb 1, 2019;6:00 PM;69.98;70.09;66.19
Feb 1, 2019;7:00 PM;67.34;68.33;65.91
Feb 1, 2019;8:00 PM;62.99;62.99;61.73
Feb 1, 2019;9:00 PM;55.32;57.29;56.1
Feb 1, 2019;10:00 PM;54.01;54.01;54.15
Feb 1, 2019;11:00 PM;50.92;50.92;52.09
Feb 2, 2019;12:00 AM;50.04;50.56;50.85
Feb 2, 2019;1:00 AM;47.07;47.07;48.05
Feb 2, 2019;2:00 AM;45.7;45.7;46.48
Feb 2, 2019;3:00 AM;43.14;43.14;44.06
Feb 2, 2019;4:00 AM;42.71;42.71;43.02
Feb 2, 2019;5:00 AM;42.6;42.6;44.44
Feb 2, 2019;6:00 AM;43.47;43.47;45.81
Feb 2, 2019;7:00 AM;47.68;47.68;51.41
Feb 2, 2019;8:00 AM;51.47;51.47;53.63
Feb 2, 2019;9:00 AM;55.79;55.79;57.49
Feb 2, 2019;10:00 AM;59.5;59.5;59.83
Feb 2, 2019;11:00 AM;59.15;59.15;59.18
Feb 2, 2019;12:00 PM;56.08;56.08;56.43
Feb 2, 2019;1:00 PM;50.33;50.33;54.34
Feb 2, 2019;2:00 PM;49.09;49.09;52.45
Feb 2, 2019;3:00 PM;48.6;48.6;52.46
Feb 2, 2019;4:00 PM;49.39;49.39;53.2
Feb 2, 2019;5:00 PM;56.86;56.86;57.28
Feb 2, 2019;6:00 PM;57.91;57.91;59.86
Feb 2, 2019;7:00 PM;54.59;54.59;59.47
Feb 2, 2019;8:00 PM;50.43;50.43;55.47
Feb 2, 2019;9:00 PM;48.48;48.48;52.49
Feb 2, 2019;10:00 PM;48.49;48.49;53.22
Feb 2, 2019;11:00 PM;46.06;46.06;50.6
Feb 3, 2019;12:00 AM;44.8;46.39;46.78
Feb 3, 2019;1:00 AM;41.29;41.29;44.14
Feb 3, 2019;2:00 AM;40.48;40.48;42.24
Feb 3, 2019;3:00 AM;39;39;40.58
Feb 3, 2019;4:00 AM;38.9;38.9;38.32
Feb 3, 2019;5:00 AM;38.47;38.47;38.36
Feb 3, 2019;6:00 AM;39.88;39.88;40.14
Feb 3, 2019;7:00 AM;40.97;40.97;40.79
Feb 3, 2019;8:00 AM;43.8;43.8;45.09
Feb 3, 2019;9:00 AM;47.05;47.05;49.05
Feb 3, 2019;10:00 AM;49.33;49.33;51.44
Feb 3, 2019;11:00 AM;51.11;51.11;50.99
Feb 3, 2019;12:00 PM;50.35;50.35;50.42
Feb 3, 2019;1:00 PM;47.09;47.09;48.36
Feb 3, 2019;2:00 PM;45.14;45.14;47.1
Feb 3, 2019;3:00 PM;44.4;44.4;47.09
Feb 3, 2019;4:00 PM;45.79;45.79;48.07
Feb 3, 2019;5:00 PM;51.94;51.94;54.02
Feb 3, 2019;6:00 PM;59.54;59.54;58.94
Feb 3, 2019;7:00 PM;57.94;63.93;59.06
Feb 3, 2019;8:00 PM;54.69;63.54;58.02
Feb 3, 2019;9:00 PM;51.94;55.06;52.62
Feb 3, 2019;10:00 PM;51.04;53.98;53.45
Feb 3, 2019;11:00 PM;46.42;49.3;51.58
Feb 4, 2019;12:00 AM;43.7;45.91;49.48
Feb 4, 2019;1:00 AM;41.37;42.14;48.42
Feb 4, 2019;2:00 AM;40.48;41.15;48.59
Feb 4, 2019;3:00 AM;39.21;39.21;47.93
Feb 4, 2019;4:00 AM;38.55;38.55;48
Feb 4, 2019;5:00 AM;40.71;40.75;50.74
Feb 4, 2019;6:00 AM;49.05;49.61;59.31
Feb 4, 2019;7:00 AM;60.67;64.1;64.89
Feb 4, 2019;8:00 AM;58.93;64.59;66.18
Feb 4, 2019;9:00 AM;55.47;65.38;65.05
Feb 4, 2019;10:00 AM;48.15;65.88;64.62
Feb 4, 2019;11:00 AM;43.46;65.13;64.14
Feb 4, 2019;12:00 PM;41.69;61.78;63.08
Feb 4, 2019;1:00 PM;40.47;59.34;63.12
Feb 4, 2019;2:00 PM;41.01;57.09;61.07
Feb 4, 2019;3:00 PM;43.37;56.46;60.11
Feb 4, 2019;4:00 PM;43.82;58.01;60.27
Feb 4, 2019;5:00 PM;49.06;63.93;62.68
Feb 4, 2019;6:00 PM;46.78;69.04;64.64
Feb 4, 2019;7:00 PM;42.08;70.66;64.19
Feb 4, 2019;8:00 PM;39.42;66.23;61.06
Feb 4, 2019;9:00 PM;38.75;62.38;60.07
Feb 4, 2019;10:00 PM;38.52;64.77;59.99
Feb 4, 2019;11:00 PM;32.51;61.41;56.39
Feb 5, 2019;12:00 AM;34.49;58.3;55.76
Feb 5, 2019;1:00 AM;36.71;54.44;53.42
Feb 5, 2019;2:00 AM;38.42;51.78;50.23
Feb 5, 2019;3:00 AM;39.39;48.28;48.09
Feb 5, 2019;4:00 AM;39.82;44.64;47.67
Feb 5, 2019;5:00 AM;41.72;48.54;49.46
Feb 5, 2019;6:00 AM;50.31;59.46;57.28
Feb 5, 2019;7:00 AM;61.52;64.09;64.81
Feb 5, 2019;8:00 AM;62.31;68.07;66.07
Feb 5, 2019;9:00 AM;62.31;68;67.1
Feb 5, 2019;10:00 AM;64.56;65.79;64.58
Feb 5, 2019;11:00 AM;62.85;62.85;64.27
Feb 5, 2019;12:00 PM;58.63;59.35;61
Feb 5, 2019;1:00 PM;57.81;58.18;59.83
Feb 5, 2019;2:00 PM;57.96;57.96;60.21
Feb 5, 2019;3:00 PM;58.04;58.04;59.49
Feb 5, 2019;4:00 PM;60.35;60.35;60.29
Feb 5, 2019;5:00 PM;63.06;63.06;64.04
Feb 5, 2019;6:00 PM;65.79;65.79;67.91
Feb 5, 2019;7:00 PM;62.63;66.83;65.64
Feb 5, 2019;8:00 PM;61.77;61.77;61.66
Feb 5, 2019;9:00 PM;53.38;54.14;56.02
Feb 5, 2019;10:00 PM;50.12;52.83;53.43
Feb 5, 2019;11:00 PM;46.98;48.17;50.05
Feb 6, 2019;12:00 AM;42.8;42.8;46.57
Feb 6, 2019;1:00 AM;41.63;41.63;45.1
Feb 6, 2019;2:00 AM;40.98;41.3;44.06
Feb 6, 2019;3:00 AM;40.4;40.4;43.49
Feb 6, 2019;4:00 AM;41.38;41.38;42.77
Feb 6, 2019;5:00 AM;42.31;42.31;45.06
Feb 6, 2019;6:00 AM;51.1;51.39;54.63
Feb 6, 2019;7:00 AM;57.59;60.26;59.4
Feb 6, 2019;8:00 AM;59.01;61.15;60.14
Feb 6, 2019;9:00 AM;53.34;65.88;59.88
Feb 6, 2019;10:00 AM;53.54;60.28;59.05
Feb 6, 2019;11:00 AM;53.32;59.38;57.33
Feb 6, 2019;12:00 PM;53.19;54.69;55.68
Feb 6, 2019;1:00 PM;52.81;54.37;55.22
Feb 6, 2019;2:00 PM;52.93;52.93;54.71
Feb 6, 2019;3:00 PM;54.3;54.3;55.65
Feb 6, 2019;4:00 PM;56.73;56.73;56.63
Feb 6, 2019;5:00 PM;60.27;60.27;58.75
Feb 6, 2019;6:00 PM;62.4;62.4;61.07
Feb 6, 2019;7:00 PM;59.62;63.86;59.31
Feb 6, 2019;8:00 PM;55.8;58;56.63
Feb 6, 2019;9:00 PM;50.49;50.49;50.97
Feb 6, 2019;10:00 PM;49.5;49.5;49.71
Feb 6, 2019;11:00 PM;46.18;46.18;47.01
Feb 7, 2019;12:00 AM;46.25;46.25;43.26
Feb 7, 2019;1:00 AM;45.21;45.21;42.91
Feb 7, 2019;2:00 AM;41.24;41.24;42.62
Feb 7, 2019;3:00 AM;38.05;38.05;42.58
Feb 7, 2019;4:00 AM;37;37;42.86
Feb 7, 2019;5:00 AM;39.04;39.04;44.48
Feb 7, 2019;6:00 AM;48.06;48.06;52.91
Feb 7, 2019;7:00 AM;53.29;54.9;56.3
Feb 7, 2019;8:00 AM;53.04;56.5;56.76
Feb 7, 2019;9:00 AM;51.98;55.53;56.76
Feb 7, 2019;10:00 AM;51.47;54.62;56.75
Feb 7, 2019;11:00 AM;46.38;54.2;56.17
Feb 7, 2019;12:00 PM;43.24;48.91;55.99
Feb 7, 2019;1:00 PM;42.32;46.34;56.42
Feb 7, 2019;2:00 PM;40.75;44.4;56.25
Feb 7, 2019;3:00 PM;41.63;43.55;56.42
Feb 7, 2019;4:00 PM;41.77;45.36;55.97
Feb 7, 2019;5:00 PM;51.37;52;55.43
Feb 7, 2019;6:00 PM;51.4;55.48;56.83
Feb 7, 2019;7:00 PM;45.75;56.47;56.78
Feb 7, 2019;8:00 PM;46.07;52.68;55.42
Feb 7, 2019;9:00 PM;41.47;44.96;49.94
Feb 7, 2019;10:00 PM;38.71;51.33;53.9
Feb 7, 2019;11:00 PM;33.68;44.9;45.07
Feb 8, 2019;12:00 AM;32.73;48.01;46.12
Feb 8, 2019;1:00 AM;33.24;41.45;44.46
Feb 8, 2019;2:00 AM;32.57;38.97;44.42
Feb 8, 2019;3:00 AM;31.16;34.96;44.54
Feb 8, 2019;4:00 AM;35.71;36.19;44.2
Feb 8, 2019;5:00 AM;38.99;39.38;48.95
Feb 8, 2019;6:00 AM;45.85;47.14;54.9
Feb 8, 2019;7:00 AM;56.33;57.56;57.35
Feb 8, 2019;8:00 AM;57.94;58;57.86
Feb 8, 2019;9:00 AM;54.91;57.82;57.82
Feb 8, 2019;10:00 AM;51.35;56.78;57.57
Feb 8, 2019;11:00 AM;50.66;55.26;57.34
Feb 8, 2019;12:00 PM;44.59;51.9;56.14
Feb 8, 2019;1:00 PM;39.51;46.07;56.03
Feb 8, 2019;2:00 PM;38.77;45.1;55.88
Feb 8, 2019;3:00 PM;42.31;44.12;56.51
Feb 8, 2019;4:00 PM;43.98;44.78;56.77
Feb 8, 2019;5:00 PM;49.61;50;56.78
Feb 8, 2019;6:00 PM;50.66;54.52;56.71
Feb 8, 2019;7:00 PM;46.04;56.32;55.75
Feb 8, 2019;8:00 PM;35.88;47.67;55.82
Feb 8, 2019;9:00 PM;33.96;39.52;53.32
Feb 8, 2019;10:00 PM;27.56;46.03;54.14
Feb 8, 2019;11:00 PM;24.47;39.89;44.17
Feb 9, 2019;12:00 AM;0.02;38.92;47.42
Feb 9, 2019;1:00 AM;0.08;25.7;46.08
Feb 9, 2019;2:00 AM;-4.09;26.26;44.57
Feb 9, 2019;3:00 AM;-4;20.49;46.09
Feb 9, 2019;4:00 AM;0.06;15.7;44.8
Feb 9, 2019;5:00 AM;0.09;17.93;44.82
Feb 9, 2019;6:00 AM;0.05;24.09;46.04
Feb 9, 2019;7:00 AM;6.37;29.24;48.05
Feb 9, 2019;8:00 AM;12.08;36.07;53.39
Feb 9, 2019;9:00 AM;11.18;42.34;54.21
Feb 9, 2019;10:00 AM;10.64;38.82;52.29
Feb 9, 2019;11:00 AM;4.12;40.1;49.43
Feb 9, 2019;12:00 PM;0.05;40.09;47.07
Feb 9, 2019;1:00 PM;-0.1;29.07;46.04
Feb 9, 2019;2:00 PM;-2.05;24.86;46.16
Feb 9, 2019;3:00 PM;0.09;24.61;47.22
Feb 9, 2019;4:00 PM;9.64;29.59;49.9
Feb 9, 2019;5:00 PM;26.97;35.08;52.82
Feb 9, 2019;6:00 PM;36.17;43.02;53.69
Feb 9, 2019;7:00 PM;25.97;56.12;53.62
Feb 9, 2019;8:00 PM;16.96;39.5;49.32
Feb 9, 2019;9:00 PM;0.09;41.16;48.25
Feb 9, 2019;10:00 PM;12.91;44.71;49.04
Feb 9, 2019;11:00 PM;0.09;47.21;44.4
Feb 10, 2019;12:00 AM;22.88;32.55;43.88
Feb 10, 2019;1:00 AM;16.16;26.7;42.09
Feb 10, 2019;2:00 AM;16.02;25.36;42.07
Feb 10, 2019;3:00 AM;12.45;17.96;42.09
Feb 10, 2019;4:00 AM;10.19;15.6;42.06
Feb 10, 2019;5:00 AM;14.51;19;42.06
Feb 10, 2019;6:00 AM;7.01;16.2;42.01
Feb 10, 2019;7:00 AM;10.98;17.54;40.02
Feb 10, 2019;8:00 AM;20.62;25.3;42.08
Feb 10, 2019;9:00 AM;32.95;36;46.61
Feb 10, 2019;10:00 AM;36.75;39.16;46.89
Feb 10, 2019;11:00 AM;38.68;40.86;47.01
Feb 10, 2019;12:00 PM;32.5;36.89;46.72
Feb 10, 2019;1:00 PM;34;36.1;45.22
Feb 10, 2019;2:00 PM;31.2;33.97;44.03
Feb 10, 2019;3:00 PM;27.99;31.19;46.8
Feb 10, 2019;4:00 PM;32.61;32.61;47.91
Feb 10, 2019;5:00 PM;39.41;39.41;52.5
Feb 10, 2019;6:00 PM;49.19;49.19;48.27
Feb 10, 2019;7:00 PM;49.48;49.82;50.02
Feb 10, 2019;8:00 PM;43.1;44.51;45.05
Feb 10, 2019;9:00 PM;28.99;34.18;37.71
Feb 10, 2019;10:00 PM;34.37;36.43;39.55
Feb 10, 2019;11:00 PM;30.58;33.54;34.33
