Date;Time of day;Germany/Luxembourg[€/MWh];France[€/MWh];Switzerland[€/MWh]
Mar 15, 2019;11:00 PM;10.79;20.94;23.72
Mar 16, 2019;12:00 AM;-1;24.16;22.06
Mar 16, 2019;1:00 AM;-2.68;11.44;21.48
Mar 16, 2019;2:00 AM;0.01;8.34;12.17
Mar 16, 2019;3:00 AM;-1.96;6.49;21.99
Mar 16, 2019;4:00 AM;2.02;8.4;9.81
Mar 16, 2019;5:00 AM;2.33;8.37;17.01
Mar 16, 2019;6:00 AM;9.97;14.07;26.31
Mar 16, 2019;7:00 AM;21.59;23.04;26.77
Mar 16, 2019;8:00 AM;27.93;23.05;30.16
Mar 16, 2019;9:00 AM;34.18;29.83;32.38
Mar 16, 2019;10:00 AM;34.14;28.88;31.19
Mar 16, 2019;11:00 AM;31.91;24.91;32.35
Mar 16, 2019;12:00 PM;30.9;25.38;32.31
Mar 16, 2019;1:00 PM;26.37;26.37;28.35
Mar 16, 2019;2:00 PM;24.76;13.68;25.01
Mar 16, 2019;3:00 PM;23.4;9.27;23.38
Mar 16, 2019;4:00 PM;26.23;7.44;23.4
Mar 16, 2019;5:00 PM;26.23;14.96;27.56
Mar 16, 2019;6:00 PM;28.95;23.74;29.7
Mar 16, 2019;7:00 PM;28.27;30.95;33.32
Mar 16, 2019;8:00 PM;22.78;25.55;25.84
Mar 16, 2019;9:00 PM;5.74;11.64;19.76
Mar 16, 2019;10:00 PM;9.09;15.09;22.36
Mar 16, 2019;11:00 PM;2.1;10.92;20.57
Mar 17, 2019;12:00 AM;-2.3;6.35;8.67
Mar 17, 2019;1:00 AM;-3.34;7.25;7.01
Mar 17, 2019;2:00 AM;-9.33;1.65;6.67
Mar 17, 2019;3:00 AM;-13.53;2.16;5.27
Mar 17, 2019;4:00 AM;-6.23;-3.96;5.57
Mar 17, 2019;5:00 AM;-9.9;-0.8;6.15
Mar 17, 2019;6:00 AM;-11.37;2.52;5.97
Mar 17, 2019;7:00 AM;-11.26;2.16;8.64
Mar 17, 2019;8:00 AM;-9.93;-0.07;8.54
Mar 17, 2019;9:00 AM;-8.53;0.5;8.13
Mar 17, 2019;10:00 AM;-6.66;6.8;5.36
Mar 17, 2019;11:00 AM;-0.75;8.39;4.5
Mar 17, 2019;12:00 PM;-7.06;7.52;3.48
Mar 17, 2019;1:00 PM;-9.99;-1.86;-1.88
Mar 17, 2019;2:00 PM;-17.36;-9.6;-3.99
Mar 17, 2019;3:00 PM;-20.23;-10.99;-2.17
Mar 17, 2019;4:00 PM;-10.01;-2.66;2.88
Mar 17, 2019;5:00 PM;5.33;11.03;13
Mar 17, 2019;6:00 PM;28.87;30.5;24.54
Mar 17, 2019;7:00 PM;36.66;39.13;34.04
Mar 17, 2019;8:00 PM;30.64;33.33;31.07
Mar 17, 2019;9:00 PM;23.34;26.21;26.31
Mar 17, 2019;10:00 PM;25.94;28.62;29.48
Mar 17, 2019;11:00 PM;17.22;26.16;26.99
Mar 18, 2019;12:00 AM;17.65;31.54;30.04
Mar 18, 2019;1:00 AM;12.86;32.16;28.46
Mar 18, 2019;2:00 AM;14.27;28.21;25.01
Mar 18, 2019;3:00 AM;14.45;19.75;23.31
Mar 18, 2019;4:00 AM;6.03;19.08;23.58
Mar 18, 2019;5:00 AM;22.51;32.21;29.89
Mar 18, 2019;6:00 AM;41.27;44.18;39.06
Mar 18, 2019;7:00 AM;46.37;47.23;45.64
Mar 18, 2019;8:00 AM;44.13;49.86;45.21
Mar 18, 2019;9:00 AM;41.2;45.21;45.18
Mar 18, 2019;10:00 AM;33.18;42.31;45.25
Mar 18, 2019;11:00 AM;32.03;39.21;44.02
Mar 18, 2019;12:00 PM;27.71;40.83;43.56
Mar 18, 2019;1:00 PM;24.32;36.25;43
Mar 18, 2019;2:00 PM;24.93;35.32;42.09
Mar 18, 2019;3:00 PM;24.5;34.87;41.62
Mar 18, 2019;4:00 PM;35.57;36.34;41.93
Mar 18, 2019;5:00 PM;41.95;43.33;44.3
Mar 18, 2019;6:00 PM;45.74;46.12;46.46
Mar 18, 2019;7:00 PM;48.44;50.01;48.52
Mar 18, 2019;8:00 PM;45.64;45.99;46.74
Mar 18, 2019;9:00 PM;42.96;43.65;44.77
Mar 18, 2019;10:00 PM;41.7;41.7;43.59
Mar 18, 2019;11:00 PM;36.77;41.08;39.19
Mar 19, 2019;12:00 AM;39.08;39.08;38.02
Mar 19, 2019;1:00 AM;38.49;38.49;36.59
Mar 19, 2019;2:00 AM;37.45;37.45;35.02
Mar 19, 2019;3:00 AM;36.47;36.47;33.03
Mar 19, 2019;4:00 AM;36.42;36.42;33.74
Mar 19, 2019;5:00 AM;40.29;40.29;38.22
Mar 19, 2019;6:00 AM;46.96;46.96;46.72
Mar 19, 2019;7:00 AM;51.27;51.27;50.57
Mar 19, 2019;8:00 AM;54.38;54.38;50.64
Mar 19, 2019;9:00 AM;49.69;49.69;48.35
Mar 19, 2019;10:00 AM;46.31;46.31;46.03
Mar 19, 2019;11:00 AM;44.55;44.55;44.65
Mar 19, 2019;12:00 PM;43.31;43.31;43.85
Mar 19, 2019;1:00 PM;42.89;42.89;43.1
Mar 19, 2019;2:00 PM;42.48;42.48;43.49
Mar 19, 2019;3:00 PM;43.74;43.74;44.17
Mar 19, 2019;4:00 PM;44.61;44.61;45.6
Mar 19, 2019;5:00 PM;48.96;48.96;48.36
Mar 19, 2019;6:00 PM;55.17;54.62;55.07
Mar 19, 2019;7:00 PM;60.73;60.73;57.84
Mar 19, 2019;8:00 PM;52.55;52.55;51.01
Mar 19, 2019;9:00 PM;46.46;46.46;46.56
Mar 19, 2019;10:00 PM;44.72;44.72;45.03
Mar 19, 2019;11:00 PM;41.08;41.08;41.93
Mar 20, 2019;12:00 AM;38.28;38.28;41.29
Mar 20, 2019;1:00 AM;36.3;36.3;39.6
Mar 20, 2019;2:00 AM;35.05;35.05;38.42
Mar 20, 2019;3:00 AM;34.33;34.33;37.8
Mar 20, 2019;4:00 AM;34.69;34.69;37.63
Mar 20, 2019;5:00 AM;37.2;37.2;40.58
Mar 20, 2019;6:00 AM;43.66;44.77;45.01
Mar 20, 2019;7:00 AM;46.89;48.37;47.18
Mar 20, 2019;8:00 AM;43.85;48.01;47.78
Mar 20, 2019;9:00 AM;42.88;44.56;45.88
Mar 20, 2019;10:00 AM;39.19;41.23;44.02
Mar 20, 2019;11:00 AM;39.86;39.86;41.57
Mar 20, 2019;12:00 PM;37.59;37.59;39.01
Mar 20, 2019;1:00 PM;37.47;37.47;38.77
Mar 20, 2019;2:00 PM;38.16;38.16;38.31
Mar 20, 2019;3:00 PM;40.36;40.36;40.1
Mar 20, 2019;4:00 PM;42.1;42.1;41.82
Mar 20, 2019;5:00 PM;45.49;45.49;45.05
Mar 20, 2019;6:00 PM;51.08;51.08;48.69
Mar 20, 2019;7:00 PM;55.55;55.55;53.89
Mar 20, 2019;8:00 PM;49.01;49.13;47.09
Mar 20, 2019;9:00 PM;44.24;44.24;44.09
Mar 20, 2019;10:00 PM;42.97;43.08;43.29
Mar 20, 2019;11:00 PM;39.76;40.22;40.42
Mar 21, 2019;12:00 AM;35.47;35.47;38.06
Mar 21, 2019;1:00 AM;34.7;34.7;36.07
Mar 21, 2019;2:00 AM;33.51;33.51;35.34
Mar 21, 2019;3:00 AM;33.04;33.04;34.35
Mar 21, 2019;4:00 AM;33.1;33.1;34.83
Mar 21, 2019;5:00 AM;35.93;35.93;37.62
Mar 21, 2019;6:00 AM;44.03;44.04;43.88
Mar 21, 2019;7:00 AM;46.25;47.71;46.34
Mar 21, 2019;8:00 AM;44.91;45.09;45.62
Mar 21, 2019;9:00 AM;41.28;42.94;44.07
Mar 21, 2019;10:00 AM;38.5;38.5;40.05
Mar 21, 2019;11:00 AM;35.89;35.89;38.97
Mar 21, 2019;12:00 PM;35.43;35.43;36.65
Mar 21, 2019;1:00 PM;34.5;34.5;35.99
Mar 21, 2019;2:00 PM;34.61;34.66;36.35
Mar 21, 2019;3:00 PM;36.81;36.81;37.3
Mar 21, 2019;4:00 PM;39.27;39.27;39.92
Mar 21, 2019;5:00 PM;43.4;43.4;43.77
Mar 21, 2019;6:00 PM;46.7;46.7;47.1
Mar 21, 2019;7:00 PM;55;55;52.25
Mar 21, 2019;8:00 PM;47.53;47.53;47.19
Mar 21, 2019;9:00 PM;43.92;43.92;43.4
Mar 21, 2019;10:00 PM;41.94;41.94;42.99
Mar 21, 2019;11:00 PM;39.28;39.36;39.79
Mar 22, 2019;12:00 AM;39;39;38.05
Mar 22, 2019;1:00 AM;35.95;35.95;37.32
Mar 22, 2019;2:00 AM;36.69;36.69;36.65
Mar 22, 2019;3:00 AM;36.39;36.39;36.45
Mar 22, 2019;4:00 AM;36.28;36.28;37.01
Mar 22, 2019;5:00 AM;39.95;39.95;40.45
Mar 22, 2019;6:00 AM;46.01;46.01;45.43
Mar 22, 2019;7:00 AM;50.98;50.98;48.91
Mar 22, 2019;8:00 AM;49.2;49.2;47.15
Mar 22, 2019;9:00 AM;44.97;44.97;44.54
Mar 22, 2019;10:00 AM;40.41;40.41;41.74
Mar 22, 2019;11:00 AM;36.57;36.57;38.64
Mar 22, 2019;12:00 PM;35;35;37.87
Mar 22, 2019;1:00 PM;34.3;34.3;36.68
Mar 22, 2019;2:00 PM;34.46;34.46;35.36
Mar 22, 2019;3:00 PM;35;35;36.41
Mar 22, 2019;4:00 PM;37.78;37.78;39.24
Mar 22, 2019;5:00 PM;44.05;41.14;42.18
Mar 22, 2019;6:00 PM;46.91;46.91;45.38
Mar 22, 2019;7:00 PM;50.17;50.17;48.08
Mar 22, 2019;8:00 PM;46;46;44.9
Mar 22, 2019;9:00 PM;40.61;40.61;40.44
Mar 22, 2019;10:00 PM;39.9;39.9;39.12
Mar 22, 2019;11:00 PM;37.12;37.12;36.05
Mar 23, 2019;12:00 AM;35.53;35.53;35.13
Mar 23, 2019;1:00 AM;34.94;34.94;33.17
Mar 23, 2019;2:00 AM;34.9;34.9;32.64
Mar 23, 2019;3:00 AM;33.1;33.1;31.41
Mar 23, 2019;4:00 AM;33.05;33.05;31.58
Mar 23, 2019;5:00 AM;34.6;34.6;33.5
Mar 23, 2019;6:00 AM;36.64;36.64;35.92
Mar 23, 2019;7:00 AM;38.86;38.86;37.83
Mar 23, 2019;8:00 AM;38.43;38.43;37.29
Mar 23, 2019;9:00 AM;37.38;37.79;36.02
Mar 23, 2019;10:00 AM;34.53;34.93;33.98
Mar 23, 2019;11:00 AM;31.95;32.63;31.3
Mar 23, 2019;12:00 PM;29.82;30.72;30.56
Mar 23, 2019;1:00 PM;29.06;29.36;28.93
Mar 23, 2019;2:00 PM;28.25;28.52;28.04
Mar 23, 2019;3:00 PM;29.52;29.75;27.89
Mar 23, 2019;4:00 PM;31.38;30.08;30.59
Mar 23, 2019;5:00 PM;37;35.16;35.79
Mar 23, 2019;6:00 PM;41.05;40.81;40.96
Mar 23, 2019;7:00 PM;44.99;44.99;43.25
Mar 23, 2019;8:00 PM;42.25;42.25;41.82
Mar 23, 2019;9:00 PM;39.1;39.1;37.53
Mar 23, 2019;10:00 PM;40.35;40.35;37.29
Mar 23, 2019;11:00 PM;37.93;37.93;35.13
Mar 24, 2019;12:00 AM;39.15;39.15;34.37
Mar 24, 2019;1:00 AM;36.05;36.05;32.29
Mar 24, 2019;2:00 AM;34.45;34.45;31.97
Mar 24, 2019;3:00 AM;33.61;33.61;31.15
Mar 24, 2019;4:00 AM;33.85;33.85;31.15
Mar 24, 2019;5:00 AM;34.2;34.2;31.34
Mar 24, 2019;6:00 AM;34.32;34.32;31.32
Mar 24, 2019;7:00 AM;34.98;34.98;31.39
Mar 24, 2019;8:00 AM;36.6;36.6;30.78
Mar 24, 2019;9:00 AM;35.81;35.81;30.02
Mar 24, 2019;10:00 AM;33.78;33.78;27.23
Mar 24, 2019;11:00 AM;32.01;32.01;26.96
Mar 24, 2019;12:00 PM;31.1;31.1;26.71
Mar 24, 2019;1:00 PM;25.08;25.08;24.05
Mar 24, 2019;2:00 PM;24.13;24.13;21.07
Mar 24, 2019;3:00 PM;23.79;23.79;19.35
Mar 24, 2019;4:00 PM;25.1;25.1;21.37
Mar 24, 2019;5:00 PM;33.02;27.69;29.08
Mar 24, 2019;6:00 PM;39.37;39.37;36.61
Mar 24, 2019;7:00 PM;42.6;42.67;39.82
Mar 24, 2019;8:00 PM;39.33;39.61;36.08
Mar 24, 2019;9:00 PM;36.34;36.52;32.58
Mar 24, 2019;10:00 PM;34.47;35.32;32.71
Mar 24, 2019;11:00 PM;29.99;31.32;30.98
