Date;Time of day;Germany/Luxembourg[€/MWh];France[€/MWh];Switzerland[€/MWh]
Mar 27, 2019;12:00 AM;36.62;36.62;36.51
Mar 27, 2019;1:00 AM;34.81;34.81;35.49
Mar 27, 2019;2:00 AM;34.27;34.27;35.04
Mar 27, 2019;3:00 AM;33.37;33.37;34.1
Mar 27, 2019;4:00 AM;34.14;34.14;34.88
Mar 27, 2019;5:00 AM;36.82;36.82;37.84
Mar 27, 2019;6:00 AM;42.01;42.01;42.58
Mar 27, 2019;7:00 AM;46;46;47.03
Mar 27, 2019;8:00 AM;47.04;47.04;46.55
Mar 27, 2019;9:00 AM;43.94;43.94;44.09
Mar 27, 2019;10:00 AM;41.48;41.48;41.66
Mar 27, 2019;11:00 AM;40.61;40.61;40.4
Mar 27, 2019;12:00 PM;40;40;39.05
Mar 27, 2019;1:00 PM;39.58;39.58;38.31
Mar 27, 2019;2:00 PM;38.75;38.75;37.6
Mar 27, 2019;3:00 PM;39.47;34.07;38.41
Mar 27, 2019;4:00 PM;39.18;39.18;39.7
Mar 27, 2019;5:00 PM;41.49;41.49;42.1
Mar 27, 2019;6:00 PM;44.17;44.17;44.05
Mar 27, 2019;7:00 PM;47.91;48.06;48.77
Mar 27, 2019;8:00 PM;43.99;43.99;44.97
Mar 27, 2019;9:00 PM;41.22;41.22;42.47
Mar 27, 2019;10:00 PM;40.83;40.83;41.53
Mar 27, 2019;11:00 PM;36.92;36.92;38.42
Mar 28, 2019;12:00 AM;32.73;32.73;37.25
Mar 28, 2019;1:00 AM;33.67;33.67;34.96
Mar 28, 2019;2:00 AM;33.38;33.38;34.27
Mar 28, 2019;3:00 AM;33.29;33.29;33.49
Mar 28, 2019;4:00 AM;33.12;33.12;34.92
Mar 28, 2019;5:00 AM;36.67;36.67;37.81
Mar 28, 2019;6:00 AM;44.48;44.48;42.72
Mar 28, 2019;7:00 AM;49.13;49.17;47.04
Mar 28, 2019;8:00 AM;48.79;48.97;47.44
Mar 28, 2019;9:00 AM;46.78;46.78;44.94
Mar 28, 2019;10:00 AM;44.12;44.12;43.18
Mar 28, 2019;11:00 AM;43.36;43.36;42.98
Mar 28, 2019;12:00 PM;42.54;42.54;41.59
Mar 28, 2019;1:00 PM;42.39;42.39;41.58
Mar 28, 2019;2:00 PM;43.06;35.88;41.61
Mar 28, 2019;3:00 PM;44.09;33.77;42.1
Mar 28, 2019;4:00 PM;44.47;32.86;42.9
Mar 28, 2019;5:00 PM;46.98;37.47;43.83
Mar 28, 2019;6:00 PM;48.16;43.72;46.02
Mar 28, 2019;7:00 PM;52.77;52.77;50.07
Mar 28, 2019;8:00 PM;46.61;46.61;45.72
Mar 28, 2019;9:00 PM;43.48;42.05;43.19
Mar 28, 2019;10:00 PM;42.38;42.38;42.22
Mar 28, 2019;11:00 PM;39.32;39.32;38.48
Mar 29, 2019;12:00 AM;39.28;39.28;37.18
Mar 29, 2019;1:00 AM;34.1;34.1;36
Mar 29, 2019;2:00 AM;34.44;34.44;35
Mar 29, 2019;3:00 AM;34.47;34.47;34.18
Mar 29, 2019;4:00 AM;34.99;34.99;34.41
Mar 29, 2019;5:00 AM;38.04;38.04;37.58
Mar 29, 2019;6:00 AM;45.56;45.56;43.34
Mar 29, 2019;7:00 AM;48.44;48.51;46.58
Mar 29, 2019;8:00 AM;47.62;47.62;45.5
Mar 29, 2019;9:00 AM;43.07;43.07;42.46
Mar 29, 2019;10:00 AM;38.2;38.2;39.3
Mar 29, 2019;11:00 AM;34.49;34.49;37.48
Mar 29, 2019;12:00 PM;33.43;33.43;36.07
Mar 29, 2019;1:00 PM;32.87;32.87;34.78
Mar 29, 2019;2:00 PM;32.4;32.4;34.65
Mar 29, 2019;3:00 PM;33.13;33.13;35.04
Mar 29, 2019;4:00 PM;36.01;36.01;37.97
Mar 29, 2019;5:00 PM;44;38.53;42.44
Mar 29, 2019;6:00 PM;49.54;42.61;44.29
Mar 29, 2019;7:00 PM;49.33;49.33;47.86
Mar 29, 2019;8:00 PM;47.94;47.94;44.68
Mar 29, 2019;9:00 PM;43.04;43.04;42.3
Mar 29, 2019;10:00 PM;42.75;42.75;41.45
Mar 29, 2019;11:00 PM;39.32;39.32;38.97
Mar 30, 2019;12:00 AM;37.49;37.49;37.18
Mar 30, 2019;1:00 AM;36.68;36.68;34.92
Mar 30, 2019;2:00 AM;34.36;34.36;34.34
Mar 30, 2019;3:00 AM;34.61;34.61;33.57
Mar 30, 2019;4:00 AM;36.08;27.23;33.59
Mar 30, 2019;5:00 AM;35.02;35.02;34.41
Mar 30, 2019;6:00 AM;33.51;33.51;35.33
Mar 30, 2019;7:00 AM;33.23;33.72;35.9
Mar 30, 2019;8:00 AM;34.93;35.22;36.01
Mar 30, 2019;9:00 AM;33.17;33.17;35.08
Mar 30, 2019;10:00 AM;31.63;31.63;31.48
Mar 30, 2019;11:00 AM;29.24;29.8;28.8
Mar 30, 2019;12:00 PM;28.77;29.56;26.5
Mar 30, 2019;1:00 PM;25.92;26.79;24.02
Mar 30, 2019;2:00 PM;25.45;26.66;23.08
Mar 30, 2019;3:00 PM;29.25;29.47;25.68
Mar 30, 2019;4:00 PM;32.02;28.47;30.12
Mar 30, 2019;5:00 PM;37.39;33.03;37.02
Mar 30, 2019;6:00 PM;44.99;34.44;41.45
Mar 30, 2019;7:00 PM;45.96;44.95;43.78
Mar 30, 2019;8:00 PM;43.08;43.08;42.52
Mar 30, 2019;9:00 PM;40.53;40.53;39.56
Mar 30, 2019;10:00 PM;40.86;40.86;38.91
Mar 30, 2019;11:00 PM;36.85;36.85;35.03
Mar 31, 2019;12:00 AM;40.1;40.1;35.46
Mar 31, 2019;1:00 AM;33.95;34.39;34.16
Mar 31, 2019;3:00 AM;31.95;32.97;31
Mar 31, 2019;4:00 AM;31.9;32.6;31.71
Mar 31, 2019;5:00 AM;30.54;30.94;31.45
Mar 31, 2019;6:00 AM;30.81;30.95;30.59
Mar 31, 2019;7:00 AM;32.01;32.25;31.23
Mar 31, 2019;8:00 AM;33.07;33.07;31.19
Mar 31, 2019;9:00 AM;32.78;33.22;30.05
Mar 31, 2019;10:00 AM;28.82;29.92;25.93
Mar 31, 2019;11:00 AM;25.17;26.77;23.02
Mar 31, 2019;12:00 PM;25.15;25.15;22.02
Mar 31, 2019;1:00 PM;10.46;13.19;18.91
Mar 31, 2019;2:00 PM;1.11;4.3;15.16
Mar 31, 2019;3:00 PM;1.02;-11.58;12.1
Mar 31, 2019;4:00 PM;11.51;-0.56;14.57
Mar 31, 2019;5:00 PM;26.73;1.92;22.19
Mar 31, 2019;6:00 PM;33.97;26.57;33.82
Mar 31, 2019;7:00 PM;38.69;38.69;40.48
Mar 31, 2019;8:00 PM;41.8;41.8;40.26
Mar 31, 2019;9:00 PM;39.08;39.08;38.34
Mar 31, 2019;10:00 PM;40.3;40.3;37.05
Mar 31, 2019;11:00 PM;37.51;37.51;34.78
Apr 1, 2019;12:00 AM;31.06;31.06;30.48
Apr 1, 2019;1:00 AM;29.96;29.96;30
Apr 1, 2019;2:00 AM;31.07;31.07;30.02
Apr 1, 2019;3:00 AM;31.08;27.74;29.47
Apr 1, 2019;4:00 AM;31.09;26.5;30.92
Apr 1, 2019;5:00 AM;37.22;32.18;34.59
Apr 1, 2019;6:00 AM;47.08;37.93;42.86
Apr 1, 2019;7:00 AM;56.95;45.45;44.77
Apr 1, 2019;8:00 AM;53.56;53.56;44.55
Apr 1, 2019;9:00 AM;45.95;45.95;43.83
Apr 1, 2019;10:00 AM;42.2;42.2;41.08
Apr 1, 2019;11:00 AM;39.11;39.11;36.22
Apr 1, 2019;12:00 PM;34.3;34.3;33.75
Apr 1, 2019;1:00 PM;32.29;32.29;31.78
Apr 1, 2019;2:00 PM;31.1;31.1;30.63
Apr 1, 2019;3:00 PM;31.55;31.55;31.71
Apr 1, 2019;4:00 PM;31.8;31.8;32.1
Apr 1, 2019;5:00 PM;35.74;35.74;35.71
Apr 1, 2019;6:00 PM;43.06;41.56;41.03
Apr 1, 2019;7:00 PM;45.1;45.1;43.43
Apr 1, 2019;8:00 PM;45.06;45.06;42.42
Apr 1, 2019;9:00 PM;39.41;39.41;37.49
Apr 1, 2019;10:00 PM;35.8;35.8;35.05
Apr 1, 2019;11:00 PM;30.65;33.65;31.81
Apr 2, 2019;12:00 AM;29.11;30.62;30.29
Apr 2, 2019;1:00 AM;26.93;28.91;28.25
Apr 2, 2019;2:00 AM;25.43;27.92;28.08
Apr 2, 2019;3:00 AM;25.16;26.13;27.89
Apr 2, 2019;4:00 AM;27.52;28.07;28.48
Apr 2, 2019;5:00 AM;31.04;31.04;31.81
Apr 2, 2019;6:00 AM;40.29;40.29;39.92
Apr 2, 2019;7:00 AM;43.78;43.78;44.49
Apr 2, 2019;8:00 AM;43.13;44.52;44.55
Apr 2, 2019;9:00 AM;39.53;44.54;42.93
Apr 2, 2019;10:00 AM;36.68;41.54;41.82
Apr 2, 2019;11:00 AM;31.39;40.99;39.9
Apr 2, 2019;12:00 PM;29;35.5;35.19
Apr 2, 2019;1:00 PM;29.09;33.25;34.07
Apr 2, 2019;2:00 PM;29.49;31.33;32.45
Apr 2, 2019;3:00 PM;29.09;30.65;33.15
Apr 2, 2019;4:00 PM;30.1;31.04;33.02
Apr 2, 2019;5:00 PM;35.08;35.08;35.73
Apr 2, 2019;6:00 PM;40.73;40.73;40.92
Apr 2, 2019;7:00 PM;43.15;43.15;43.61
Apr 2, 2019;8:00 PM;42.74;42.74;43.59
Apr 2, 2019;9:00 PM;38.2;38.2;40.56
Apr 2, 2019;10:00 PM;35.08;35.08;38.85
Apr 2, 2019;11:00 PM;30.69;32.38;35.19
Apr 3, 2019;12:00 AM;31.9;31.9;33.77
Apr 3, 2019;1:00 AM;31.5;31.5;32.29
Apr 3, 2019;2:00 AM;31.08;31.08;30.91
Apr 3, 2019;3:00 AM;31.19;31.19;29.74
Apr 3, 2019;4:00 AM;32.57;32.57;30.82
Apr 3, 2019;5:00 AM;35;35;34.17
Apr 3, 2019;6:00 AM;42.98;42.98;42.88
Apr 3, 2019;7:00 AM;48.25;48.25;48
Apr 3, 2019;8:00 AM;52.42;52.42;51.33
Apr 3, 2019;9:00 AM;54.72;54.72;49.81
Apr 3, 2019;10:00 AM;49.47;49.47;46.7
Apr 3, 2019;11:00 AM;47.99;48.21;45.06
Apr 3, 2019;12:00 PM;45.01;45.21;44.01
Apr 3, 2019;1:00 PM;43.11;43.11;43.32
Apr 3, 2019;2:00 PM;41.77;41.77;42.06
Apr 3, 2019;3:00 PM;41.48;41.48;41.94
Apr 3, 2019;4:00 PM;41.73;41.73;42.09
Apr 3, 2019;5:00 PM;42.68;42.68;43.23
Apr 3, 2019;6:00 PM;45.44;45.44;46.17
Apr 3, 2019;7:00 PM;51.32;51.32;49.75
Apr 3, 2019;8:00 PM;52.34;52.34;48.19
Apr 3, 2019;9:00 PM;44.08;44.08;44.61
Apr 3, 2019;10:00 PM;39.1;49.12;42.3
Apr 3, 2019;11:00 PM;36.58;42.76;41.01
Apr 4, 2019;12:00 AM;35.6;41.56;38.57
Apr 4, 2019;1:00 AM;35.12;35.27;35.47
Apr 4, 2019;2:00 AM;33;33;34.68
Apr 4, 2019;3:00 AM;32.59;34.79;33.5
Apr 4, 2019;4:00 AM;34.13;34.13;33.98
Apr 4, 2019;5:00 AM;36.86;36.86;37.94
Apr 4, 2019;6:00 AM;44.67;44.67;44.52
Apr 4, 2019;7:00 AM;53.64;56.19;51
Apr 4, 2019;8:00 AM;59.86;59.86;52.89
Apr 4, 2019;9:00 AM;46.92;60.44;51.23
Apr 4, 2019;10:00 AM;48;53.69;47.06
Apr 4, 2019;11:00 AM;47;49.03;46.07
Apr 4, 2019;12:00 PM;40.85;46.94;44.09
Apr 4, 2019;1:00 PM;41.32;41.71;42.6
Apr 4, 2019;2:00 PM;38.59;38.59;41.36
Apr 4, 2019;3:00 PM;38.3;38.3;41.18
Apr 4, 2019;4:00 PM;38.1;38.1;41.11
Apr 4, 2019;5:00 PM;40.08;40.08;42.4
Apr 4, 2019;6:00 PM;45.23;45.23;45.34
Apr 4, 2019;7:00 PM;50.5;50.5;49.04
Apr 4, 2019;8:00 PM;48.93;48.93;48.35
Apr 4, 2019;9:00 PM;43.81;43.81;43.05
Apr 4, 2019;10:00 PM;38.49;42.44;41.61
Apr 4, 2019;11:00 PM;36.8;37.02;39.19
Apr 5, 2019;12:00 AM;35.36;40.36;37.74
Apr 5, 2019;1:00 AM;35.47;36.37;35.62
Apr 5, 2019;2:00 AM;34.49;36.14;33.88
Apr 5, 2019;3:00 AM;33.76;36.98;33.85
Apr 5, 2019;4:00 AM;36.17;36.17;34.65
Apr 5, 2019;5:00 AM;38.63;38.79;37.31
Apr 5, 2019;6:00 AM;44.84;45.83;44.18
Apr 5, 2019;7:00 AM;53.16;54.92;52.18
Apr 5, 2019;8:00 AM;58.67;58.67;56.53
Apr 5, 2019;9:00 AM;53.64;58.43;52.64
Apr 5, 2019;10:00 AM;46.58;52.55;49.82
Apr 5, 2019;11:00 AM;44.01;46.35;47.11
Apr 5, 2019;12:00 PM;41.18;43.49;43.56
Apr 5, 2019;1:00 PM;40.08;40.73;41.1
Apr 5, 2019;2:00 PM;38.64;38.82;39.67
Apr 5, 2019;3:00 PM;38.34;38.34;39.99
Apr 5, 2019;4:00 PM;38.64;38.64;40.4
Apr 5, 2019;5:00 PM;40.96;40.96;41.45
Apr 5, 2019;6:00 PM;44.35;44.35;45.72
Apr 5, 2019;7:00 PM;47.23;47.23;48.78
Apr 5, 2019;8:00 PM;46.94;46.94;47.27
Apr 5, 2019;9:00 PM;41.99;41.99;43.56
Apr 5, 2019;10:00 PM;41.33;41.33;41.32
Apr 5, 2019;11:00 PM;40.33;40.33;38.19
Apr 6, 2019;12:00 AM;41.65;41.65;41.06
Apr 6, 2019;1:00 AM;39.86;39.86;38.52
Apr 6, 2019;2:00 AM;38.31;38.31;36.72
Apr 6, 2019;3:00 AM;36.1;36.1;36.37
Apr 6, 2019;4:00 AM;36.13;36.13;36.26
Apr 6, 2019;5:00 AM;37.27;37.27;37.07
Apr 6, 2019;6:00 AM;39.2;39.2;38.98
Apr 6, 2019;7:00 AM;42.03;42.03;41.95
Apr 6, 2019;8:00 AM;44.06;44.06;43.49
Apr 6, 2019;9:00 AM;46.51;46.51;42.71
Apr 6, 2019;10:00 AM;42.72;42.72;42.41
Apr 6, 2019;11:00 AM;40.91;40.91;41.9
Apr 6, 2019;12:00 PM;34.56;40.35;40.3
Apr 6, 2019;1:00 PM;33.66;34.36;37.47
Apr 6, 2019;2:00 PM;31.03;31.62;34.9
Apr 6, 2019;3:00 PM;31.02;31.88;33.26
Apr 6, 2019;4:00 PM;31.04;32.2;32.1
Apr 6, 2019;5:00 PM;32.41;33.53;33.08
Apr 6, 2019;6:00 PM;41.28;41.33;39.24
Apr 6, 2019;7:00 PM;42.91;42.91;41.82
Apr 6, 2019;8:00 PM;41.88;45.65;42.31
Apr 6, 2019;9:00 PM;39.99;41.22;41.45
Apr 6, 2019;10:00 PM;39.21;40.82;41.69
Apr 6, 2019;11:00 PM;36.22;38.41;40.99
Apr 7, 2019;12:00 AM;36.05;45.26;37.73
Apr 7, 2019;1:00 AM;37.71;37.86;36.07
Apr 7, 2019;2:00 AM;37.13;37.18;34.83
Apr 7, 2019;3:00 AM;35.5;35.5;34.03
Apr 7, 2019;4:00 AM;35.64;35.64;33.97
Apr 7, 2019;5:00 AM;36.17;36.17;34.59
Apr 7, 2019;6:00 AM;36.69;36.69;36.39
Apr 7, 2019;7:00 AM;39.43;39.43;37.55
Apr 7, 2019;8:00 AM;40.51;40.51;38.12
Apr 7, 2019;9:00 AM;40.66;40.66;36.7
Apr 7, 2019;10:00 AM;36.63;36.63;34.54
Apr 7, 2019;11:00 AM;34.99;34.99;33.91
Apr 7, 2019;12:00 PM;34.68;34.68;31.94
Apr 7, 2019;1:00 PM;31.5;31.5;26.74
Apr 7, 2019;2:00 PM;28.03;28.03;25.09
Apr 7, 2019;3:00 PM;28.92;28.92;25.87
Apr 7, 2019;4:00 PM;31.4;31.4;27.78
Apr 7, 2019;5:00 PM;34.87;34.87;35.02
Apr 7, 2019;6:00 PM;42.9;42.9;42
Apr 7, 2019;7:00 PM;46.65;46.65;45.1
Apr 7, 2019;8:00 PM;49.65;49.65;45.34
Apr 7, 2019;9:00 PM;46.27;46.27;44.23
Apr 7, 2019;10:00 PM;45.55;45.55;43.95
Apr 7, 2019;11:00 PM;44.01;44.01;42.13
