Date;Time of day;Germany/Luxembourg[€/MWh];France[€/MWh];Switzerland[€/MWh]
Feb 26, 2019;8:00 PM;50.92;50.48;51.08
Feb 26, 2019;9:00 PM;47.57;47.57;46.82
Feb 26, 2019;10:00 PM;46.8;46.8;46.7
Feb 26, 2019;11:00 PM;41.41;41.41;42.67
Feb 27, 2019;12:00 AM;40.98;40.98;39.63
Feb 27, 2019;1:00 AM;39.42;39.42;39.05
Feb 27, 2019;2:00 AM;38.58;38.58;38.45
Feb 27, 2019;3:00 AM;37.99;37.99;38.31
Feb 27, 2019;4:00 AM;39.16;36.63;38.54
Feb 27, 2019;5:00 AM;41.48;41.48;40.91
Feb 27, 2019;6:00 AM;50.84;50.4;50.18
Feb 27, 2019;7:00 AM;58.71;56.8;53.62
Feb 27, 2019;8:00 AM;54.19;54.19;52.49
Feb 27, 2019;9:00 AM;49.95;49.95;49.01
Feb 27, 2019;10:00 AM;44.57;44.57;43.98
Feb 27, 2019;11:00 AM;40.79;40.79;40.36
Feb 27, 2019;12:00 PM;39.63;39.63;38.3
Feb 27, 2019;1:00 PM;39.58;39.58;37.05
Feb 27, 2019;2:00 PM;40.06;40.06;36.81
Feb 27, 2019;3:00 PM;40.62;40.62;39.2
Feb 27, 2019;4:00 PM;44.94;38.37;42.94
Feb 27, 2019;5:00 PM;49.92;44.17;48.32
Feb 27, 2019;6:00 PM;51.96;47.54;50.48
Feb 27, 2019;7:00 PM;51.82;51.82;50.4
Feb 27, 2019;8:00 PM;46.69;46.69;47.02
Feb 27, 2019;9:00 PM;41.58;41.58;41.35
Feb 27, 2019;10:00 PM;41.39;41.39;40.06
Feb 27, 2019;11:00 PM;36.21;39.02;36.55
Feb 28, 2019;12:00 AM;29.78;34.68;35.07
Feb 28, 2019;1:00 AM;30.41;34.23;34.2
Feb 28, 2019;2:00 AM;29.8;32.65;33.4
Feb 28, 2019;3:00 AM;27.61;29.53;33.37
Feb 28, 2019;4:00 AM;28.96;31.74;33.39
Feb 28, 2019;5:00 AM;32.93;33.27;36.1
Feb 28, 2019;6:00 AM;42.45;42.45;42.45
Feb 28, 2019;7:00 AM;48.87;49.14;49.22
Feb 28, 2019;8:00 AM;47.47;50.91;49.2
Feb 28, 2019;9:00 AM;42.7;49.09;46.99
Feb 28, 2019;10:00 AM;42.47;42.54;42.69
Feb 28, 2019;11:00 AM;38.89;38.89;39.52
Feb 28, 2019;12:00 PM;38;38;38.06
Feb 28, 2019;1:00 PM;37.08;37.08;38.48
Feb 28, 2019;2:00 PM;38.05;38.05;37
Feb 28, 2019;3:00 PM;40.7;33.6;38.03
Feb 28, 2019;4:00 PM;42.73;34.19;41.6
Feb 28, 2019;5:00 PM;48.03;38.29;47.01
Feb 28, 2019;6:00 PM;50.96;46.52;50.02
Feb 28, 2019;7:00 PM;50.97;50.97;50.73
Feb 28, 2019;8:00 PM;48.54;47.37;48.15
Feb 28, 2019;9:00 PM;44.2;44.2;43.07
Feb 28, 2019;10:00 PM;43.21;43.21;42.79
Feb 28, 2019;11:00 PM;41.44;41.44;40.08
Mar 1, 2019;12:00 AM;39.4;39.4;37.22
Mar 1, 2019;1:00 AM;37.1;36.09;36.31
Mar 1, 2019;2:00 AM;36.67;35.78;36.14
Mar 1, 2019;3:00 AM;36.27;33.89;35.18
Mar 1, 2019;4:00 AM;37.33;33.18;35.91
Mar 1, 2019;5:00 AM;39.63;35.55;38.34
Mar 1, 2019;6:00 AM;46.75;46.75;46.57
Mar 1, 2019;7:00 AM;47.98;47.98;51.74
Mar 1, 2019;8:00 AM;49.99;48.88;53.98
Mar 1, 2019;9:00 AM;50.28;48.85;52
Mar 1, 2019;10:00 AM;51.15;49.27;50.89
Mar 1, 2019;11:00 AM;50.97;49.14;49.24
Mar 1, 2019;12:00 PM;48.56;48.56;47.25
Mar 1, 2019;1:00 PM;47.4;47.4;46.44
Mar 1, 2019;2:00 PM;46.91;46.91;46.09
Mar 1, 2019;3:00 PM;45.97;43.6;46.19
Mar 1, 2019;4:00 PM;46.93;41.57;47.05
Mar 1, 2019;5:00 PM;50.79;45.94;49.82
Mar 1, 2019;6:00 PM;52.59;47.98;52.78
Mar 1, 2019;7:00 PM;52.49;52.49;52.81
Mar 1, 2019;8:00 PM;48.66;48.66;50.09
Mar 1, 2019;9:00 PM;46.53;46.53;46.07
Mar 1, 2019;10:00 PM;45.65;45.65;46.03
Mar 1, 2019;11:00 PM;44.41;44.41;43.59
Mar 2, 2019;12:00 AM;44.19;44.19;43.22
Mar 2, 2019;1:00 AM;43.28;43.28;41.52
Mar 2, 2019;2:00 AM;41.09;41.09;39.84
Mar 2, 2019;3:00 AM;39.49;39.49;39.45
Mar 2, 2019;4:00 AM;39.59;37.89;39.22
Mar 2, 2019;5:00 AM;39.97;39.97;39.71
Mar 2, 2019;6:00 AM;41.42;41.42;40.72
Mar 2, 2019;7:00 AM;43.92;43.92;43.48
Mar 2, 2019;8:00 AM;47.89;47.89;46.19
Mar 2, 2019;9:00 AM;48.6;48.6;46.44
Mar 2, 2019;10:00 AM;47.9;47.9;46.41
Mar 2, 2019;11:00 AM;45.84;45.84;44.15
Mar 2, 2019;12:00 PM;43.9;43.9;41.18
Mar 2, 2019;1:00 PM;40.21;40.21;38.57
Mar 2, 2019;2:00 PM;39.26;36.85;37.19
Mar 2, 2019;3:00 PM;39.18;36.03;36.78
Mar 2, 2019;4:00 PM;40.92;33.96;38.74
Mar 2, 2019;5:00 PM;43.84;36.8;42.2
Mar 2, 2019;6:00 PM;46.49;46.49;44.96
Mar 2, 2019;7:00 PM;46.8;46.8;43.45
Mar 2, 2019;8:00 PM;38.27;38.73;38.1
Mar 2, 2019;9:00 PM;32.07;33.24;35.78
Mar 2, 2019;10:00 PM;30.52;33.2;35.91
Mar 2, 2019;11:00 PM;25.34;29.25;32.87
Mar 3, 2019;12:00 AM;22.77;26.83;27.1
Mar 3, 2019;1:00 AM;8.67;17.78;24.07
Mar 3, 2019;2:00 AM;1.84;14.68;21.12
Mar 3, 2019;3:00 AM;0.09;11.2;23.75
Mar 3, 2019;4:00 AM;0.07;10.7;26.45
Mar 3, 2019;5:00 AM;0.03;10.68;19.32
Mar 3, 2019;6:00 AM;-2.81;8.37;17.79
Mar 3, 2019;7:00 AM;-0.04;11.1;21.92
Mar 3, 2019;8:00 AM;2.86;13.74;22.79
Mar 3, 2019;9:00 AM;0.08;15.43;19.02
Mar 3, 2019;10:00 AM;0.11;14.11;11.95
Mar 3, 2019;11:00 AM;3.33;15.41;14.47
Mar 3, 2019;12:00 PM;4.02;13.91;13.94
Mar 3, 2019;1:00 PM;1.06;8.58;8.67
Mar 3, 2019;2:00 PM;2;8.7;8.58
Mar 3, 2019;3:00 PM;4.75;10.71;8.55
Mar 3, 2019;4:00 PM;15;16.51;13.81
Mar 3, 2019;5:00 PM;22.72;17.05;27.66
Mar 3, 2019;6:00 PM;31.8;33.03;36.59
Mar 3, 2019;7:00 PM;38.49;39.05;38.06
Mar 3, 2019;8:00 PM;24.83;28.94;36.62
Mar 3, 2019;9:00 PM;19.92;26.18;34.79
Mar 3, 2019;10:00 PM;24.3;29.99;35.33
Mar 3, 2019;11:00 PM;19.47;26.55;34.61
Mar 4, 2019;12:00 AM;-0.07;30;28.05
Mar 4, 2019;1:00 AM;-0.21;12.69;25.35
Mar 4, 2019;2:00 AM;-6.86;7.01;28.04
Mar 4, 2019;3:00 AM;-7;3.52;28.02
Mar 4, 2019;4:00 AM;-2.47;7.92;28.04
Mar 4, 2019;5:00 AM;6.24;15.04;34.66
Mar 4, 2019;6:00 AM;25.83;29.03;37.12
Mar 4, 2019;7:00 AM;37.96;38.57;44.02
Mar 4, 2019;8:00 AM;33.1;37.56;44.48
Mar 4, 2019;9:00 AM;20.69;33.07;42.32
Mar 4, 2019;10:00 AM;7.54;33.05;43.07
Mar 4, 2019;11:00 AM;0.09;37.38;45.97
Mar 4, 2019;12:00 PM;4.28;39.98;44.73
Mar 4, 2019;1:00 PM;0.07;32.37;45.42
Mar 4, 2019;2:00 PM;5.28;27.94;44.61
Mar 4, 2019;3:00 PM;12.81;24.29;38.66
Mar 4, 2019;4:00 PM;14.81;26.75;37.16
Mar 4, 2019;5:00 PM;27.09;33.6;36.58
Mar 4, 2019;6:00 PM;42.46;42.85;42.98
Mar 4, 2019;7:00 PM;43.02;43.33;43.57
Mar 4, 2019;8:00 PM;25.98;42.15;40.32
Mar 4, 2019;9:00 PM;21.1;26.74;36.52
Mar 4, 2019;10:00 PM;10.06;39.76;36.51
Mar 4, 2019;11:00 PM;-2.39;36.9;34.32
Mar 5, 2019;12:00 AM;-0.08;31.65;32.95
Mar 5, 2019;1:00 AM;-2.39;30.66;28.04
Mar 5, 2019;2:00 AM;-4.95;28.17;28.09
Mar 5, 2019;3:00 AM;-1.92;19.94;22.92
Mar 5, 2019;4:00 AM;-2.23;20.72;21.94
Mar 5, 2019;5:00 AM;11.23;28.05;28.09
Mar 5, 2019;6:00 AM;33.49;37.4;36.28
Mar 5, 2019;7:00 AM;44.24;44.81;45.03
Mar 5, 2019;8:00 AM;40.76;48.5;45.03
Mar 5, 2019;9:00 AM;34.59;45.27;39
Mar 5, 2019;10:00 AM;27.31;42.88;36.66
Mar 5, 2019;11:00 AM;31.07;39.95;36.32
Mar 5, 2019;12:00 PM;32.45;39.05;38.37
Mar 5, 2019;1:00 PM;34.04;38.92;36.66
Mar 5, 2019;2:00 PM;37.7;39.37;36.15
Mar 5, 2019;3:00 PM;44.09;44.09;36.92
Mar 5, 2019;4:00 PM;46.39;46.39;39.21
Mar 5, 2019;5:00 PM;49.27;49.27;46.82
Mar 5, 2019;6:00 PM;55.01;52.73;49.77
Mar 5, 2019;7:00 PM;55.23;55.23;51.36
Mar 5, 2019;8:00 PM;51.1;51.1;48.83
Mar 5, 2019;9:00 PM;48.09;48.09;45.04
Mar 5, 2019;10:00 PM;46.09;46.09;41.55
Mar 5, 2019;11:00 PM;41.54;41.54;39.11
Mar 6, 2019;12:00 AM;36.08;36.08;38.53
Mar 6, 2019;1:00 AM;32.69;32.44;36.61
Mar 6, 2019;2:00 AM;33.01;30.02;35.45
Mar 6, 2019;3:00 AM;32.2;26.44;34.61
Mar 6, 2019;4:00 AM;30.7;25.68;35.56
Mar 6, 2019;5:00 AM;33.11;30.19;38.73
Mar 6, 2019;6:00 AM;43.81;37.84;44.17
Mar 6, 2019;7:00 AM;47.46;44.01;48.94
Mar 6, 2019;8:00 AM;47.38;48;48.98
Mar 6, 2019;9:00 AM;40.04;45.2;47.35
Mar 6, 2019;10:00 AM;33.13;42.63;45.01
Mar 6, 2019;11:00 AM;29.79;38.9;45.14
Mar 6, 2019;12:00 PM;28.65;32.88;39.99
Mar 6, 2019;1:00 PM;28.62;32.75;38.33
Mar 6, 2019;2:00 PM;28.9;32.8;37.19
Mar 6, 2019;3:00 PM;28.66;32.99;39.03
Mar 6, 2019;4:00 PM;29.37;32.17;40.42
Mar 6, 2019;5:00 PM;36.88;35.46;43.15
Mar 6, 2019;6:00 PM;43.7;41.71;46.9
Mar 6, 2019;7:00 PM;43.9;46.78;46.57
Mar 6, 2019;8:00 PM;40.38;43.54;43.9
Mar 6, 2019;9:00 PM;28.96;33.18;37.37
Mar 6, 2019;10:00 PM;29.55;31.75;37.07
Mar 6, 2019;11:00 PM;27.49;29.97;34.49
Mar 7, 2019;12:00 AM;25.05;27.45;30.02
Mar 7, 2019;1:00 AM;23.81;26.95;28.97
Mar 7, 2019;2:00 AM;21.16;24.33;24.86
Mar 7, 2019;3:00 AM;17.97;21.59;23.28
Mar 7, 2019;4:00 AM;21.8;23.59;24.64
Mar 7, 2019;5:00 AM;23.17;25.49;31.11
Mar 7, 2019;6:00 AM;31.58;33.22;39.87
Mar 7, 2019;7:00 AM;39.91;41.49;44.62
Mar 7, 2019;8:00 AM;39.4;41.42;44.76
Mar 7, 2019;9:00 AM;32.39;35.09;40.91
Mar 7, 2019;10:00 AM;28.35;33.15;37.93
Mar 7, 2019;11:00 AM;28.54;32.47;35.79
Mar 7, 2019;12:00 PM;28.22;31.43;32.93
Mar 7, 2019;1:00 PM;25.63;30.34;31.05
Mar 7, 2019;2:00 PM;27.62;30.31;30.31
Mar 7, 2019;3:00 PM;27.54;30.1;29.85
Mar 7, 2019;4:00 PM;28.24;31.08;30.5
Mar 7, 2019;5:00 PM;34.06;36.11;35.03
Mar 7, 2019;6:00 PM;43.95;43.95;43.77
Mar 7, 2019;7:00 PM;45.01;45.64;45.99
Mar 7, 2019;8:00 PM;39.76;40.68;42.13
Mar 7, 2019;9:00 PM;27.12;30.27;35.3
Mar 7, 2019;10:00 PM;29.25;31.9;37.13
Mar 7, 2019;11:00 PM;7.01;35.61;34.91
Mar 8, 2019;12:00 AM;12.49;30.47;30.3
Mar 8, 2019;1:00 AM;-2.47;25.74;29.52
Mar 8, 2019;2:00 AM;-4.97;27.86;31.05
Mar 8, 2019;3:00 AM;-1.71;23.5;29.5
Mar 8, 2019;4:00 AM;0.76;23.26;27.68
Mar 8, 2019;5:00 AM;19.94;35.13;32.67
Mar 8, 2019;6:00 AM;25.78;37.29;38.06
Mar 8, 2019;7:00 AM;36.05;48.64;49.2
Mar 8, 2019;8:00 AM;32.34;49.63;50.08
Mar 8, 2019;9:00 AM;25.06;53.05;49.16
Mar 8, 2019;10:00 AM;22.96;51.35;46.47
Mar 8, 2019;11:00 AM;25.61;49.76;45.26
Mar 8, 2019;12:00 PM;23.35;47.65;44.02
Mar 8, 2019;1:00 PM;23.48;44.2;41.01
Mar 8, 2019;2:00 PM;25.38;41.21;37.42
Mar 8, 2019;3:00 PM;33.71;34.94;37
Mar 8, 2019;4:00 PM;38.34;38.46;39.58
Mar 8, 2019;5:00 PM;43.07;43.07;45.57
Mar 8, 2019;6:00 PM;48.72;48.89;50.93
Mar 8, 2019;7:00 PM;50.95;51.33;51.41
Mar 8, 2019;8:00 PM;44.04;44.04;47.18
Mar 8, 2019;9:00 PM;40.57;40.57;43.36
Mar 8, 2019;10:00 PM;39.24;39.24;40.95
Mar 8, 2019;11:00 PM;30.61;31.39;36.06
Mar 9, 2019;12:00 AM;27.67;29.82;33.83
Mar 9, 2019;1:00 AM;15.4;20.87;27.34
Mar 9, 2019;2:00 AM;4.24;16.29;26.72
Mar 9, 2019;3:00 AM;0.07;14.37;26.61
Mar 9, 2019;4:00 AM;0.06;10.85;20.38
Mar 9, 2019;5:00 AM;0.03;14.6;18.44
Mar 9, 2019;6:00 AM;-0.04;18.06;24.91
Mar 9, 2019;7:00 AM;0.13;18.2;28.57
Mar 9, 2019;8:00 AM;10.05;23.21;32.96
Mar 9, 2019;9:00 AM;8.54;28.64;35.05
Mar 9, 2019;10:00 AM;7.83;28.14;34.99
Mar 9, 2019;11:00 AM;11.03;28.43;35.35
Mar 9, 2019;12:00 PM;0.74;37.84;35.5
Mar 9, 2019;1:00 PM;0.04;22.74;35.39
Mar 9, 2019;2:00 PM;-0.08;20.9;35.01
Mar 9, 2019;3:00 PM;-0.82;17.62;34.2
Mar 9, 2019;4:00 PM;0.08;18.01;35.16
Mar 9, 2019;5:00 PM;10.96;21.06;35.24
Mar 9, 2019;6:00 PM;22.8;27.71;35.95
Mar 9, 2019;7:00 PM;25.08;32.18;36.78
Mar 9, 2019;8:00 PM;21.62;29.11;35.66
Mar 9, 2019;9:00 PM;11.96;26.52;35.03
Mar 9, 2019;10:00 PM;13.37;36.67;35.06
Mar 9, 2019;11:00 PM;0.72;34.77;31.45
Mar 10, 2019;12:00 AM;-23.04;17.67;33.05
Mar 10, 2019;1:00 AM;-11.15;18.49;25.03
Mar 10, 2019;2:00 AM;-12.55;17.95;18.06
Mar 10, 2019;3:00 AM;-2.89;9.91;9.83
Mar 10, 2019;4:00 AM;-2.6;6.54;12.76
Mar 10, 2019;5:00 AM;-0.86;6.56;15.1
Mar 10, 2019;6:00 AM;4.97;10.74;18.23
Mar 10, 2019;7:00 AM;19.32;13.11;22.1
Mar 10, 2019;8:00 AM;26.24;15.02;26.39
Mar 10, 2019;9:00 AM;28.97;19.36;27.15
Mar 10, 2019;10:00 AM;27.12;16.28;26.5
Mar 10, 2019;11:00 AM;32.46;18.5;27.53
Mar 10, 2019;12:00 PM;31.01;18.95;28.9
Mar 10, 2019;1:00 PM;27.84;20.09;22.59
Mar 10, 2019;2:00 PM;23.06;13.88;18.38
Mar 10, 2019;3:00 PM;23.07;10.84;17.01
Mar 10, 2019;4:00 PM;23.79;9.23;20.03
Mar 10, 2019;5:00 PM;29.17;20.57;27.28
Mar 10, 2019;6:00 PM;31.01;23.51;37.02
Mar 10, 2019;7:00 PM;40.92;40.92;41.29
Mar 10, 2019;8:00 PM;29.91;30.8;36.55
Mar 10, 2019;9:00 PM;24.89;26.72;30.39
Mar 10, 2019;10:00 PM;26.63;28.63;34.1
Mar 10, 2019;11:00 PM;22.92;24.62;34.05
