Date;Time of day;Germany/Luxembourg[€/MWh];France[€/MWh];Switzerland[€/MWh]
Apr 29, 2019;1:00 AM;36.22;36.22;36
Apr 29, 2019;2:00 AM;35.57;35.57;34.17
Apr 29, 2019;3:00 AM;35.01;35.01;32.93
Apr 29, 2019;4:00 AM;34.18;34.18;33
Apr 29, 2019;5:00 AM;36.57;36.57;37.03
Apr 29, 2019;6:00 AM;46.82;46.82;45.62
Apr 29, 2019;7:00 AM;52.77;52.77;52.97
Apr 29, 2019;8:00 AM;56.71;56.71;54.55
Apr 29, 2019;9:00 AM;51.3;51.3;51.15
Apr 29, 2019;10:00 AM;46.99;46.99;48
Apr 29, 2019;11:00 AM;45.61;45.61;46.32
Apr 29, 2019;12:00 PM;44.06;44.06;45.01
Apr 29, 2019;1:00 PM;43;43;43.26
Apr 29, 2019;2:00 PM;40.67;40.67;41.57
Apr 29, 2019;3:00 PM;39.41;39.41;41.15
Apr 29, 2019;4:00 PM;39.9;31.9;41.02
Apr 29, 2019;5:00 PM;42.4;33.96;43.36
Apr 29, 2019;6:00 PM;44.97;40.88;45.52
Apr 29, 2019;7:00 PM;47.08;46.78;47.39
Apr 29, 2019;8:00 PM;47.81;42.48;47.32
Apr 29, 2019;9:00 PM;46.81;46.81;46
Apr 29, 2019;10:00 PM;44.86;44.86;43.76
Apr 29, 2019;11:00 PM;38.43;38.43;40.6
Apr 30, 2019;12:00 AM;34;34;38.09
Apr 30, 2019;1:00 AM;36.07;36.07;36.02
Apr 30, 2019;2:00 AM;35;35;35.31
Apr 30, 2019;3:00 AM;35.24;35.24;34.58
Apr 30, 2019;4:00 AM;34.44;34.44;34.8
Apr 30, 2019;5:00 AM;37.04;36.59;37.12
Apr 30, 2019;6:00 AM;45.62;45.62;46.6
Apr 30, 2019;7:00 AM;52.14;52.14;51.56
Apr 30, 2019;8:00 AM;60;60;58.68
Apr 30, 2019;9:00 AM;51.47;51.47;51.43
Apr 30, 2019;10:00 AM;47.43;47.43;46.71
Apr 30, 2019;11:00 AM;44.85;44.85;44.19
Apr 30, 2019;12:00 PM;40.85;40.85;40.96
Apr 30, 2019;1:00 PM;36.49;36.49;38.98
Apr 30, 2019;2:00 PM;34.98;34.98;37.03
Apr 30, 2019;3:00 PM;34.94;34.94;35.72
Apr 30, 2019;4:00 PM;35.34;35.34;35.68
Apr 30, 2019;5:00 PM;41.3;41.3;39.67
Apr 30, 2019;6:00 PM;47.09;47.09;45.02
Apr 30, 2019;7:00 PM;54.4;54.4;47.28
Apr 30, 2019;8:00 PM;51.76;51.76;47.48
Apr 30, 2019;9:00 PM;48.71;48.71;47.09
Apr 30, 2019;10:00 PM;46.28;46.28;45.82
Apr 30, 2019;11:00 PM;43.41;43.41;42.04
May 1, 2019;12:00 AM;38;38;35.63
May 1, 2019;1:00 AM;35.2;35.2;33.27
May 1, 2019;2:00 AM;32.64;32.64;32.32
May 1, 2019;3:00 AM;31.16;31.16;31.41
May 1, 2019;4:00 AM;29.56;26.51;31.13
May 1, 2019;5:00 AM;29.72;29.93;30.7
May 1, 2019;6:00 AM;27.51;24.71;31.47
May 1, 2019;7:00 AM;27.6;29.19;32.02
May 1, 2019;8:00 AM;30.9;23.88;32.03
May 1, 2019;9:00 AM;29.4;31;31.08
May 1, 2019;10:00 AM;28.88;30.62;28.97
May 1, 2019;11:00 AM;28.65;29.58;25.54
May 1, 2019;12:00 PM;21.12;28.6;21.14
May 1, 2019;1:00 PM;4.9;21.2;15.35
May 1, 2019;2:00 PM;-2.46;14.62;8.55
May 1, 2019;3:00 PM;-2.82;7.18;8.08
May 1, 2019;4:00 PM;1.98;10.19;7.98
May 1, 2019;5:00 PM;19.61;22.88;18.83
May 1, 2019;6:00 PM;29.65;30.72;29.43
May 1, 2019;7:00 PM;34.51;35.55;32.87
May 1, 2019;8:00 PM;37.25;37.81;34.9
May 1, 2019;9:00 PM;33.2;37.79;34.32
May 1, 2019;10:00 PM;35.18;38.76;33.27
May 1, 2019;11:00 PM;29.96;32.49;29.58
May 2, 2019;12:00 AM;31.18;32.16;31.05
May 2, 2019;1:00 AM;27.67;29.7;29.54
May 2, 2019;2:00 AM;27.21;29.16;28.15
May 2, 2019;3:00 AM;25.71;27.69;27.08
May 2, 2019;4:00 AM;26.97;26.97;27.93
May 2, 2019;5:00 AM;31.93;31.93;30.93
May 2, 2019;6:00 AM;41.75;41.75;37.06
May 2, 2019;7:00 AM;45.52;45.52;44.58
May 2, 2019;8:00 AM;47.18;47.18;45.24
May 2, 2019;9:00 AM;43.3;43.3;42.97
May 2, 2019;10:00 AM;39.7;41.63;40.81
May 2, 2019;11:00 AM;37.32;40.14;40.76
May 2, 2019;12:00 PM;31.42;39.07;39.66
May 2, 2019;1:00 PM;31.9;38.17;37.79
May 2, 2019;2:00 PM;34.32;37.2;37.68
May 2, 2019;3:00 PM;37;37;36.73
May 2, 2019;4:00 PM;37.48;37.48;35.99
May 2, 2019;5:00 PM;40.41;40.41;40.63
May 2, 2019;6:00 PM;45.98;45.98;43.96
May 2, 2019;7:00 PM;47.18;47.18;45.76
May 2, 2019;8:00 PM;47.38;45.1;45.82
May 2, 2019;9:00 PM;45.66;43.12;45.52
May 2, 2019;10:00 PM;44.72;44.72;44.44
May 2, 2019;11:00 PM;41.71;41.71;40.04
May 3, 2019;12:00 AM;33.29;33.29;36.08
May 3, 2019;1:00 AM;34.9;34.9;33.33
May 3, 2019;2:00 AM;33.6;33.6;31.86
May 3, 2019;3:00 AM;32.48;32.48;30.86
May 3, 2019;4:00 AM;33.1;33.1;30.79
May 3, 2019;5:00 AM;35.96;35.96;34.76
May 3, 2019;6:00 AM;41.95;41.95;43.84
May 3, 2019;7:00 AM;46.99;46.99;47.42
May 3, 2019;8:00 AM;50.1;50.1;49.91
May 3, 2019;9:00 AM;47.94;47.94;46.9
May 3, 2019;10:00 AM;46.9;46.9;45.64
May 3, 2019;11:00 AM;46.47;46.47;45.11
May 3, 2019;12:00 PM;43.7;43.7;43.6
May 3, 2019;1:00 PM;39.84;40.64;42.53
May 3, 2019;2:00 PM;36.66;37.98;40.39
May 3, 2019;3:00 PM;35.61;35.61;37.93
May 3, 2019;4:00 PM;35.47;35.47;36.6
May 3, 2019;5:00 PM;38.89;38.89;39.56
May 3, 2019;6:00 PM;42.01;42.01;44.71
May 3, 2019;7:00 PM;43.96;43.96;45.61
May 3, 2019;8:00 PM;44.57;44.57;45.51
May 3, 2019;9:00 PM;44.92;44.92;45.08
May 3, 2019;10:00 PM;45.37;45.37;44.46
May 3, 2019;11:00 PM;42.01;42.01;42.29
May 4, 2019;12:00 AM;39.72;39.72;38.83
May 4, 2019;1:00 AM;36.77;37.26;36.06
May 4, 2019;2:00 AM;35.56;35.56;34.77
May 4, 2019;3:00 AM;34.9;34.9;33.08
May 4, 2019;4:00 AM;34.98;34.98;32.77
May 4, 2019;5:00 AM;34.51;34.51;32.72
May 4, 2019;6:00 AM;35.59;35.59;33.56
May 4, 2019;7:00 AM;40.87;40.87;38.01
May 4, 2019;8:00 AM;45;45;42.18
May 4, 2019;9:00 AM;45.07;45.07;42.44
May 4, 2019;10:00 AM;43.62;43.62;41.13
May 4, 2019;11:00 AM;42.65;42.65;40.76
May 4, 2019;12:00 PM;40.56;40.56;38.85
May 4, 2019;1:00 PM;36.98;36.98;34.31
May 4, 2019;2:00 PM;34.95;34.95;32.63
May 4, 2019;3:00 PM;33;31.14;32.07
May 4, 2019;4:00 PM;32.68;28.59;33.26
May 4, 2019;5:00 PM;34.11;30;35.46
May 4, 2019;6:00 PM;41.4;34.59;40.58
May 4, 2019;7:00 PM;44.87;38.53;42.21
May 4, 2019;8:00 PM;44.81;44.81;43.84
May 4, 2019;9:00 PM;45.5;45.5;43.87
May 4, 2019;10:00 PM;45.92;45.92;44
May 4, 2019;11:00 PM;44.3;44.3;41.53
May 5, 2019;12:00 AM;35.19;35.19;40.24
May 5, 2019;1:00 AM;32.02;32.02;36.9
May 5, 2019;2:00 AM;29.04;29.15;35.73
May 5, 2019;3:00 AM;28.9;29.33;33.83
May 5, 2019;4:00 AM;29.04;26.47;33.72
May 5, 2019;5:00 AM;27.94;26.1;32.92
May 5, 2019;6:00 AM;28.05;28.05;32.56
May 5, 2019;7:00 AM;29.01;29.01;33.21
May 5, 2019;8:00 AM;30.7;31.35;35.29
May 5, 2019;9:00 AM;30.29;31.62;34.63
May 5, 2019;10:00 AM;28.46;30.38;33.14
May 5, 2019;11:00 AM;28.73;29.98;32.58
May 5, 2019;12:00 PM;28.09;30.62;31.23
May 5, 2019;1:00 PM;26.4;29.26;27.16
May 5, 2019;2:00 PM;16.12;19.01;24.42
May 5, 2019;3:00 PM;15.71;18.58;23.07
May 5, 2019;4:00 PM;21.72;21.72;24.47
May 5, 2019;5:00 PM;30.7;27.43;30.98
May 5, 2019;6:00 PM;32.44;32.44;36.26
May 5, 2019;7:00 PM;38.47;38.47;42.63
May 5, 2019;8:00 PM;41.32;42.03;44.53
May 5, 2019;9:00 PM;41.31;45.06;44.61
May 5, 2019;10:00 PM;42.34;46.47;44.72
May 5, 2019;11:00 PM;39.71;42.1;41.63
