Date;Time of day;Germany/Luxembourg[€/MWh];France[€/MWh];Switzerland[€/MWh]
Jan 14, 2019;12:00 AM;-3.14;44.16;48.92
Jan 14, 2019;1:00 AM;-12;30.97;40.91
Jan 14, 2019;2:00 AM;-15.04;25.15;42.1
Jan 14, 2019;3:00 AM;-11.09;28.34;38.06
Jan 14, 2019;4:00 AM;-4.94;23.49;39.05
Jan 14, 2019;5:00 AM;1.59;30.16;48.12
Jan 14, 2019;6:00 AM;35.9;55.26;55.32
Jan 14, 2019;7:00 AM;51.22;66.49;62.91
Jan 14, 2019;8:00 AM;51.66;65.81;65.96
Jan 14, 2019;9:00 AM;46.09;66.77;65.98
Jan 14, 2019;10:00 AM;50.26;66.73;66.22
Jan 14, 2019;11:00 AM;44.49;67;66.27
Jan 14, 2019;12:00 PM;41.24;67.2;65.51
Jan 14, 2019;1:00 PM;38.91;66.42;65.15
Jan 14, 2019;2:00 PM;41.79;64.33;64.57
Jan 14, 2019;3:00 PM;49.63;62.56;64.83
Jan 14, 2019;4:00 PM;50.93;62.84;64.17
Jan 14, 2019;5:00 PM;51.25;68.07;65.98
Jan 14, 2019;6:00 PM;50.93;71.64;69.97
Jan 14, 2019;7:00 PM;50.52;72.52;69.17
Jan 14, 2019;8:00 PM;49.61;71.81;66.23
Jan 14, 2019;9:00 PM;44.3;63.73;62.28
Jan 14, 2019;10:00 PM;41.29;60.49;61.39
Jan 14, 2019;11:00 PM;37.26;57.66;57.06
Jan 15, 2019;12:00 AM;35.18;57.63;57.68
Jan 15, 2019;1:00 AM;35.82;49.31;55.37
Jan 15, 2019;2:00 AM;34.99;47.78;53.56
Jan 15, 2019;3:00 AM;34.56;41.45;53.26
Jan 15, 2019;4:00 AM;30.8;37.58;53.23
Jan 15, 2019;5:00 AM;33.41;44.02;54.35
Jan 15, 2019;6:00 AM;47.4;53.11;59.85
Jan 15, 2019;7:00 AM;53.73;68.65;66.99
Jan 15, 2019;8:00 AM;57.02;70.16;69.56
Jan 15, 2019;9:00 AM;58.38;69.68;69.02
Jan 15, 2019;10:00 AM;56.54;71.04;69.28
Jan 15, 2019;11:00 AM;55;70.11;67.19
Jan 15, 2019;12:00 PM;53.92;68.29;66.52
Jan 15, 2019;1:00 PM;53.31;64.37;66.05
Jan 15, 2019;2:00 PM;52.63;60.86;65.91
Jan 15, 2019;3:00 PM;52.12;57.16;64.16
Jan 15, 2019;4:00 PM;51;64.76;65.39
Jan 15, 2019;5:00 PM;53.91;71.52;68.77
Jan 15, 2019;6:00 PM;46.35;74.05;70.63
Jan 15, 2019;7:00 PM;42.73;74.74;70.1
Jan 15, 2019;8:00 PM;40.32;71.34;69.01
Jan 15, 2019;9:00 PM;39.93;61.88;66.19
Jan 15, 2019;10:00 PM;39.66;56.98;63.09
Jan 15, 2019;11:00 PM;32.04;56.09;62.12
Jan 16, 2019;12:00 AM;29.23;58.26;59.9
Jan 16, 2019;1:00 AM;29.26;55.51;55.12
Jan 16, 2019;2:00 AM;32.64;53.56;53.91
Jan 16, 2019;3:00 AM;32.41;45.07;53.19
Jan 16, 2019;4:00 AM;33.06;44.68;52.86
Jan 16, 2019;5:00 AM;33.22;54.34;55.1
Jan 16, 2019;6:00 AM;46.63;61.91;62.01
Jan 16, 2019;7:00 AM;53.8;70.3;66.69
Jan 16, 2019;8:00 AM;55.73;71.69;68.05
Jan 16, 2019;9:00 AM;53.83;72.47;70.1
Jan 16, 2019;10:00 AM;54.22;72.2;70.17
Jan 16, 2019;11:00 AM;54.92;71.04;70.18
Jan 16, 2019;12:00 PM;53.65;68.1;70.11
Jan 16, 2019;1:00 PM;52.69;67.75;64.95
Jan 16, 2019;2:00 PM;53.55;65.53;62.38
Jan 16, 2019;3:00 PM;53.72;63.36;62.97
Jan 16, 2019;4:00 PM;54.83;60.82;63.7
Jan 16, 2019;5:00 PM;54.01;69.59;69.2
Jan 16, 2019;6:00 PM;52.67;72.33;70.74
Jan 16, 2019;7:00 PM;50.92;72.95;70.08
Jan 16, 2019;8:00 PM;39.81;67.09;65.41
Jan 16, 2019;9:00 PM;39.29;53.94;55.16
Jan 16, 2019;10:00 PM;39.91;55.47;55.36
Jan 16, 2019;11:00 PM;30.77;56.85;52.9
Jan 17, 2019;12:00 AM;26.35;59.34;54.86
Jan 17, 2019;1:00 AM;25.23;55.99;54.35
Jan 17, 2019;2:00 AM;22.77;54.53;54.43
Jan 17, 2019;3:00 AM;24.02;32.58;54.41
Jan 17, 2019;4:00 AM;25.63;33.97;52.3
Jan 17, 2019;5:00 AM;28.06;49.79;55.2
Jan 17, 2019;6:00 AM;35.38;56.37;56.83
Jan 17, 2019;7:00 AM;46.04;67.07;65.98
Jan 17, 2019;8:00 AM;49.96;68.17;71.69
Jan 17, 2019;9:00 AM;50.56;68.13;71.15
Jan 17, 2019;10:00 AM;46.1;68.07;71.02
Jan 17, 2019;11:00 AM;46.02;66.03;65.98
Jan 17, 2019;12:00 PM;43.94;65.82;64.1
Jan 17, 2019;1:00 PM;46.64;63.23;64.71
Jan 17, 2019;2:00 PM;55;61.71;62.83
Jan 17, 2019;3:00 PM;55.9;64.5;62.46
Jan 17, 2019;4:00 PM;57.43;65.39;63.13
Jan 17, 2019;5:00 PM;58.72;68.25;68.87
Jan 17, 2019;6:00 PM;55.06;72.09;72.87
Jan 17, 2019;7:00 PM;53.85;73.45;72.45
Jan 17, 2019;8:00 PM;49.52;70.84;71
Jan 17, 2019;9:00 PM;42.35;65.58;63.53
Jan 17, 2019;10:00 PM;42.44;64.97;62.94
Jan 17, 2019;11:00 PM;41.11;61.53;61.05
Jan 18, 2019;12:00 AM;42.26;60.15;60.82
Jan 18, 2019;1:00 AM;40.91;58.94;56.44
Jan 18, 2019;2:00 AM;43.77;56.99;54.64
Jan 18, 2019;3:00 AM;45.05;54.27;51.89
Jan 18, 2019;4:00 AM;47.89;48;50.24
Jan 18, 2019;5:00 AM;49.79;55.34;55.87
Jan 18, 2019;6:00 AM;54.77;66.31;65.58
Jan 18, 2019;7:00 AM;73.08;73.08;73.05
Jan 18, 2019;8:00 AM;76.86;76.86;77.03
Jan 18, 2019;9:00 AM;74.32;74.93;75.2
Jan 18, 2019;10:00 AM;70.51;72.01;73.94
Jan 18, 2019;11:00 AM;69.02;71.2;71.94
Jan 18, 2019;12:00 PM;68.94;69.74;68.88
Jan 18, 2019;1:00 PM;65.27;68.6;68
Jan 18, 2019;2:00 PM;67.44;67.44;68.89
Jan 18, 2019;3:00 PM;68.14;68.14;70.14
Jan 18, 2019;4:00 PM;69;69;72.59
Jan 18, 2019;5:00 PM;75.04;75.04;78.11
Jan 18, 2019;6:00 PM;76.13;76.13;79.01
Jan 18, 2019;7:00 PM;72.46;74.43;73.02
Jan 18, 2019;8:00 PM;61.83;70.74;68.8
Jan 18, 2019;9:00 PM;59.24;64.7;65.57
Jan 18, 2019;10:00 PM;56.7;65.19;65.32
Jan 18, 2019;11:00 PM;53.16;63.06;63.44
Jan 19, 2019;12:00 AM;52.47;64.5;64.69
Jan 19, 2019;1:00 AM;53.18;61.76;61.58
Jan 19, 2019;2:00 AM;54.73;55.66;58.06
Jan 19, 2019;3:00 AM;51.15;59.2;54.51
Jan 19, 2019;4:00 AM;52.25;55.55;53.03
Jan 19, 2019;5:00 AM;50.93;56.6;53.94
Jan 19, 2019;6:00 AM;49.04;57.96;57.09
Jan 19, 2019;7:00 AM;50.56;62.84;62.64
Jan 19, 2019;8:00 AM;55.71;65.48;66.26
