Date;Time of day;Germany/Luxembourg[€/MWh];France[€/MWh];Switzerland[€/MWh]
Dec 5, 2019;10:00 PM;32.79;51.71;52.02
Dec 5, 2019;11:00 PM;24.94;50;51.01
Dec 6, 2019;12:00 AM;25.18;47.32;47.93
Dec 6, 2019;1:00 AM;25.03;44.11;44
Dec 6, 2019;2:00 AM;18.77;42.79;42.02
Dec 6, 2019;3:00 AM;13.6;41.76;41.06
Dec 6, 2019;4:00 AM;19.14;40.62;40.86
Dec 6, 2019;5:00 AM;25.16;41.79;42.62
Dec 6, 2019;6:00 AM;30.67;46.94;49.4
Dec 6, 2019;7:00 AM;38.86;53.38;56.61
Dec 6, 2019;8:00 AM;40.25;55.99;57.04
Dec 6, 2019;9:00 AM;37.96;56.16;57
Dec 6, 2019;10:00 AM;38.92;54.44;54.99
Dec 6, 2019;11:00 AM;38.9;53.12;53.97
Dec 6, 2019;12:00 PM;37.08;50.99;51.33
Dec 6, 2019;1:00 PM;37.79;48.31;51.03
Dec 6, 2019;2:00 PM;37.6;46.56;51.37
Dec 6, 2019;3:00 PM;35.36;44;51.34
Dec 6, 2019;4:00 PM;39.4;44.98;51.59
Dec 6, 2019;5:00 PM;40.07;51.39;53.01
Dec 6, 2019;6:00 PM;37.8;54.6;55.06
Dec 6, 2019;7:00 PM;32.82;54.49;54.66
Dec 6, 2019;8:00 PM;28.09;52.75;51.35
Dec 6, 2019;9:00 PM;26.03;47.96;47
Dec 6, 2019;10:00 PM;25.81;48.79;46.05
Dec 6, 2019;11:00 PM;16.1;47.54;43.66
Dec 7, 2019;12:00 AM;14.55;46.82;44.23
Dec 7, 2019;1:00 AM;4.16;45.86;42.02
Dec 7, 2019;2:00 AM;0.06;43.04;40.44
Dec 7, 2019;3:00 AM;-4.97;38.81;39.4
Dec 7, 2019;4:00 AM;-7.17;37.24;38.06
Dec 7, 2019;5:00 AM;0.07;38.73;39.04
Dec 7, 2019;6:00 AM;-2.44;43.68;42.27
Dec 7, 2019;7:00 AM;25.63;47.44;48.14
Dec 7, 2019;8:00 AM;27.39;48.54;49.17
Dec 7, 2019;9:00 AM;34.18;50.21;50.7
Dec 7, 2019;10:00 AM;33.57;50.39;50.32
Dec 7, 2019;11:00 AM;36.5;49.71;49.3
Dec 7, 2019;12:00 PM;35.01;49.51;47.91
Dec 7, 2019;1:00 PM;33.07;48.23;45.56
Dec 7, 2019;2:00 PM;35.37;47.08;43.83
Dec 7, 2019;3:00 PM;38.03;44.69;44.57
Dec 7, 2019;4:00 PM;39.04;45.04;48.09
Dec 7, 2019;5:00 PM;41.29;48.8;51.14
Dec 7, 2019;6:00 PM;42.68;51.76;52.04
Dec 7, 2019;7:00 PM;39.97;50.23;51.95
Dec 7, 2019;8:00 PM;35.17;48.17;50.1
Dec 7, 2019;9:00 PM;34.21;40.89;47.04
Dec 7, 2019;10:00 PM;33.81;39.07;46.04
Dec 7, 2019;11:00 PM;28.72;43.5;43.89
Dec 8, 2019;12:00 AM;1.34;39.03;41.46
Dec 8, 2019;1:00 AM;-0.26;35.46;39.93
Dec 8, 2019;2:00 AM;-11.71;33.43;37.68
Dec 8, 2019;3:00 AM;-14.72;13.59;37.51
Dec 8, 2019;4:00 AM;-39.98;15.01;35.59
Dec 8, 2019;5:00 AM;-49.91;13.05;37.64
Dec 8, 2019;6:00 AM;-50.43;13.67;38.53
Dec 8, 2019;7:00 AM;-49.95;12.63;40.5
Dec 8, 2019;8:00 AM;-49.91;18.15;41.57
Dec 8, 2019;9:00 AM;-49.92;30.09;42.66
Dec 8, 2019;10:00 AM;-49.98;36.53;42.47
Dec 8, 2019;11:00 AM;-35.34;37.17;42.93
Dec 8, 2019;12:00 PM;-22.41;39.49;42.98
Dec 8, 2019;1:00 PM;-2.01;37.07;40.84
Dec 8, 2019;2:00 PM;-0.08;32.4;41.05
Dec 8, 2019;3:00 PM;0.35;29.78;42.57
Dec 8, 2019;4:00 PM;4.13;28.69;43.73
Dec 8, 2019;5:00 PM;15.23;38.61;48.03
Dec 8, 2019;6:00 PM;14;46.74;48.46
Dec 8, 2019;7:00 PM;12.08;46.11;48.31
Dec 8, 2019;8:00 PM;0.44;44.36;48.07
Dec 8, 2019;9:00 PM;0.07;38.59;46.83
Dec 8, 2019;10:00 PM;0.49;40.83;43.96
Dec 8, 2019;11:00 PM;-14.72;36.42;41.21
Dec 9, 2019;12:00 AM;-11.1;23.33;39.19
Dec 9, 2019;1:00 AM;-15.1;19.08;37.6
Dec 9, 2019;2:00 AM;-16.09;14.28;36.17
Dec 9, 2019;3:00 AM;-14.99;4.18;35.23
Dec 9, 2019;4:00 AM;-12.76;0.42;36.03
Dec 9, 2019;5:00 AM;-5.85;5.82;39.31
Dec 9, 2019;6:00 AM;27.23;33.6;45.5
Dec 9, 2019;7:00 AM;38.57;43.48;48.45
Dec 9, 2019;8:00 AM;39.99;45.44;49.5
Dec 9, 2019;9:00 AM;39.77;46.25;49.43
Dec 9, 2019;10:00 AM;39.58;45.64;49.53
Dec 9, 2019;11:00 AM;39.73;44.51;48.1
Dec 9, 2019;12:00 PM;39.91;43.06;48
Dec 9, 2019;1:00 PM;39.93;43.07;47.96
Dec 9, 2019;2:00 PM;39.97;41.58;49.04
Dec 9, 2019;3:00 PM;39.58;41.2;49.53
Dec 9, 2019;4:00 PM;40.17;43.56;50.72
Dec 9, 2019;5:00 PM;40.68;46.94;51.99
Dec 9, 2019;6:00 PM;39.22;52.17;52.59
Dec 9, 2019;7:00 PM;37.95;52.06;52.06
Dec 9, 2019;8:00 PM;29.1;50.17;51.07
Dec 9, 2019;9:00 PM;25.89;48.35;48.06
Dec 9, 2019;10:00 PM;25.31;47.27;45.83
Dec 9, 2019;11:00 PM;14.08;43.73;42.23
Dec 10, 2019;12:00 AM;26.02;42.67;41.57
Dec 10, 2019;1:00 AM;25.74;39.5;39.97
Dec 10, 2019;2:00 AM;25.85;37;38.74
Dec 10, 2019;3:00 AM;28.53;35.41;38.12
Dec 10, 2019;4:00 AM;30.99;35.45;39.02
Dec 10, 2019;5:00 AM;35.51;36.31;42.17
Dec 10, 2019;6:00 AM;46.11;46.11;48.7
Dec 10, 2019;7:00 AM;53.1;53.1;54.93
Dec 10, 2019;8:00 AM;56.38;56.38;57.75
Dec 10, 2019;9:00 AM;54.93;54.93;56.34
Dec 10, 2019;10:00 AM;51;51;52.08
Dec 10, 2019;11:00 AM;49.9;49.9;51.22
Dec 10, 2019;12:00 PM;47.34;47.34;50.41
Dec 10, 2019;1:00 PM;46.99;46.99;50.07
Dec 10, 2019;2:00 PM;46.87;46.94;49.7
Dec 10, 2019;3:00 PM;46.55;46.55;50.75
Dec 10, 2019;4:00 PM;45.41;46.67;51.81
Dec 10, 2019;5:00 PM;48.96;51.93;52.05
Dec 10, 2019;6:00 PM;39.84;53.48;53.6
Dec 10, 2019;7:00 PM;36.3;53.15;52.65
Dec 10, 2019;8:00 PM;35.22;50.02;50.24
Dec 10, 2019;9:00 PM;33.02;41.07;47.26
Dec 10, 2019;10:00 PM;29.78;39.38;45.91
Dec 10, 2019;11:00 PM;23.83;35.26;42.43
Dec 11, 2019;12:00 AM;17.85;32;37.36
Dec 11, 2019;1:00 AM;2.4;36.45;34.94
Dec 11, 2019;2:00 AM;0.09;34.09;33.57
Dec 11, 2019;3:00 AM;0.34;31.95;32.8
Dec 11, 2019;4:00 AM;20.57;31.98;32.62
Dec 11, 2019;5:00 AM;25.92;36;36.23
Dec 11, 2019;6:00 AM;32.31;41.11;44.14
Dec 11, 2019;7:00 AM;37.92;53.93;49.59
Dec 11, 2019;8:00 AM;40.95;54.5;52.42
Dec 11, 2019;9:00 AM;41.9;54.01;52.31
Dec 11, 2019;10:00 AM;44.15;53.79;49.7
Dec 11, 2019;11:00 AM;50.4;51.9;49.58
Dec 11, 2019;12:00 PM;50.6;52;48.67
Dec 11, 2019;1:00 PM;51.82;51.82;49.35
Dec 11, 2019;2:00 PM;51.29;51.29;49.93
Dec 11, 2019;3:00 PM;51.79;51.79;51.38
Dec 11, 2019;4:00 PM;52.86;52.86;52.75
Dec 11, 2019;5:00 PM;60.23;60.23;53.46
Dec 11, 2019;6:00 PM;56.36;56.36;53.41
Dec 11, 2019;7:00 PM;53.61;53.84;52.06
Dec 11, 2019;8:00 PM;48.3;50.05;49.39
Dec 11, 2019;9:00 PM;44.7;45;46.45
Dec 11, 2019;10:00 PM;41.34;42.24;44.85
Dec 11, 2019;11:00 PM;37.17;37.63;41.88
Dec 12, 2019;12:00 AM;37;37;46.24
Dec 12, 2019;1:00 AM;35.83;35.83;43.78
Dec 12, 2019;2:00 AM;35.02;35.02;41.33
Dec 12, 2019;3:00 AM;34.65;34.65;40.88
Dec 12, 2019;4:00 AM;35.18;35.18;40.86
Dec 12, 2019;5:00 AM;36.98;36.98;43.79
Dec 12, 2019;6:00 AM;49;49;48.57
Dec 12, 2019;7:00 AM;57.64;57.64;56.87
Dec 12, 2019;8:00 AM;61.6;61.6;61.08
Dec 12, 2019;9:00 AM;60.1;60.1;57.86
Dec 12, 2019;10:00 AM;54;54.39;53.59
Dec 12, 2019;11:00 AM;49.69;50.04;51.5
Dec 12, 2019;12:00 PM;49;49.14;49.92
Dec 12, 2019;1:00 PM;47.01;47.01;49.38
Dec 12, 2019;2:00 PM;47.19;47.29;49.35
Dec 12, 2019;3:00 PM;48.88;48.88;49.38
Dec 12, 2019;4:00 PM;47.76;47.76;49.4
Dec 12, 2019;5:00 PM;52.13;52.15;51.04
Dec 12, 2019;6:00 PM;47.05;48.25;51.39
Dec 12, 2019;7:00 PM;41.16;44.59;50.58
Dec 12, 2019;8:00 PM;38.48;41.78;48.68
Dec 12, 2019;9:00 PM;36.13;37.25;47.31
Dec 12, 2019;10:00 PM;35.07;36.71;46
Dec 12, 2019;11:00 PM;34.27;35.87;44.28
Dec 13, 2019;12:00 AM;28.64;31.61;40.37
Dec 13, 2019;1:00 AM;27.71;28.81;37.64
Dec 13, 2019;2:00 AM;23.34;26.95;37.01
Dec 13, 2019;3:00 AM;11.27;15.88;36.76
Dec 13, 2019;4:00 AM;16.25;17.11;37.47
Dec 13, 2019;5:00 AM;25.05;26.32;39.95
Dec 13, 2019;6:00 AM;32.83;32.83;46.75
Dec 13, 2019;7:00 AM;39.6;39.77;48.27
Dec 13, 2019;8:00 AM;43.99;45;48.25
Dec 13, 2019;9:00 AM;43.9;43.9;48.19
Dec 13, 2019;10:00 AM;40.82;40.82;48.86
Dec 13, 2019;11:00 AM;41.65;41.48;48.85
Dec 13, 2019;12:00 PM;43.91;42.97;48.47
Dec 13, 2019;1:00 PM;43.99;37.19;48.82
Dec 13, 2019;2:00 PM;40.7;35.35;48.82
Dec 13, 2019;3:00 PM;42.92;33.74;48.86
Dec 13, 2019;4:00 PM;45.04;35.09;48.84
Dec 13, 2019;5:00 PM;50.88;49.05;48.85
Dec 13, 2019;6:00 PM;46.71;46.65;48.25
Dec 13, 2019;7:00 PM;43.05;43.05;48.14
Dec 13, 2019;8:00 PM;39.02;38.58;47.32
Dec 13, 2019;9:00 PM;36.51;36.51;44.3
Dec 13, 2019;10:00 PM;35.04;35.04;42.34
Dec 13, 2019;11:00 PM;33.96;33.96;39.25
Dec 14, 2019;12:00 AM;34.39;34.39;40.42
Dec 14, 2019;1:00 AM;29.11;29.92;37.18
Dec 14, 2019;2:00 AM;27.6;28.47;35.91
Dec 14, 2019;3:00 AM;25.5;25.5;35.04
Dec 14, 2019;4:00 AM;21.92;21.92;34.06
Dec 14, 2019;5:00 AM;20.08;19.64;35.69
Dec 14, 2019;6:00 AM;21.91;21.08;40.5
Dec 14, 2019;7:00 AM;26.73;26.46;45
Dec 14, 2019;8:00 AM;31.97;31.97;46.67
Dec 14, 2019;9:00 AM;30.65;32.13;46.86
Dec 14, 2019;10:00 AM;28.99;30.75;46.81
Dec 14, 2019;11:00 AM;27.97;29.94;45.04
Dec 14, 2019;12:00 PM;23.93;29.32;44.44
Dec 14, 2019;1:00 PM;15.23;27;44.71
Dec 14, 2019;2:00 PM;15.93;26.75;44.15
Dec 14, 2019;3:00 PM;17.04;27.95;46.05
Dec 14, 2019;4:00 PM;23.84;28.1;47.67
Dec 14, 2019;5:00 PM;27.8;34.87;47.63
Dec 14, 2019;6:00 PM;29.05;36.99;47.2
Dec 14, 2019;7:00 PM;25.83;36.99;46.83
Dec 14, 2019;8:00 PM;13.85;32.48;46.76
Dec 14, 2019;9:00 PM;15.64;29.94;46.55
Dec 14, 2019;10:00 PM;18.15;29.79;45.03
Dec 14, 2019;11:00 PM;4.39;29.6;40.72
Dec 15, 2019;12:00 AM;0.32;26.2;38.57
Dec 15, 2019;1:00 AM;1.52;20;34.43
Dec 15, 2019;2:00 AM;2.3;10.93;32.52
Dec 15, 2019;3:00 AM;3.9;7.56;31.02
Dec 15, 2019;4:00 AM;2.2;5.41;28.71
Dec 15, 2019;5:00 AM;0.97;5.84;28.39
Dec 15, 2019;6:00 AM;-5.12;7.57;34.07
Dec 15, 2019;7:00 AM;-4.95;11.31;37.17
Dec 15, 2019;8:00 AM;-0.07;15.97;39.35
Dec 15, 2019;9:00 AM;0.1;23.68;40.23
Dec 15, 2019;10:00 AM;-0.94;28.03;39.53
Dec 15, 2019;11:00 AM;8.47;28;39.36
Dec 15, 2019;12:00 PM;5.83;30.1;40.08
Dec 15, 2019;1:00 PM;5.29;30;39.49
Dec 15, 2019;2:00 PM;10.01;29.19;39.68
Dec 15, 2019;3:00 PM;20.82;28;40.9
Dec 15, 2019;4:00 PM;27.18;30.71;45.91
Dec 15, 2019;5:00 PM;33.51;36.63;47.77
Dec 15, 2019;6:00 PM;31.36;42.88;47.42
Dec 15, 2019;7:00 PM;35.63;43.96;47.01
Dec 15, 2019;8:00 PM;34.29;38.17;45.1
Dec 15, 2019;9:00 PM;29.1;31.4;40.7
Dec 15, 2019;10:00 PM;32.8;33.11;41.07
Dec 15, 2019;11:00 PM;29.83;35.1;40.18
