Date;Time of day;Germany/Luxembourg[€/MWh];France[€/MWh];Switzerland[€/MWh]
May 21, 2019;12:00 PM;49.85;49.85;44.93
May 21, 2019;1:00 PM;46.27;46.27;43.9
May 21, 2019;2:00 PM;44.25;43.52;42.37
May 21, 2019;3:00 PM;42.65;38.98;41.63
May 21, 2019;4:00 PM;41.86;38.6;40.54
May 21, 2019;5:00 PM;44.38;39.6;42.45
May 21, 2019;6:00 PM;45.95;45.95;44.62
May 21, 2019;7:00 PM;46.96;46.96;44.91
May 21, 2019;8:00 PM;44.87;44.87;43.89
May 21, 2019;9:00 PM;44.11;44.11;43.44
May 21, 2019;10:00 PM;42.57;43.45;41.47
May 21, 2019;11:00 PM;36.35;37.39;36.28
May 22, 2019;12:00 AM;32.66;32.66;34.17
May 22, 2019;1:00 AM;32.5;32.5;32.93
May 22, 2019;2:00 AM;29.66;29.66;31.19
May 22, 2019;3:00 AM;29;29;30.28
May 22, 2019;4:00 AM;29.61;29.61;30.93
May 22, 2019;5:00 AM;33.09;33.09;33.27
May 22, 2019;6:00 AM;37.6;37.6;38.46
May 22, 2019;7:00 AM;46.6;46.6;44.9
May 22, 2019;8:00 AM;50.35;50.35;49.35
May 22, 2019;9:00 AM;48.37;48.37;46.79
May 22, 2019;10:00 AM;45.77;45.77;45.8
May 22, 2019;11:00 AM;42.41;42.41;44.95
May 22, 2019;12:00 PM;40.99;40.99;42.55
May 22, 2019;1:00 PM;38.65;38.65;40.9
May 22, 2019;2:00 PM;36.99;36.99;38.12
May 22, 2019;3:00 PM;36.02;36.02;37.26
May 22, 2019;4:00 PM;35.71;35.71;37.31
May 22, 2019;5:00 PM;39;39;39.36
May 22, 2019;6:00 PM;42.85;42.85;43.99
May 22, 2019;7:00 PM;47.47;47.47;46.85
May 22, 2019;8:00 PM;48.99;48.99;47.06
May 22, 2019;9:00 PM;48.14;48.14;46.29
May 22, 2019;10:00 PM;48.45;48.45;45.24
May 22, 2019;11:00 PM;41.16;41.16;42.02
May 23, 2019;12:00 AM;35.8;35.8;36.54
May 23, 2019;1:00 AM;33.32;33.32;35.88
May 23, 2019;2:00 AM;32.37;32.37;34.12
May 23, 2019;3:00 AM;31.85;30.14;33.71
May 23, 2019;4:00 AM;33.03;27.41;34.18
May 23, 2019;5:00 AM;35.72;30.79;35.7
May 23, 2019;6:00 AM;40.8;36.74;43.09
May 23, 2019;7:00 AM;46.77;46.77;48.76
May 23, 2019;8:00 AM;47.06;47.06;50.33
May 23, 2019;9:00 AM;40.86;40.86;46.34
May 23, 2019;10:00 AM;35.85;35.85;42.92
May 23, 2019;11:00 AM;35.6;35.6;40.28
May 23, 2019;12:00 PM;35.56;35.56;38.95
May 23, 2019;1:00 PM;35.74;35.74;37.63
May 23, 2019;2:00 PM;35.55;35.55;37.43
May 23, 2019;3:00 PM;36.76;36.76;38.23
May 23, 2019;4:00 PM;37.57;37.57;40.36
May 23, 2019;5:00 PM;43.04;43.04;44.25
May 23, 2019;6:00 PM;48.55;48.55;48.41
May 23, 2019;7:00 PM;52.38;52.38;52.15
May 23, 2019;8:00 PM;55.18;50.15;52.63
May 23, 2019;9:00 PM;52.07;49.45;52
May 23, 2019;10:00 PM;49.41;49.41;49.33
May 23, 2019;11:00 PM;45.28;45.27;44.36
May 24, 2019;12:00 AM;39.9;39.9;39.45
May 24, 2019;1:00 AM;35.24;35.24;36.13
May 24, 2019;2:00 AM;34.96;34.08;34.65
May 24, 2019;3:00 AM;34.93;32.37;33.88
May 24, 2019;4:00 AM;34.79;25.69;33.65
May 24, 2019;5:00 AM;35.99;29.7;35.23
May 24, 2019;6:00 AM;44.78;38.03;42.12
May 24, 2019;7:00 AM;49.9;47.14;45.63
May 24, 2019;8:00 AM;50.95;50.95;47.36
May 24, 2019;9:00 AM;45.94;45.94;45.09
May 24, 2019;10:00 AM;43.78;43.78;42.54
May 24, 2019;11:00 AM;39.54;39.54;38.96
May 24, 2019;12:00 PM;37.48;37.48;37.18
May 24, 2019;1:00 PM;35.85;35.85;35.62
May 24, 2019;2:00 PM;35.35;35.35;35.06
May 24, 2019;3:00 PM;35;35;35.05
May 24, 2019;4:00 PM;35.08;35.08;35.07
May 24, 2019;5:00 PM;36.64;36.64;38.56
May 24, 2019;6:00 PM;41.64;41.64;41.89
May 24, 2019;7:00 PM;44.88;44.88;44.01
May 24, 2019;8:00 PM;45.74;41.05;44.1
May 24, 2019;9:00 PM;45.77;39.26;43.81
May 24, 2019;10:00 PM;45.06;45.06;43.76
May 24, 2019;11:00 PM;41.89;41.89;39.34
May 25, 2019;12:00 AM;41.97;41.97;37.27
May 25, 2019;1:00 AM;37.15;37.15;34.83
May 25, 2019;2:00 AM;35.07;35.07;34.74
May 25, 2019;3:00 AM;34.03;34.03;33.78
May 25, 2019;4:00 AM;33.84;33.84;33.33
May 25, 2019;5:00 AM;33.09;33.09;33.62
May 25, 2019;6:00 AM;34.05;34.05;33.84
May 25, 2019;7:00 AM;35.11;35.11;35.47
May 25, 2019;8:00 AM;37.7;37.7;37.18
May 25, 2019;9:00 AM;37.56;37.56;37.19
May 25, 2019;10:00 AM;36.32;36.32;36.39
May 25, 2019;11:00 AM;35.2;35.2;35.61
May 25, 2019;12:00 PM;34.24;34.24;34.88
May 25, 2019;1:00 PM;33.01;33.01;33.56
May 25, 2019;2:00 PM;31.42;31.42;32.28
May 25, 2019;3:00 PM;31.35;31.35;31.86
May 25, 2019;4:00 PM;32.08;32.08;32.82
May 25, 2019;5:00 PM;34.19;34.19;34.44
May 25, 2019;6:00 PM;37.48;37.48;39.68
May 25, 2019;7:00 PM;41.12;41.12;42.65
May 25, 2019;8:00 PM;44.47;44.47;43.1
May 25, 2019;9:00 PM;44.71;44.71;42.28
May 25, 2019;10:00 PM;44.47;44.47;42.95
May 25, 2019;11:00 PM;40.58;40.58;38.9
May 26, 2019;12:00 AM;36.4;36.4;34.85
May 26, 2019;1:00 AM;33.04;33.04;32.46
May 26, 2019;2:00 AM;29.44;28.02;31.16
May 26, 2019;3:00 AM;28.59;13.53;29.17
May 26, 2019;4:00 AM;23.06;22.23;27.93
May 26, 2019;5:00 AM;18.4;13.38;25.83
May 26, 2019;6:00 AM;14.63;14.63;25.7
May 26, 2019;7:00 AM;18.65;18.65;27.07
May 26, 2019;8:00 AM;24.58;24.58;27.16
May 26, 2019;9:00 AM;22.61;20.87;22.64
May 26, 2019;10:00 AM;18.69;18.69;18.43
May 26, 2019;11:00 AM;19.93;21.79;13.82
May 26, 2019;12:00 PM;15.31;18.38;9.17
May 26, 2019;1:00 PM;-3.13;3.68;1.06
May 26, 2019;2:00 PM;-13.95;-7.3;-0.06
May 26, 2019;3:00 PM;-6.54;-3.93;0
May 26, 2019;4:00 PM;4.67;4.67;8.25
May 26, 2019;5:00 PM;21.78;18.65;20.91
May 26, 2019;6:00 PM;33.01;33.01;30.19
May 26, 2019;7:00 PM;36.63;36.63;34.5
May 26, 2019;8:00 PM;37.16;37.16;37.01
May 26, 2019;9:00 PM;36.59;36.59;35.6
May 26, 2019;10:00 PM;36.37;36.37;36.25
May 26, 2019;11:00 PM;32.45;32.45;32.95
May 27, 2019;12:00 AM;18.67;21.94;24.26
May 27, 2019;1:00 AM;12.86;16.09;23.08
May 27, 2019;2:00 AM;12.2;15.25;20.8
May 27, 2019;3:00 AM;14.09;14.09;19.29
May 27, 2019;4:00 AM;19.65;19.65;21.51
May 27, 2019;5:00 AM;28.76;28.76;27.44
May 27, 2019;6:00 AM;37.32;28.12;33.31
May 27, 2019;7:00 AM;46.45;43.75;41.38
May 27, 2019;8:00 AM;43.35;43.35;43.39
May 27, 2019;9:00 AM;42.37;42.37;41.96
May 27, 2019;10:00 AM;39.74;39.74;39.05
May 27, 2019;11:00 AM;39.27;39.27;39.02
May 27, 2019;12:00 PM;38.03;38.03;38.42
May 27, 2019;1:00 PM;38;38;37.8
May 27, 2019;2:00 PM;36.43;36.43;36.99
May 27, 2019;3:00 PM;35.89;35.89;36.46
May 27, 2019;4:00 PM;35.46;35.46;35.36
May 27, 2019;5:00 PM;38.52;27.13;39
May 27, 2019;6:00 PM;43.78;32.78;42.7
May 27, 2019;7:00 PM;46.96;33.98;44
May 27, 2019;8:00 PM;50.59;29.13;43.09
May 27, 2019;9:00 PM;48.01;28.37;42.7
May 27, 2019;10:00 PM;43.39;37.72;43.89
May 27, 2019;11:00 PM;38.64;38.64;39.79
May 28, 2019;12:00 AM;34.07;34.07;35.04
May 28, 2019;1:00 AM;33.42;30.62;33.36
May 28, 2019;2:00 AM;33.14;29.5;32.27
May 28, 2019;3:00 AM;33.72;29.94;32.25
May 28, 2019;4:00 AM;34.22;24.17;32.53
May 28, 2019;5:00 AM;35.32;27.73;34.84
May 28, 2019;6:00 AM;48.9;27.21;43.09
May 28, 2019;7:00 AM;57.15;34.36;45.03
May 28, 2019;8:00 AM;64.59;36.86;45.82
May 28, 2019;9:00 AM;59.95;41.33;45.94
May 28, 2019;10:00 AM;51.72;42.9;45.87
May 28, 2019;11:00 AM;48.4;45.68;46.08
May 28, 2019;12:00 PM;44.95;44.95;43.89
May 28, 2019;1:00 PM;45.69;39.08;42.83
May 28, 2019;2:00 PM;42.95;34.79;41.23
May 28, 2019;3:00 PM;41.15;33.05;39.69
May 28, 2019;4:00 PM;40.88;30.25;38.15
May 28, 2019;5:00 PM;42.94;31.58;38.86
May 28, 2019;6:00 PM;44.01;33.58;41.61
May 28, 2019;7:00 PM;43.1;41.91;43.21
May 28, 2019;8:00 PM;44.12;31.29;43.13
May 28, 2019;9:00 PM;42.75;30.79;41.35
May 28, 2019;10:00 PM;38.77;38.77;40.18
May 28, 2019;11:00 PM;34.07;34.07;36.21
May 29, 2019;12:00 AM;34.4;34.4;34.35
May 29, 2019;1:00 AM;33.07;33.07;32.4
May 29, 2019;2:00 AM;30.57;30.57;31.63
May 29, 2019;3:00 AM;30.97;28.4;31.75
May 29, 2019;4:00 AM;32.05;23.53;32.08
May 29, 2019;5:00 AM;33.27;30.63;34.02
May 29, 2019;6:00 AM;42.87;34.73;43.91
May 29, 2019;7:00 AM;49;42.4;45.71
May 29, 2019;8:00 AM;50.87;46.45;46.24
May 29, 2019;9:00 AM;47.92;45.81;45.83
May 29, 2019;10:00 AM;46.41;38.92;43.58
May 29, 2019;11:00 AM;45;38.39;43.19
May 29, 2019;12:00 PM;40.89;40.89;41.29
May 29, 2019;1:00 PM;39.9;39.9;40.44
May 29, 2019;2:00 PM;39.92;39.92;39.1
May 29, 2019;3:00 PM;38.29;38.29;38.82
May 29, 2019;4:00 PM;40.53;33.35;40.22
May 29, 2019;5:00 PM;45.52;41.01;43.34
May 29, 2019;6:00 PM;50.27;40.89;44.97
May 29, 2019;7:00 PM;53.43;45.33;44.72
May 29, 2019;8:00 PM;53.92;38.95;44.61
May 29, 2019;9:00 PM;47.76;38.65;44.48
May 29, 2019;10:00 PM;40.77;40.77;40.12
May 29, 2019;11:00 PM;34.55;34.55;35.78
May 30, 2019;12:00 AM;32.1;32.1;31.78
May 30, 2019;1:00 AM;28.41;28.6;28.6
May 30, 2019;2:00 AM;22.89;24.54;24.89
May 30, 2019;3:00 AM;11.44;14.7;22.19
May 30, 2019;4:00 AM;4.63;8.6;20.85
May 30, 2019;5:00 AM;5.06;8.25;18.27
May 30, 2019;6:00 AM;3.83;8.4;16.21
May 30, 2019;7:00 AM;8.89;12.04;21
May 30, 2019;8:00 AM;10.44;13.58;23.39
May 30, 2019;9:00 AM;4.5;10.78;21.41
May 30, 2019;10:00 AM;0.24;9.16;20.05
May 30, 2019;11:00 AM;2.15;10.95;17.42
May 30, 2019;12:00 PM;2.23;13.92;15.3
May 30, 2019;1:00 PM;0.03;10.06;9.38
May 30, 2019;2:00 PM;0.1;7.43;5.81
May 30, 2019;3:00 PM;2.24;7.03;8.09
May 30, 2019;4:00 PM;7.18;10.79;14.08
May 30, 2019;5:00 PM;25.1;22.46;24.6
May 30, 2019;6:00 PM;30.14;27.23;31.21
May 30, 2019;7:00 PM;35.01;34.24;34.2
May 30, 2019;8:00 PM;35.84;35.04;34.39
May 30, 2019;9:00 PM;36.79;35.98;34.86
May 30, 2019;10:00 PM;40.34;40.34;34.94
May 30, 2019;11:00 PM;36.69;36.69;32.11
May 31, 2019;12:00 AM;32.02;32.02;30.57
May 31, 2019;1:00 AM;29.49;29.49;29.17
May 31, 2019;2:00 AM;27.08;27.33;27.65
May 31, 2019;3:00 AM;27.19;26.28;27.35
May 31, 2019;4:00 AM;27.95;27.22;28.59
May 31, 2019;5:00 AM;29.07;29.07;29.72
May 31, 2019;6:00 AM;35;35;33.86
May 31, 2019;7:00 AM;41.05;41.05;39.08
May 31, 2019;8:00 AM;41.49;41.49;39.67
May 31, 2019;9:00 AM;39.78;39.78;37.54
May 31, 2019;10:00 AM;37;37;35.21
May 31, 2019;11:00 AM;35.63;35.63;34.1
May 31, 2019;12:00 PM;34.17;34.17;33.15
May 31, 2019;1:00 PM;30.51;30.51;31.94
May 31, 2019;2:00 PM;30;30;30.79
May 31, 2019;3:00 PM;29.14;29.14;30.76
May 31, 2019;4:00 PM;29.79;27.29;31.39
May 31, 2019;5:00 PM;37.67;28.45;35.67
May 31, 2019;6:00 PM;41.03;34.76;39.62
May 31, 2019;7:00 PM;46.38;38.14;41.18
May 31, 2019;8:00 PM;48.23;35.06;41.35
May 31, 2019;9:00 PM;45.67;38.79;41.46
May 31, 2019;10:00 PM;43.98;43.98;41.95
May 31, 2019;11:00 PM;40;40;37.07
Jun 1, 2019;12:00 AM;33.63;33.63;36.28
Jun 1, 2019;1:00 AM;31.03;31.03;32.03
Jun 1, 2019;2:00 AM;28.23;28.23;30.69
Jun 1, 2019;3:00 AM;27.62;21.63;29.92
Jun 1, 2019;4:00 AM;25.53;19.13;29.52
Jun 1, 2019;5:00 AM;23.14;21.09;29.43
Jun 1, 2019;6:00 AM;25.8;21.34;29.6
Jun 1, 2019;7:00 AM;27.55;26.79;31.08
Jun 1, 2019;8:00 AM;29.61;30.14;31.73
Jun 1, 2019;9:00 AM;28.68;29.95;29.92
Jun 1, 2019;10:00 AM;26.42;27.99;27.97
Jun 1, 2019;11:00 AM;25.28;26.93;26.92
Jun 1, 2019;12:00 PM;26.69;27.89;25.21
Jun 1, 2019;1:00 PM;22.4;24.06;23.51
Jun 1, 2019;2:00 PM;18.33;20.85;21.62
Jun 1, 2019;3:00 PM;24.71;25.77;24.32
Jun 1, 2019;4:00 PM;27.57;27.57;26.71
Jun 1, 2019;5:00 PM;29.09;29.09;30.74
Jun 1, 2019;6:00 PM;36.95;33.37;38.27
Jun 1, 2019;7:00 PM;40.15;40.15;40.81
Jun 1, 2019;8:00 PM;41.8;34.08;41.87
Jun 1, 2019;9:00 PM;40.94;34.38;42.06
Jun 1, 2019;10:00 PM;40.36;40.36;40.95
Jun 1, 2019;11:00 PM;37.6;37.6;37.16
Jun 2, 2019;12:00 AM;28.54;27.03;29.31
Jun 2, 2019;1:00 AM;29;28.55;28.51
Jun 2, 2019;2:00 AM;29.11;27.5;27.17
Jun 2, 2019;3:00 AM;28.03;18.08;24.05
Jun 2, 2019;4:00 AM;27.79;12.95;21.93
Jun 2, 2019;5:00 AM;25.2;10.39;20.02
Jun 2, 2019;6:00 AM;24.79;6.42;18.85
Jun 2, 2019;7:00 AM;23.31;11.73;18.73
Jun 2, 2019;8:00 AM;25.22;13.74;21.91
Jun 2, 2019;9:00 AM;19.38;13.86;20.85
Jun 2, 2019;10:00 AM;11.76;11.76;16.46
Jun 2, 2019;11:00 AM;11.9;11.9;17.07
Jun 2, 2019;12:00 PM;8.91;8.91;13.28
Jun 2, 2019;1:00 PM;3.5;3.5;2.01
Jun 2, 2019;2:00 PM;-9.02;-9.02;-1.47
Jun 2, 2019;3:00 PM;-0.48;-0.48;1.05
Jun 2, 2019;4:00 PM;3.5;3.5;8.05
Jun 2, 2019;5:00 PM;23.49;18.79;23.54
Jun 2, 2019;6:00 PM;31.24;25.82;30.89
Jun 2, 2019;7:00 PM;37.41;37.41;34.92
Jun 2, 2019;8:00 PM;38.13;38.13;36.45
Jun 2, 2019;9:00 PM;37.14;37.14;34.75
Jun 2, 2019;10:00 PM;37.12;37.12;33.04
Jun 2, 2019;11:00 PM;29.85;29.85;30.73
