;Buy Volume(MWh);Sell Volume(MWh);Volume(MWh);Price(€/MWh)
2020-04-24 00:00:00;22591.8;13002.1;22591.8;23.87
2020-04-24 01:00:00;22040.0;12628.1;22040.0;21.63
2020-04-24 02:00:00;21993.8;12201.4;21993.8;21.54
2020-04-24 03:00:00;22243.6;12582.1;22243.6;21.54
2020-04-24 04:00:00;21861.8;11967.5;21861.8;20.93
2020-04-24 05:00:00;22135.9;11555.3;22135.9;22.0
2020-04-24 06:00:00;22365.1;11293.1;22365.1;26.69
2020-04-24 07:00:00;23148.7;14152.1;23148.7;35.85
2020-04-24 08:00:00;28543.7;19460.6;28543.7;31.0
2020-04-24 09:00:00;31184.9;23675.2;31184.9;21.84
2020-04-24 10:00:00;33111.3;26610.8;33111.3;20.0
2020-04-24 11:00:00;33838.6;29455.4;33838.6;18.45
2020-04-24 12:00:00;33746.5;31719.6;33746.5;16.15
2020-04-24 13:00:00;33780.8;32827.0;33780.8;14.55
2020-04-24 14:00:00;33534.2;32360.7;33534.2;12.02
2020-04-24 15:00:00;33399.5;30376.1;33399.5;10.0
2020-04-24 16:00:00;32829.5;27284.3;32829.5;11.81
2020-04-24 17:00:00;32531.7;22849.4;32531.7;15.62
2020-04-24 18:00:00;32206.0;18857.6;32206.0;19.97
2020-04-24 19:00:00;30782.3;15986.9;30782.3;22.27
2020-04-24 20:00:00;24795.4;12743.6;24795.4;22.5
2020-04-24 21:00:00;23925.1;13727.6;23925.1;21.98
2020-04-24 22:00:00;23381.2;13445.9;23381.2;23.0
2020-04-24 23:00:00;23200.0;14301.4;23200.0;20.4
2020-04-25 00:00:00;22484.2;15324.8;22484.2;12.9
2020-04-25 01:00:00;22754.5;15921.5;22754.5;9.07
2020-04-25 02:00:00;22466.9;15941.8;22466.9;12.61
2020-04-25 03:00:00;21728.2;15307.7;21728.2;14.42
2020-04-25 04:00:00;21360.5;14519.1;21360.5;14.48
2020-04-25 05:00:00;21608.9;13831.2;21608.9;14.03
2020-04-25 06:00:00;21507.6;14021.4;21507.6;14.88
2020-04-25 07:00:00;21970.4;15426.5;21970.4;15.09
2020-04-25 08:00:00;23328.5;19160.5;23328.5;18.7
2020-04-25 09:00:00;24686.3;23189.0;24686.3;16.63
2020-04-25 10:00:00;26166.9;26879.7;26879.7;16.03
2020-04-25 11:00:00;27409.0;29598.6;29598.6;16.3
2020-04-25 12:00:00;27041.8;31197.3;31197.3;15.08
2020-04-25 13:00:00;27452.4;32131.9;32131.9;12.25
2020-04-25 14:00:00;27495.9;30959.0;30959.0;7.76
2020-04-25 15:00:00;27263.3;28790.8;28790.8;7.99
2020-04-25 16:00:00;26046.2;25453.5;26046.2;10.07
2020-04-25 17:00:00;25214.6;21229.9;25214.6;16.62
2020-04-25 18:00:00;23974.3;17299.5;23974.3;23.51
2020-04-25 19:00:00;23130.3;15472.8;23130.3;26.7
2020-04-25 20:00:00;22778.0;14461.2;22778.0;32.0
2020-04-25 21:00:00;22069.3;14728.4;22069.3;29.77
2020-04-25 22:00:00;21444.8;13957.3;21444.8;25.69
2020-04-25 23:00:00;21502.0;14814.4;21502.0;22.11
2020-04-26 00:00:00;21708.9;15044.1;21708.9;22.3
2020-04-26 01:00:00;22629.9;15652.6;22629.9;19.79
2020-04-26 02:00:00;22472.5;15845.8;22472.5;20.76
2020-04-26 03:00:00;22351.1;15703.4;22351.1;21.06
2020-04-26 04:00:00;21600.4;15654.3;21600.4;22.23
2020-04-26 05:00:00;21999.6;15620.0;21999.6;21.95
2020-04-26 06:00:00;22651.4;16169.8;22651.4;18.81
2020-04-26 07:00:00;22981.3;18160.2;22981.3;18.09
2020-04-26 08:00:00;23802.3;21725.9;23802.3;16.06
2020-04-26 09:00:00;25452.5;26593.3;26593.3;15.01
2020-04-26 10:00:00;26886.9;29948.1;29948.1;13.0
2020-04-26 11:00:00;27109.5;31815.6;31815.6;14.38
2020-04-26 12:00:00;27656.4;33679.7;33679.7;15.0
2020-04-26 13:00:00;27546.5;33990.9;33990.9;11.9
2020-04-26 14:00:00;27411.2;32626.0;32626.0;5.56
2020-04-26 15:00:00;27081.1;30023.6;30023.6;6.93
2020-04-26 16:00:00;26823.0;27067.2;27067.2;12.42
2020-04-26 17:00:00;24645.4;22406.3;24645.4;16.15
2020-04-26 18:00:00;23798.2;18832.6;23798.2;24.82
2020-04-26 19:00:00;22741.2;16404.1;22741.2;27.97
2020-04-26 20:00:00;22215.5;14912.8;22215.5;31.84
2020-04-26 21:00:00;21981.0;14761.4;21981.0;27.49
2020-04-26 22:00:00;21461.3;14370.7;21461.3;26.06
2020-04-26 23:00:00;21908.5;14326.1;21908.5;23.76
2020-04-27 00:00:00;21694.5;15206.1;21694.5;20.84
2020-04-27 01:00:00;22231.6;15129.9;22231.6;21.11
2020-04-27 02:00:00;22895.3;15321.2;22895.3;19.08
2020-04-27 03:00:00;22791.1;15234.4;22791.1;19.34
2020-04-27 04:00:00;22691.4;15521.7;22691.4;20.23
2020-04-27 05:00:00;22694.6;14709.2;22694.6;21.61
2020-04-27 06:00:00;21270.3;14030.8;21270.3;25.95
2020-04-27 07:00:00;23613.2;17061.8;23613.2;28.0
2020-04-27 08:00:00;28312.0;22793.9;28312.0;25.9
2020-04-27 09:00:00;30476.9;26674.5;30476.9;21.99
2020-04-27 10:00:00;32160.5;30176.1;32160.5;21.17
2020-04-27 11:00:00;33342.0;31854.5;33342.0;20.64
2020-04-27 12:00:00;32681.1;32933.5;32933.5;21.92
2020-04-27 13:00:00;33115.5;33810.5;33810.5;20.39
2020-04-27 14:00:00;32855.8;32460.5;32855.8;19.85
2020-04-27 15:00:00;33383.0;30630.8;33383.0;18.42
2020-04-27 16:00:00;33465.9;27500.2;33465.9;18.4
2020-04-27 17:00:00;29798.3;24532.9;29798.3;24.92
2020-04-27 18:00:00;28144.9;19949.9;28144.9;32.96
2020-04-27 19:00:00;28178.5;18330.7;28178.5;48.31
2020-04-27 20:00:00;23943.7;16069.0;23943.7;45.56
2020-04-27 21:00:00;23191.2;15780.0;23191.2;38.56
2020-04-27 22:00:00;21786.7;14769.5;21786.7;32.1
2020-04-27 23:00:00;20515.0;14151.8;20515.0;24.74
2020-04-28 00:00:00;20899.9;13521.3;20899.9;22.21
2020-04-28 01:00:00;22650.8;13390.2;22650.8;20.27
2020-04-28 02:00:00;24107.3;14762.1;24107.3;20.42
2020-04-28 03:00:00;24410.6;15027.0;24410.6;20.16
2020-04-28 04:00:00;24064.5;14458.4;24064.5;20.61
2020-04-28 05:00:00;22230.3;13458.0;22230.3;21.94
2020-04-28 06:00:00;22153.2;15368.9;22153.2;25.94
2020-04-28 07:00:00;23183.2;18769.1;23183.2;27.94
2020-04-28 08:00:00;25552.7;21288.6;25552.7;28.72
2020-04-28 09:00:00;26998.8;23850.2;26998.8;27.95
2020-04-28 10:00:00;27457.6;25361.2;27457.6;26.16
2020-04-28 11:00:00;28123.4;25901.7;28123.4;25.83
2020-04-28 12:00:00;27794.2;25808.6;27794.2;24.93
2020-04-28 13:00:00;28438.2;25146.8;28438.2;24.06
2020-04-28 14:00:00;27567.4;24419.5;27567.4;24.89
2020-04-28 15:00:00;27647.1;22472.2;27647.1;24.85
2020-04-28 16:00:00;26784.3;20123.1;26784.3;24.81
2020-04-28 17:00:00;25891.4;18984.8;25891.4;27.18
2020-04-28 18:00:00;25539.8;17781.2;25539.8;28.74
2020-04-28 19:00:00;24728.4;16414.3;24728.4;31.28
2020-04-28 20:00:00;22260.8;15744.2;22260.8;29.99
2020-04-28 21:00:00;21676.1;16161.4;21676.1;27.44
2020-04-28 22:00:00;20941.9;15225.6;20941.9;24.09
2020-04-28 23:00:00;20834.8;13349.9;20834.8;21.03
2020-04-29 00:00:00;22938.4;12986.4;22938.4;19.04
2020-04-29 01:00:00;23478.3;13302.7;23478.3;17.58
2020-04-29 02:00:00;23173.1;13507.3;23173.1;17.09
2020-04-29 03:00:00;23301.4;13865.8;23301.4;17.11
2020-04-29 04:00:00;21876.4;13283.7;21876.4;18.04
2020-04-29 05:00:00;21891.6;12265.4;21891.6;20.91
2020-04-29 06:00:00;21686.8;14406.3;21686.8;24.28
2020-04-29 07:00:00;23847.9;18539.7;23847.9;27.09
2020-04-29 08:00:00;26447.4;19950.0;26447.4;30.57
2020-04-29 09:00:00;26844.9;21233.5;26844.9;30.24
2020-04-29 10:00:00;26754.8;21960.2;26754.8;27.98
2020-04-29 11:00:00;27332.3;22894.1;27332.3;26.0
2020-04-29 12:00:00;27965.1;23788.1;27965.1;23.49
2020-04-29 13:00:00;29944.5;23974.2;29944.5;19.08
2020-04-29 14:00:00;29827.3;24303.6;29827.3;18.0
2020-04-29 15:00:00;30494.8;23733.0;30494.8;17.7
2020-04-29 16:00:00;29768.1;21739.3;29768.1;19.01
2020-04-29 17:00:00;27551.4;20044.0;27551.4;21.59
2020-04-29 18:00:00;26868.4;18951.9;26868.4;26.46
2020-04-29 19:00:00;27832.2;18719.4;27832.2;28.7
2020-04-29 20:00:00;22272.2;14696.1;22272.2;30.85
2020-04-29 21:00:00;21622.0;15140.6;21622.0;27.81
2020-04-29 22:00:00;21353.9;13735.0;21353.9;23.69
2020-04-29 23:00:00;22413.4;11792.3;22413.4;20.96
2020-04-30 00:00:00;24475.7;11719.9;24475.7;17.55
2020-04-30 01:00:00;24141.5;13242.7;24141.5;15.57
2020-04-30 02:00:00;25181.8;14314.5;25181.8;14.05
2020-04-30 03:00:00;25508.2;14166.1;25508.2;13.64
2020-04-30 04:00:00;24877.8;14116.1;24877.8;13.84
2020-04-30 05:00:00;24700.7;13558.1;24700.7;17.4
2020-04-30 06:00:00;24574.4;12722.1;24574.4;21.35
2020-04-30 07:00:00;24921.4;15870.5;24921.4;24.97
2020-04-30 08:00:00;28596.3;17896.5;28596.3;25.11
2020-04-30 09:00:00;28392.3;19188.2;28392.3;23.46
2020-04-30 10:00:00;29709.7;20564.9;29709.7;21.89
2020-04-30 11:00:00;30483.4;21163.7;30483.4;21.02
2020-04-30 12:00:00;31974.8;23252.8;31974.8;14.81
2020-04-30 13:00:00;31799.7;24744.4;31799.7;9.25
2020-04-30 14:00:00;31816.3;24736.3;31816.3;10.22
2020-04-30 15:00:00;31504.7;23418.5;31504.7;13.45
2020-04-30 16:00:00;31683.9;22014.9;31683.9;17.75
2020-04-30 17:00:00;29137.7;19478.2;29137.7;23.41
2020-04-30 18:00:00;28331.5;18281.1;28331.5;27.13
2020-04-30 19:00:00;28993.7;18329.2;28993.7;34.74
2020-04-30 20:00:00;23857.5;15044.0;23857.5;34.66
2020-04-30 21:00:00;23118.0;15783.6;23118.0;29.02
2020-04-30 22:00:00;23586.2;13952.1;23586.2;22.04
2020-04-30 23:00:00;23336.9;12974.3;23336.9;13.77
2020-05-01 00:00:00;20221.5;14015.8;20221.5;5.5
2020-05-01 01:00:00;19601.4;15418.1;19601.4;5.35
2020-05-01 02:00:00;19746.5;15414.7;19746.5;3.82
2020-05-01 03:00:00;19903.3;15169.5;19903.3;2.63
2020-05-01 04:00:00;19796.2;15037.7;19796.2;1.56
2020-05-01 05:00:00;20180.9;14468.5;20180.9;2.46
2020-05-01 06:00:00;19922.7;15559.2;19922.7;2.54
2020-05-01 07:00:00;19781.7;17059.3;19781.7;1.5
2020-05-01 08:00:00;24358.3;22969.9;24358.3;-1.57
2020-05-01 09:00:00;24390.2;26414.6;26414.6;-2.43
2020-05-01 10:00:00;25662.4;28494.5;28494.5;-2.89
2020-05-01 11:00:00;26033.2;31066.6;31066.6;-2.47
2020-05-01 12:00:00;26242.0;32015.9;32015.9;0.35
2020-05-01 13:00:00;26275.9;31808.2;31808.2;-2.04
2020-05-01 14:00:00;26022.7;30787.2;30787.2;-2.06
2020-05-01 15:00:00;25509.0;28647.1;28647.1;-0.04
2020-05-01 16:00:00;25523.9;25283.2;25523.9;1.95
2020-05-01 17:00:00;25611.7;20614.2;25611.7;7.88
2020-05-01 18:00:00;25669.9;18754.9;25669.9;18.99
2020-05-01 19:00:00;23716.7;16572.2;23716.7;23.5
2020-05-01 20:00:00;20115.1;13246.7;20115.1;28.43
2020-05-01 21:00:00;19956.8;13661.7;19956.8;26.88
2020-05-01 22:00:00;21768.1;13833.7;21768.1;20.91
2020-05-01 23:00:00;21077.0;13706.1;21077.0;16.0
2020-05-05 00:00:00;21618.4;12466.6;21618.4;18.14
2020-05-05 01:00:00;22106.7;12235.4;22106.7;17.99
2020-05-05 02:00:00;22495.4;12573.1;22495.4;17.2
2020-05-05 03:00:00;22611.4;12670.4;22611.4;18.05
2020-05-05 04:00:00;22381.5;12670.8;22381.5;18.07
2020-05-05 05:00:00;22324.7;12217.5;22324.7;20.08
2020-05-05 06:00:00;22505.7;14705.0;22505.7;23.2
2020-05-05 07:00:00;23482.7;17361.6;23482.7;27.61
2020-05-05 08:00:00;26827.3;21253.3;26827.3;26.06
2020-05-05 09:00:00;28390.5;24932.0;28390.5;22.35
2020-05-05 10:00:00;30285.9;26922.1;30285.9;19.92
2020-05-05 11:00:00;30224.9;28198.4;30224.9;21.02
2020-05-05 12:00:00;30011.3;29594.5;30011.3;20.27
2020-05-05 13:00:00;30534.4;30251.5;30534.4;19.1
2020-05-05 14:00:00;30924.5;29431.9;30924.5;17.16
2020-05-05 15:00:00;31035.7;27778.6;31035.7;16.12
2020-05-05 16:00:00;30452.7;25782.6;30452.7;17.31
2020-05-05 17:00:00;29617.9;23017.0;29617.9;20.42
2020-05-05 18:00:00;26419.6;19508.9;26419.6;24.1
2020-05-05 19:00:00;25510.6;17186.7;25510.6;28.75
2020-05-05 20:00:00;21463.9;14473.8;21463.9;32.41
2020-05-05 21:00:00;21921.8;15683.8;21921.8;27.34
2020-05-05 22:00:00;20453.6;13531.5;20453.6;25.34
2020-05-05 23:00:00;19359.3;13933.9;19359.3;23.24
2020-05-06 00:00:00;19871.8;13167.0;19871.8;20.99
2020-05-06 01:00:00;21979.6;13597.4;21979.6;20.06
2020-05-06 02:00:00;22347.4;13474.3;22347.4;20.0
2020-05-06 03:00:00;22941.0;13687.8;22941.0;19.04
2020-05-06 04:00:00;23506.3;13531.5;23506.3;17.04
2020-05-06 05:00:00;22518.5;12553.9;22518.5;20.1
2020-05-06 06:00:00;22461.7;13986.4;22461.7;24.95
2020-05-06 07:00:00;24399.7;18381.2;24399.7;29.2
2020-05-06 08:00:00;28586.0;22596.3;28586.0;26.96
2020-05-06 09:00:00;29993.1;26359.2;29993.1;24.22
2020-05-06 10:00:00;31604.0;29323.1;31604.0;21.16
2020-05-06 11:00:00;33236.2;30734.9;33236.2;20.34
2020-05-06 12:00:00;33592.5;32207.0;33592.5;20.28
2020-05-06 13:00:00;33889.1;32703.6;33889.1;18.07
2020-05-06 14:00:00;34637.8;32001.8;34637.8;16.41
2020-05-06 15:00:00;33547.4;30188.9;33547.4;16.27
2020-05-06 16:00:00;32440.9;27235.5;32440.9;16.69
2020-05-06 17:00:00;30724.8;23340.7;30724.8;18.79
2020-05-06 18:00:00;27444.5;19809.0;27444.5;22.94
2020-05-06 19:00:00;25919.2;17049.1;25919.2;24.96
2020-05-06 20:00:00;23052.0;14777.2;23052.0;25.42
2020-05-06 21:00:00;21769.1;14615.7;21769.1;24.97
2020-05-06 22:00:00;19797.3;14072.0;19797.3;24.68
2020-05-06 23:00:00;19667.0;13797.0;19667.0;22.14
2020-05-07 00:00:00;19706.6;13449.6;19706.6;20.08
2020-05-07 01:00:00;20125.6;13048.1;20125.6;19.03
2020-05-07 02:00:00;20956.1;13142.3;20956.1;18.57
2020-05-07 03:00:00;21088.8;13160.3;21088.8;18.5
2020-05-07 04:00:00;20776.8;12646.1;20776.8;18.48
2020-05-07 05:00:00;21875.9;11816.1;21875.9;19.07
2020-05-07 06:00:00;21144.3;13997.4;21144.3;23.01
2020-05-07 07:00:00;23926.4;16990.4;23926.4;25.03
2020-05-07 08:00:00;26543.5;21073.7;26543.5;24.98
2020-05-07 09:00:00;27893.4;25480.7;27893.4;21.54
2020-05-07 10:00:00;30267.8;29358.8;30267.8;19.7
2020-05-07 11:00:00;31309.0;31939.4;31939.4;19.06
2020-05-07 12:00:00;31248.8;33674.6;33674.6;17.06
2020-05-07 13:00:00;31132.7;34479.9;34479.9;16.75
2020-05-07 14:00:00;31232.9;33500.5;33500.5;17.34
2020-05-07 15:00:00;30567.5;31670.3;31670.3;18.32
2020-05-07 16:00:00;30111.7;28737.1;30111.7;19.0
2020-05-07 17:00:00;27700.9;23677.0;27700.9;20.39
2020-05-07 18:00:00;25801.0;19276.5;25801.0;26.91
2020-05-07 19:00:00;26770.1;18339.6;26770.1;48.95
2020-05-07 20:00:00;22379.1;15542.6;22379.1;50.98
2020-05-07 21:00:00;21509.4;14365.8;21509.4;35.45
2020-05-07 22:00:00;19616.4;13603.7;19616.4;27.93
2020-05-07 23:00:00;19031.3;13630.1;19031.3;25.8
2020-05-08 00:00:00;19871.8;13167.0;19871.8;20.99
2020-05-08 01:00:00;21979.6;13597.4;21979.6;20.06
2020-05-08 02:00:00;22347.4;13474.3;22347.4;20.0
2020-05-08 03:00:00;22941.0;13687.8;22941.0;19.04
2020-05-08 04:00:00;23506.3;13531.5;23506.3;17.04
2020-05-08 05:00:00;22518.5;12553.9;22518.5;20.1
2020-05-08 06:00:00;22461.7;13986.4;22461.7;24.95
2020-05-08 07:00:00;24399.7;18381.2;24399.7;29.2
2020-05-08 08:00:00;28586.0;22596.3;28586.0;26.96
2020-05-08 09:00:00;29993.1;26359.2;29993.1;24.22
2020-05-08 10:00:00;31604.0;29323.1;31604.0;21.16
2020-05-08 11:00:00;33236.2;30734.9;33236.2;20.34
2020-05-08 12:00:00;33592.5;32207.0;33592.5;20.28
2020-05-08 13:00:00;33889.1;32703.6;33889.1;18.07
2020-05-08 14:00:00;34637.8;32001.8;34637.8;16.41
2020-05-08 15:00:00;33547.4;30188.9;33547.4;16.27
2020-05-08 16:00:00;32440.9;27235.5;32440.9;16.69
2020-05-08 17:00:00;30724.8;23340.7;30724.8;18.79
2020-05-08 18:00:00;27444.5;19809.0;27444.5;22.94
2020-05-08 19:00:00;25919.2;17049.1;25919.2;24.96
2020-05-08 20:00:00;23052.0;14777.2;23052.0;25.42
2020-05-08 21:00:00;21769.1;14615.7;21769.1;24.97
2020-05-08 22:00:00;19797.3;14072.0;19797.3;24.68
2020-05-08 23:00:00;19667.0;13797.0;19667.0;22.14
2020-05-09 00:00:00;20789.1;13365.7;20789.1;21.51
2020-05-09 01:00:00;21910.2;13987.1;21910.2;20.72
2020-05-09 02:00:00;22301.6;13417.5;22301.6;20.89
2020-05-09 03:00:00;22329.1;13543.1;22329.1;21.01
2020-05-09 04:00:00;21990.9;13187.5;21990.9;22.0
2020-05-09 05:00:00;22107.5;13222.9;22107.5;21.73
2020-05-09 06:00:00;22902.3;13952.7;22902.3;21.11
2020-05-09 07:00:00;22549.6;15616.2;22549.6;21.11
2020-05-09 08:00:00;23813.1;18355.2;23813.1;21.06
2020-05-09 09:00:00;25702.0;21245.4;25702.0;20.24
2020-05-09 10:00:00;26024.6;23811.0;26024.6;18.79
2020-05-09 11:00:00;26758.5;26485.4;26758.5;19.01
2020-05-09 12:00:00;26456.6;28958.8;28958.8;18.38
2020-05-09 13:00:00;25984.0;28286.4;28286.4;16.93
2020-05-09 14:00:00;25693.1;26894.7;26894.7;16.02
2020-05-09 15:00:00;26372.4;25335.2;26372.4;14.75
2020-05-09 16:00:00;26927.7;23810.2;26927.7;16.05
2020-05-09 17:00:00;25343.5;20778.8;25343.5;21.11
2020-05-09 18:00:00;23388.4;18302.5;23388.4;26.97
2020-05-09 19:00:00;23751.0;17803.5;23751.0;36.61
2020-05-09 20:00:00;22718.6;15927.4;22718.6;33.99
2020-05-09 21:00:00;21044.7;14988.5;21044.7;28.28
2020-05-09 22:00:00;19730.0;12256.8;19730.0;26.41
2020-05-09 23:00:00;19912.0;13514.0;19912.0;22.93
2020-05-10 00:00:00;22441.3;13899.4;22441.3;20.7
2020-05-10 01:00:00;22107.7;14229.3;22107.7;19.41
2020-05-10 02:00:00;21870.2;14429.1;21870.2;19.1
2020-05-10 03:00:00;21752.9;13452.6;21752.9;18.29
2020-05-10 04:00:00;21740.3;13723.8;21740.3;16.43
2020-05-10 05:00:00;21914.4;13476.7;21914.4;16.0
2020-05-10 06:00:00;21972.1;13774.0;21972.1;15.0
2020-05-10 07:00:00;22272.4;14770.9;22272.4;12.76
2020-05-10 08:00:00;22981.4;16983.4;22981.4;14.01
2020-05-10 09:00:00;23997.8;19040.4;23997.8;13.77
2020-05-10 10:00:00;25685.5;21320.8;25685.5;12.64
2020-05-10 11:00:00;26725.5;23250.5;26725.5;12.46
2020-05-10 12:00:00;27234.2;25807.6;27234.2;11.72
2020-05-10 13:00:00;26739.7;26882.1;26882.1;6.0
2020-05-10 14:00:00;26793.4;26719.7;26793.4;2.36
2020-05-10 15:00:00;26124.8;24603.1;26124.8;0.93
2020-05-10 16:00:00;25658.6;22268.1;25658.6;2.97
2020-05-10 17:00:00;25917.1;18847.4;25917.1;6.23
2020-05-10 18:00:00;25070.6;16029.5;25070.6;12.1
2020-05-10 19:00:00;24525.4;13860.3;24525.4;14.51
2020-05-10 20:00:00;24591.8;13546.9;24591.8;14.73
2020-05-10 21:00:00;25133.3;14312.2;25133.3;14.99
2020-05-10 22:00:00;23981.8;14204.1;23981.8;14.7
2020-05-10 23:00:00;23469.8;15197.1;23469.8;10.1
2020-05-11 00:00:00;25047.2;15843.8;25047.2;5.79
2020-05-11 01:00:00;25004.2;16413.0;25004.2;2.02
2020-05-11 02:00:00;25349.3;16773.3;25349.3;0.13
2020-05-11 03:00:00;25420.2;16615.4;25420.2;-0.01
2020-05-11 04:00:00;25514.9;16116.2;25514.9;0.02
2020-05-11 05:00:00;25885.0;14368.5;25885.0;3.74
2020-05-11 06:00:00;25694.6;14525.5;25694.6;18.96
2020-05-11 07:00:00;25845.0;16333.6;25845.0;22.66
2020-05-11 08:00:00;28526.8;19855.8;28526.8;24.95
2020-05-11 09:00:00;29745.1;20444.8;29745.1;22.5
2020-05-11 10:00:00;30697.1;19913.9;30697.1;20.14
2020-05-11 11:00:00;31864.6;20728.6;31864.6;19.07
2020-05-11 12:00:00;32364.7;21421.5;32364.7;16.46
2020-05-11 13:00:00;31874.2;22059.3;31874.2;14.15
2020-05-11 14:00:00;32295.2;22091.7;32295.2;8.71
2020-05-11 15:00:00;32022.9;21766.7;32022.9;8.01
2020-05-11 16:00:00;31870.2;20690.8;31870.2;8.07
2020-05-11 17:00:00;30646.1;19079.5;30646.1;13.89
2020-05-11 18:00:00;30227.6;18155.0;30227.6;18.33
2020-05-11 19:00:00;28409.0;16728.8;28409.0;22.0
2020-05-11 20:00:00;25170.4;14894.3;25170.4;22.24
2020-05-11 21:00:00;23318.6;14659.2;23318.6;23.97
2020-05-11 22:00:00;23585.6;14407.9;23585.6;21.85
2020-05-11 23:00:00;24274.9;13823.2;24274.9;20.01
2020-05-12 00:00:00;23261.0;13300.2;23261.0;21.4
2020-05-12 01:00:00;23527.1;12543.5;23527.1;18.93
2020-05-12 02:00:00;23140.9;12303.4;23140.9;18.06
2020-05-12 03:00:00;24139.3;12272.8;24139.3;17.05
2020-05-12 04:00:00;24994.7;11600.8;24994.7;16.84
2020-05-12 05:00:00;24645.6;11031.7;24645.6;19.3
2020-05-12 06:00:00;25210.1;12973.3;25210.1;26.53
2020-05-12 07:00:00;26346.3;16635.4;26346.3;33.36
2020-05-12 08:00:00;28788.7;20514.0;28788.7;26.68
2020-05-12 09:00:00;28896.4;24999.8;28896.4;24.0
2020-05-12 10:00:00;29959.8;27238.6;29959.8;22.54
2020-05-12 11:00:00;31179.0;28490.5;31179.0;22.0
2020-05-12 12:00:00;31327.9;29407.1;31327.9;20.0
2020-05-12 13:00:00;30968.5;29748.7;30968.5;18.03
2020-05-12 14:00:00;30589.1;29223.7;30589.1;17.03
2020-05-12 15:00:00;30704.1;27496.8;30704.1;17.05
2020-05-12 16:00:00;30300.0;25212.7;30300.0;17.1
2020-05-12 17:00:00;29033.4;21179.2;29033.4;21.53
2020-05-12 18:00:00;28016.4;19262.4;28016.4;25.28
2020-05-12 19:00:00;28224.9;17531.5;28224.9;27.83
2020-05-12 20:00:00;24583.1;15265.4;24583.1;28.76
2020-05-12 21:00:00;24186.3;14965.3;24186.3;26.52
2020-05-12 22:00:00;22114.4;14868.8;22114.4;25.15
2020-05-12 23:00:00;20766.5;14572.0;20766.5;23.6
2020-05-14 00:00:00;22513.6;12392.1;22513.6;19.05
2020-05-14 01:00:00;23462.4;11809.9;23462.4;17.53
2020-05-14 02:00:00;23719.4;12218.2;23719.4;17.03
2020-05-14 03:00:00;23562.9;12078.5;23562.9;17.07
2020-05-14 04:00:00;23010.5;12050.2;23010.5;17.07
2020-05-14 05:00:00;22762.3;11765.1;22762.3;19.71
2020-05-14 06:00:00;22142.8;12748.9;22142.8;24.08
2020-05-14 07:00:00;23816.5;14361.1;23816.5;27.39
2020-05-14 08:00:00;26604.3;17704.6;26604.3;27.97
2020-05-14 09:00:00;28006.7;20859.2;28006.7;23.0
2020-05-14 10:00:00;28310.5;22897.8;28310.5;22.65
2020-05-14 11:00:00;28947.0;23823.5;28947.0;21.6
2020-05-14 12:00:00;29636.5;24763.7;29636.5;19.96
2020-05-14 13:00:00;30663.1;24578.6;30663.1;18.63
2020-05-14 14:00:00;31095.1;24090.3;31095.1;18.45
2020-05-14 15:00:00;31802.8;23076.9;31802.8;18.0
2020-05-14 16:00:00;31553.7;21149.5;31553.7;18.0
2020-05-14 17:00:00;28414.7;18559.1;28414.7;19.99
2020-05-14 18:00:00;26408.1;15864.3;26408.1;22.05
2020-05-14 19:00:00;25969.9;13680.5;25969.9;24.92
2020-05-14 20:00:00;22295.7;11980.8;22295.7;25.9
2020-05-14 21:00:00;21741.6;11490.6;21741.6;25.25
2020-05-14 22:00:00;20999.9;11593.2;20999.9;21.85
2020-05-14 23:00:00;22319.3;12881.5;22319.3;18.86
2020-05-15 00:00:00;22513.6;12392.1;22513.6;19.05
2020-05-15 01:00:00;23462.4;11809.9;23462.4;17.53
2020-05-15 02:00:00;23719.4;12218.2;23719.4;17.03
2020-05-15 03:00:00;23562.9;12078.5;23562.9;17.07
2020-05-15 04:00:00;23010.5;12050.2;23010.5;17.07
2020-05-15 05:00:00;22762.3;11765.1;22762.3;19.71
2020-05-15 06:00:00;22142.8;12748.9;22142.8;24.08
2020-05-15 07:00:00;23816.5;14361.1;23816.5;27.39
2020-05-15 08:00:00;26604.3;17704.6;26604.3;27.97
2020-05-15 09:00:00;28006.7;20859.2;28006.7;23.0
2020-05-15 10:00:00;28310.5;22897.8;28310.5;22.65
2020-05-15 11:00:00;28947.0;23823.5;28947.0;21.6
2020-05-15 12:00:00;29636.5;24763.7;29636.5;19.96
2020-05-15 13:00:00;30663.1;24578.6;30663.1;18.63
2020-05-15 14:00:00;31095.1;24090.3;31095.1;18.45
2020-05-15 15:00:00;31802.8;23076.9;31802.8;18.0
2020-05-15 16:00:00;31553.7;21149.5;31553.7;18.0
2020-05-15 17:00:00;28414.7;18559.1;28414.7;19.99
2020-05-15 18:00:00;26408.1;15864.3;26408.1;22.05
2020-05-15 19:00:00;25969.9;13680.5;25969.9;24.92
2020-05-15 20:00:00;22295.7;11980.8;22295.7;25.9
2020-05-15 21:00:00;21741.6;11490.6;21741.6;25.25
2020-05-15 22:00:00;20999.9;11593.2;20999.9;21.85
2020-05-15 23:00:00;22319.3;12881.5;22319.3;18.86
2020-05-13 00:00:00;18736.1;14652.1;18736.1;23.92
2020-05-13 01:00:00;19636.1;14459.2;19636.1;22.05
2020-05-13 02:00:00;20764.4;15036.0;20764.4;20.46
