;Buy Volume(MWh);Sell Volume(MWh);Volume(MWh);Price(€/MWh)
2020-06-06 02:00:00;3236.2;3236.2;3236.2;4.73
2020-06-06 03:00:00;3142.2;3142.2;3142.2;2.33
2020-06-06 04:00:00;3132.9;3132.9;3132.9;4.09
2020-06-06 05:00:00;3037.0;3037.0;3037.0;2.4
2020-06-06 06:00:00;2963.9;2963.9;2963.9;5.38
2020-06-06 07:00:00;2716.2;2716.2;2716.2;9.1
2020-06-06 08:00:00;2686.7;2686.7;2686.7;11.01
2020-06-06 09:00:00;2991.8;2991.8;2991.8;11.53
2020-06-06 10:00:00;2944.6;2944.6;2944.6;9.03
2020-06-06 11:00:00;3170.6;3170.6;3170.6;8.59
2020-06-06 12:00:00;3198.2;3198.2;3198.2;6.77
2020-06-06 13:00:00;3329.2;3329.2;3329.2;4.06
2020-06-06 14:00:00;3337.9;3337.9;3337.9;0.93
2020-06-06 15:00:00;2995.4;2995.4;2995.4;1.09
2020-06-06 16:00:00;2843.6;2843.6;2843.6;4.99
2020-06-06 17:00:00;2211.1;2211.1;2211.1;12.98
2020-06-06 18:00:00;2067.8;2067.8;2067.8;18.97
2020-06-06 19:00:00;1984.5;1984.5;1984.5;23.09
2020-06-06 20:00:00;2580.1;2580.1;2580.1;23.98
2020-06-06 21:00:00;2120.9;2120.9;2120.9;23.12
2020-06-06 22:00:00;2203.2;2203.2;2203.2;23.8
2020-06-06 23:00:00;2445.2;2445.2;2445.2;20.2
2020-06-07 00:00:00;2821.7;2821.7;2821.7;16.13
2020-06-07 01:00:00;2517.3;2517.3;2517.3;14.27
2020-06-07 02:00:00;2726.5;2726.5;2726.5;13.56
2020-06-07 03:00:00;3525.7;3525.7;3525.7;9.97
2020-06-07 04:00:00;3122.1;3122.1;3122.1;8.5
2020-06-07 05:00:00;3065.9;3065.9;3065.9;7.9
2020-06-07 06:00:00;2903.4;2903.4;2903.4;8.37
2020-06-07 07:00:00;2436.6;2436.6;2436.6;9.91
2020-06-07 08:00:00;2542.1;2542.1;2542.1;9.96
2020-06-07 09:00:00;2440.9;2440.9;2440.9;9.99
2020-06-07 10:00:00;2282.4;2282.4;2282.4;9.07
2020-06-07 11:00:00;2174.8;2174.8;2174.8;9.05
2020-06-07 12:00:00;2379.6;2379.6;2379.6;9.07
2020-06-07 13:00:00;2361.1;2361.1;2361.1;7.86
2020-06-07 14:00:00;2428.0;2428.0;2428.0;6.28
2020-06-07 15:00:00;2568.2;2568.2;2568.2;6.04
2020-06-07 16:00:00;2572.4;2572.4;2572.4;7.87
2020-06-07 17:00:00;2779.5;2779.5;2779.5;10.98
2020-06-07 18:00:00;2508.3;2508.3;2508.3;20.12
2020-06-07 19:00:00;2969.9;2969.9;2969.9;25.09
2020-06-07 20:00:00;3434.3;3434.3;3434.3;26.9
2020-06-07 21:00:00;3048.6;3048.6;3048.6;27.06
2020-06-07 22:00:00;3157.7;3157.7;3157.7;27.02
2020-06-07 23:00:00;2610.1;2610.1;2610.1;23.8
2020-06-08 00:00:00;2974.2;2974.2;2974.2;24.93
2020-06-08 01:00:00;2665.2;2665.2;2665.2;23.05
2020-06-08 02:00:00;2704.7;2704.7;2704.7;22.04
2020-06-08 03:00:00;2821.3;2821.3;2821.3;21.05
2020-06-08 04:00:00;2716.9;2716.9;2716.9;20.92
2020-06-08 05:00:00;2639.1;2639.1;2639.1;24.11
2020-06-08 06:00:00;2857.6;2857.6;2857.6;29.19
2020-06-08 07:00:00;3995.1;3995.1;3995.1;33.33
2020-06-08 08:00:00;4301.5;4301.5;4301.5;37.93
2020-06-08 09:00:00;4909.1;4909.1;4909.1;38.07
2020-06-08 10:00:00;4721.8;4721.8;4721.8;38.72
2020-06-08 11:00:00;3983.3;3983.3;3983.3;35.88
2020-06-08 12:00:00;3757.7;3757.7;3757.7;33.79
2020-06-08 13:00:00;3417.6;3417.6;3417.6;32.2
2020-06-08 14:00:00;3260.9;3260.9;3260.9;32.17
2020-06-08 15:00:00;3247.6;3247.6;3247.6;31.86
2020-06-08 16:00:00;3094.7;3094.7;3094.7;31.73
2020-06-08 17:00:00;3642.7;3642.7;3642.7;32.86
2020-06-08 18:00:00;3857.5;3857.5;3857.5;32.59
2020-06-08 19:00:00;3793.7;3793.7;3793.7;32.91
2020-06-08 20:00:00;4308.4;4308.4;4308.4;33.01
2020-06-08 21:00:00;3547.0;3547.0;3547.0;32.05
2020-06-08 22:00:00;4241.3;4241.3;4241.3;32.93
2020-06-08 23:00:00;3642.8;3642.8;3642.8;31.21
2020-06-09 00:00:00;3741.2;3741.2;3741.2;28.06
2020-06-09 01:00:00;3321.9;3321.9;3321.9;26.06
2020-06-09 02:00:00;2827.6;2827.6;2827.6;25.04
2020-06-09 03:00:00;2386.6;2386.6;2386.6;25.06
2020-06-09 04:00:00;2510.5;2510.5;2510.5;25.07
2020-06-09 05:00:00;2660.5;2660.5;2660.5;26.1
2020-06-09 06:00:00;3068.1;3068.1;3068.1;29.98
2020-06-09 07:00:00;4065.0;4065.0;4065.0;33.58
2020-06-09 08:00:00;4072.0;4072.0;4072.0;36.5
2020-06-09 09:00:00;3847.2;3847.2;3847.2;37.24
2020-06-09 10:00:00;4018.8;4018.8;4018.8;35.42
2020-06-09 11:00:00;4156.6;4156.6;4156.6;36.42
2020-06-09 12:00:00;4135.2;4135.2;4135.2;35.08
2020-06-09 13:00:00;3533.4;3533.4;3533.4;34.09
2020-06-09 14:00:00;3511.8;3511.8;3511.8;33.7
2020-06-09 15:00:00;3427.2;3427.2;3427.2;33.11
2020-06-09 16:00:00;3623.4;3623.4;3623.4;33.09
2020-06-09 17:00:00;2878.5;2878.5;2878.5;32.06
2020-06-09 18:00:00;3642.0;3642.0;3642.0;33.74
2020-06-09 19:00:00;3571.1;3571.1;3571.1;35.23
2020-06-09 20:00:00;3596.3;3596.3;3596.3;34.21
2020-06-09 21:00:00;3885.9;3885.9;3885.9;32.54
2020-06-09 22:00:00;4095.7;4095.7;4095.7;32.26
2020-06-09 23:00:00;2947.4;2947.4;2947.4;29.5
2020-06-10 00:00:00;2559.3;2559.3;2559.3;26.87
2020-06-10 01:00:00;2182.1;2182.1;2182.1;24.4
2020-06-10 02:00:00;2301.3;2301.3;2301.3;23.08
2020-06-10 03:00:00;2623.3;2623.3;2623.3;22.38
2020-06-10 04:00:00;2969.9;2969.9;2969.9;22.57
2020-06-10 05:00:00;2969.3;2969.3;2969.3;24.2
2020-06-10 06:00:00;3650.7;3650.7;3650.7;31.43
2020-06-10 07:00:00;4139.5;4139.5;4139.5;33.58
2020-06-10 08:00:00;4492.8;4492.8;4492.8;34.69
2020-06-10 09:00:00;4693.0;4693.0;4693.0;35.07
2020-06-10 10:00:00;4451.4;4451.4;4451.4;34.35
2020-06-10 11:00:00;4756.3;4756.3;4756.3;35.05
2020-06-10 12:00:00;4346.7;4346.7;4346.7;33.38
2020-06-10 13:00:00;3708.4;3708.4;3708.4;32.76
2020-06-10 14:00:00;3416.0;3416.0;3416.0;31.11
2020-06-10 15:00:00;3181.4;3181.4;3181.4;30.31
2020-06-10 16:00:00;2915.5;2915.5;2915.5;29.44
2020-06-10 17:00:00;4093.2;4093.2;4093.2;30.71
2020-06-10 18:00:00;4165.7;4165.7;4165.7;32.88
2020-06-10 19:00:00;5112.7;5112.7;5112.7;34.85
2020-06-10 20:00:00;4673.6;4673.6;4673.6;32.9
2020-06-10 21:00:00;3517.7;3517.7;3517.7;30.64
2020-06-10 22:00:00;3246.7;3246.7;3246.7;29.03
2020-06-10 23:00:00;3180.0;3180.0;3180.0;25.45
2020-06-11 00:00:00;2690.9;2690.9;2690.9;24.66
2020-06-11 01:00:00;2523.8;2523.8;2523.8;23.21
2020-06-11 02:00:00;2781.7;2781.7;2781.7;21.7
2020-06-11 03:00:00;2684.4;2684.4;2684.4;20.22
2020-06-11 04:00:00;2666.6;2666.6;2666.6;20.27
2020-06-11 05:00:00;3007.2;3007.2;3007.2;21.03
2020-06-11 06:00:00;2882.1;2882.1;2882.1;23.59
2020-06-11 07:00:00;3446.7;3446.7;3446.7;27.5
2020-06-11 08:00:00;3710.1;3710.1;3710.1;30.84
2020-06-11 09:00:00;2914.9;2914.9;2914.9;30.22
2020-06-11 10:00:00;2772.1;2772.1;2772.1;28.04
2020-06-11 11:00:00;2897.5;2897.5;2897.5;27.8
2020-06-11 12:00:00;2585.0;2585.0;2585.0;26.37
2020-06-11 13:00:00;2802.5;2802.5;2802.5;25.02
2020-06-11 14:00:00;2684.7;2684.7;2684.7;24.21
2020-06-11 15:00:00;2455.7;2455.7;2455.7;23.95
2020-06-11 16:00:00;2724.6;2724.6;2724.6;24.07
2020-06-11 17:00:00;2641.9;2641.9;2641.9;25.31
2020-06-11 18:00:00;2809.3;2809.3;2809.3;29.46
2020-06-11 19:00:00;3011.9;3011.9;3011.9;31.41
2020-06-11 20:00:00;3119.9;3119.9;3119.9;31.19
2020-06-11 21:00:00;3087.5;3087.5;3087.5;29.23
2020-06-11 22:00:00;3110.3;3110.3;3110.3;27.24
2020-06-11 23:00:00;2900.2;2900.2;2900.2;24.43
2020-06-12 00:00:00;2753.6;2753.6;2753.6;22.58
2020-06-12 01:00:00;3026.2;3026.2;3026.2;20.97
2020-06-12 02:00:00;3354.4;3354.4;3354.4;19.76
2020-06-12 03:00:00;3120.2;3120.2;3120.2;17.97
2020-06-12 04:00:00;3199.1;3199.1;3199.1;17.94
2020-06-12 05:00:00;3077.3;3077.3;3077.3;19.27
2020-06-12 06:00:00;2559.3;2559.3;2559.3;22.74
2020-06-12 07:00:00;3158.8;3158.8;3158.8;26.02
2020-06-12 08:00:00;3136.8;3136.8;3136.8;28.52
2020-06-12 09:00:00;3112.9;3112.9;3112.9;26.1
2020-06-12 10:00:00;2558.7;2558.7;2558.7;23.65
2020-06-12 11:00:00;2534.1;2534.1;2534.1;23.04
2020-06-12 12:00:00;2942.6;2942.6;2942.6;21.44
2020-06-12 13:00:00;3500.9;3500.9;3500.9;19.79
2020-06-12 14:00:00;3363.1;3363.1;3363.1;19.15
2020-06-12 15:00:00;3400.2;3400.2;3400.2;20.24
2020-06-12 16:00:00;3152.4;3152.4;3152.4;19.63
2020-06-12 17:00:00;2611.3;2611.3;2611.3;22.45
2020-06-12 18:00:00;3075.4;3075.4;3075.4;24.82
2020-06-12 19:00:00;3277.7;3277.7;3277.7;28.28
2020-06-12 20:00:00;3041.9;3041.9;3041.9;27.02
2020-06-12 21:00:00;2804.7;2804.7;2804.7;24.78
2020-06-12 22:00:00;2441.6;2441.6;2441.6;23.91
2020-06-12 23:00:00;2679.2;2679.2;2679.2;22.36
2020-06-13 00:00:00;2409.2;2409.2;2409.2;21.56
2020-06-13 01:00:00;2367.2;2367.2;2367.2;20.07
2020-06-13 02:00:00;2443.6;2443.6;2443.6;19.03
2020-06-13 03:00:00;2896.6;2896.6;2896.6;18.09
2020-06-13 04:00:00;2887.5;2887.5;2887.5;17.9
2020-06-13 05:00:00;2726.1;2726.1;2726.1;17.96
2020-06-13 06:00:00;2740.5;2740.5;2740.5;18.54
2020-06-13 07:00:00;2528.9;2528.9;2528.9;19.53
2020-06-13 08:00:00;2857.3;2857.3;2857.3;21.14
2020-06-13 09:00:00;2541.8;2541.8;2541.8;20.66
2020-06-13 10:00:00;2515.8;2515.8;2515.8;19.15
2020-06-13 11:00:00;2371.2;2371.2;2371.2;18.77
2020-06-13 12:00:00;2350.5;2350.5;2350.5;18.34
2020-06-13 13:00:00;2348.0;2348.0;2348.0;16.09
2020-06-13 14:00:00;2438.7;2438.7;2438.7;15.68
2020-06-13 15:00:00;2479.9;2479.9;2479.9;15.36
2020-06-13 16:00:00;2529.7;2529.7;2529.7;16.92
2020-06-13 17:00:00;2456.3;2456.3;2456.3;19.59
2020-06-13 18:00:00;3122.4;3122.4;3122.4;23.08
2020-06-13 19:00:00;3217.8;3217.8;3217.8;25.92
2020-06-13 20:00:00;2602.9;2602.9;2602.9;26.93
2020-06-13 21:00:00;2592.5;2592.5;2592.5;25.88
2020-06-13 22:00:00;2605.6;2605.6;2605.6;25.5
2020-06-13 23:00:00;2422.7;2422.7;2422.7;23.69
2020-06-14 00:00:00;2792.3;2792.3;2792.3;21.05
2020-06-14 01:00:00;2705.6;2705.6;2705.6;17.64
2020-06-14 02:00:00;2633.3;2633.3;2633.3;16.52
2020-06-14 03:00:00;2927.4;2927.4;2927.4;13.64
2020-06-14 04:00:00;2919.8;2919.8;2919.8;12.7
2020-06-14 05:00:00;2702.2;2702.2;2702.2;12.71
2020-06-14 06:00:00;3049.5;3049.5;3049.5;11.78
2020-06-14 07:00:00;2570.9;2570.9;2570.9;14.05
2020-06-14 08:00:00;2429.9;2429.9;2429.9;17.56
2020-06-14 09:00:00;2422.2;2422.2;2422.2;18.33
2020-06-14 10:00:00;2676.8;2676.8;2676.8;17.88
2020-06-14 11:00:00;2544.4;2544.4;2544.4;18.03
2020-06-14 12:00:00;2702.0;2702.0;2702.0;17.26
2020-06-14 13:00:00;2730.7;2730.7;2730.7;15.86
2020-06-14 14:00:00;2632.5;2632.5;2632.5;13.96
2020-06-14 15:00:00;2602.9;2602.9;2602.9;13.77
2020-06-14 16:00:00;2814.4;2814.4;2814.4;14.72
2020-06-14 17:00:00;2769.0;2769.0;2769.0;17.2
2020-06-14 18:00:00;2848.1;2848.1;2848.1;20.81
2020-06-14 19:00:00;3291.8;3291.8;3291.8;23.02
2020-06-14 20:00:00;3528.5;3528.5;3528.5;24.06
2020-06-14 21:00:00;3569.5;3569.5;3569.5;24.09
2020-06-14 22:00:00;3436.3;3436.3;3436.3;24.06
2020-06-14 23:00:00;2826.9;2826.9;2826.9;22.65
2020-06-15 00:00:00;2473.6;2473.6;2473.6;21.6
2020-06-15 01:00:00;2425.6;2425.6;2425.6;19.01
2020-06-15 02:00:00;2554.8;2554.8;2554.8;17.76
2020-06-15 03:00:00;2936.3;2936.3;2936.3;16.41
2020-06-15 04:00:00;2587.1;2587.1;2587.1;17.47
2020-06-15 05:00:00;2360.9;2360.9;2360.9;21.4
2020-06-15 06:00:00;3061.3;3061.3;3061.3;29.24
2020-06-15 07:00:00;3990.9;3990.9;3990.9;31.92
2020-06-15 08:00:00;4393.6;4393.6;4393.6;33.99
2020-06-15 09:00:00;4012.3;4012.3;4012.3;33.4
2020-06-15 10:00:00;3472.5;3472.5;3472.5;32.17
2020-06-15 11:00:00;3243.8;3243.8;3243.8;32.47
2020-06-15 12:00:00;3326.9;3326.9;3326.9;32.12
2020-06-15 13:00:00;2755.9;2755.9;2755.9;31.73
2020-06-15 14:00:00;3081.9;3081.9;3081.9;30.91
2020-06-15 15:00:00;3071.2;3071.2;3071.2;30.92
2020-06-15 16:00:00;3140.0;3140.0;3140.0;30.1
2020-06-15 17:00:00;3594.4;3594.4;3594.4;32.09
2020-06-15 18:00:00;4207.9;4207.9;4207.9;33.43
2020-06-15 19:00:00;4758.5;4758.5;4758.5;36.17
2020-06-15 20:00:00;4843.0;4843.0;4843.0;34.98
2020-06-15 21:00:00;4629.8;4629.8;4629.8;33.03
2020-06-15 22:00:00;4863.7;4863.7;4863.7;33.49
2020-06-15 23:00:00;3969.2;3969.2;3969.2;31.19
2020-06-16 00:00:00;2392.5;2392.5;2392.5;30.07
2020-06-16 01:00:00;1834.7;1834.7;1834.7;27.69
2020-06-16 02:00:00;1825.0;1825.0;1825.0;26.93
2020-06-16 03:00:00;1941.2;1941.2;1941.2;25.95
2020-06-16 04:00:00;1792.2;1792.2;1792.2;26.19
2020-06-16 05:00:00;1631.8;1631.8;1631.8;27.72
2020-06-16 06:00:00;3256.0;3256.0;3256.0;32.51
2020-06-16 07:00:00;3729.5;3729.5;3729.5;37.6
2020-06-16 08:00:00;4031.8;4031.8;4031.8;40.55
2020-06-16 09:00:00;3531.9;3531.9;3531.9;41.13
2020-06-16 10:00:00;3491.6;3491.6;3491.6;40.02
2020-06-16 11:00:00;3308.3;3308.3;3308.3;37.95
2020-06-16 12:00:00;3374.2;3374.2;3374.2;37.14
2020-06-16 13:00:00;3218.0;3218.0;3218.0;35.95
2020-06-16 14:00:00;2982.5;2982.5;2982.5;34.48
2020-06-16 15:00:00;2880.8;2880.8;2880.8;33.47
2020-06-16 16:00:00;2762.0;2762.0;2762.0;33.43
2020-06-16 17:00:00;3294.1;3294.1;3294.1;35.02
2020-06-16 18:00:00;3856.2;3856.2;3856.2;40.37
2020-06-16 19:00:00;4359.0;4359.0;4359.0;42.35
2020-06-16 20:00:00;4330.5;4330.5;4330.5;38.77
2020-06-16 21:00:00;4145.4;4145.4;4145.4;36.18
2020-06-16 22:00:00;3581.6;3581.6;3581.6;36.16
2020-06-16 23:00:00;3140.0;3140.0;3140.0;33.06
2020-06-17 00:00:00;2437.7;2437.7;2437.7;29.97
2020-06-17 01:00:00;2795.3;2795.3;2795.3;27.27
2020-06-17 02:00:00;2960.4;2960.4;2960.4;25.88
2020-06-17 03:00:00;2911.3;2911.3;2911.3;25.22
2020-06-17 04:00:00;2951.4;2951.4;2951.4;24.67
2020-06-17 05:00:00;3040.7;3040.7;3040.7;25.67
2020-06-17 06:00:00;3173.9;3173.9;3173.9;31.01
2020-06-17 07:00:00;3719.8;3719.8;3719.8;35.68
2020-06-17 08:00:00;3726.2;3726.2;3726.2;37.8
2020-06-17 09:00:00;3334.7;3334.7;3334.7;38.01
2020-06-17 10:00:00;3216.9;3216.9;3216.9;36.88
2020-06-17 11:00:00;3343.7;3343.7;3343.7;36.92
2020-06-17 12:00:00;3384.6;3384.6;3384.6;36.01
2020-06-17 13:00:00;2462.6;2462.6;2462.6;34.12
2020-06-17 14:00:00;2534.0;2534.0;2534.0;31.62
2020-06-17 15:00:00;2522.2;2522.2;2522.2;30.9
2020-06-17 16:00:00;2837.1;2837.1;2837.1;30.34
2020-06-17 17:00:00;2680.9;2680.9;2680.9;31.4
2020-06-17 18:00:00;3320.9;3320.9;3320.9;34.15
2020-06-17 19:00:00;3957.5;3957.5;3957.5;37.05
2020-06-17 20:00:00;3997.8;3997.8;3997.8;35.13
2020-06-17 21:00:00;4010.6;4010.6;4010.6;33.0
2020-06-17 22:00:00;3782.1;3782.1;3782.1;32.79
2020-06-17 23:00:00;2814.9;2814.9;2814.9;30.12
2020-06-18 00:00:00;1587.0;1587.0;1587.0;28.46
2020-06-18 01:00:00;1763.8;1763.8;1763.8;25.53
2020-06-18 02:00:00;1686.0;1686.0;1686.0;24.24
2020-06-18 03:00:00;1889.6;1889.6;1889.6;23.48
2020-06-18 04:00:00;2210.6;2210.6;2210.6;23.35
2020-06-18 05:00:00;1691.8;1691.8;1691.8;24.68
2020-06-18 06:00:00;1938.8;1938.8;1938.8;29.5
2020-06-18 07:00:00;3106.4;3106.4;3106.4;34.79
2020-06-18 08:00:00;3322.2;3322.2;3322.2;35.18
2020-06-18 09:00:00;3615.0;3615.0;3615.0;34.84
2020-06-18 10:00:00;3116.5;3116.5;3116.5;33.44
2020-06-18 11:00:00;3070.4;3070.4;3070.4;33.44
2020-06-18 12:00:00;3312.2;3312.2;3312.2;32.23
2020-06-18 13:00:00;3154.6;3154.6;3154.6;32.1
2020-06-18 14:00:00;2744.0;2744.0;2744.0;30.96
2020-06-18 15:00:00;2243.0;2243.0;2243.0;30.0
2020-06-18 16:00:00;2265.1;2265.1;2265.1;29.76
2020-06-18 17:00:00;2644.7;2644.7;2644.7;31.85
2020-06-18 18:00:00;2739.6;2739.6;2739.6;34.26
2020-06-18 19:00:00;3431.3;3431.3;3431.3;35.04
2020-06-18 20:00:00;3596.0;3596.0;3596.0;34.91
2020-06-18 21:00:00;3006.3;3006.3;3006.3;34.01
2020-06-18 22:00:00;3271.4;3271.4;3271.4;32.8
2020-06-18 23:00:00;2619.2;2619.2;2619.2;29.51
2020-06-19 00:00:00;1724.8;1724.8;1724.8;28.95
2020-06-19 01:00:00;1907.1;1907.1;1907.1;25.43
2020-06-19 02:00:00;1726.1;1726.1;1726.1;24.36
2020-06-19 03:00:00;1921.6;1921.6;1921.6;23.69
2020-06-19 04:00:00;1654.3;1654.3;1654.3;23.51
2020-06-19 05:00:00;1848.9;1848.9;1848.9;24.78
2020-06-19 06:00:00;2401.0;2401.0;2401.0;30.08
2020-06-19 07:00:00;2982.4;2982.4;2982.4;34.02
2020-06-19 08:00:00;2861.1;2861.1;2861.1;34.75
2020-06-19 09:00:00;2609.3;2609.3;2609.3;33.3
2020-06-19 10:00:00;2168.7;2168.7;2168.7;32.37
2020-06-19 11:00:00;2303.4;2303.4;2303.4;32.33
2020-06-19 12:00:00;2497.7;2497.7;2497.7;31.68
2020-06-19 13:00:00;2515.7;2515.7;2515.7;30.36
2020-06-19 14:00:00;2598.8;2598.8;2598.8;28.64
2020-06-19 15:00:00;2777.8;2777.8;2777.8;27.89
2020-06-19 16:00:00;2971.1;2971.1;2971.1;27.46
2020-06-19 17:00:00;2566.6;2566.6;2566.6;29.56
2020-06-19 18:00:00;2424.1;2424.1;2424.1;32.03
2020-06-19 19:00:00;3499.8;3499.8;3499.8;33.97
2020-06-19 20:00:00;3306.7;3306.7;3306.7;33.65
2020-06-19 21:00:00;2718.8;2718.8;2718.8;32.86
2020-06-19 22:00:00;2493.7;2493.7;2493.7;32.3
2020-06-19 23:00:00;2448.3;2448.3;2448.3;30.3
2020-06-20 00:00:00;2839.6;2839.6;2839.6;26.68
2020-06-20 01:00:00;2264.6;2264.6;2264.6;24.16
2020-06-20 02:00:00;2192.8;2192.8;2192.8;22.59
2020-06-20 03:00:00;1839.9;1839.9;1839.9;21.4
2020-06-20 04:00:00;1953.9;1953.9;1953.9;21.29
2020-06-20 05:00:00;1659.3;1659.3;1659.3;20.81
2020-06-20 06:00:00;1824.8;1824.8;1824.8;21.7
2020-06-20 07:00:00;2207.8;2207.8;2207.8;22.85
2020-06-20 08:00:00;2366.1;2366.1;2366.1;22.52
2020-06-20 09:00:00;2281.6;2281.6;2281.6;21.39
2020-06-20 10:00:00;2316.9;2316.9;2316.9;19.76
2020-06-20 11:00:00;2531.3;2531.3;2531.3;19.13
2020-06-20 12:00:00;2971.7;2971.7;2971.7;16.45
2020-06-20 13:00:00;2942.0;2942.0;2942.0;14.92
2020-06-20 14:00:00;2479.8;2479.8;2479.8;13.64
2020-06-20 15:00:00;2419.0;2419.0;2419.0;14.03
2020-06-20 16:00:00;2418.2;2418.2;2418.2;16.08
2020-06-20 17:00:00;1976.0;1976.0;1976.0;21.08
2020-06-20 18:00:00;2516.5;2516.5;2516.5;24.7
2020-06-20 19:00:00;2980.9;2980.9;2980.9;28.42
2020-06-20 20:00:00;3516.9;3516.9;3516.9;30.45
2020-06-20 21:00:00;3033.3;3033.3;3033.3;29.67
2020-06-20 22:00:00;3117.7;3117.7;3117.7;30.04
2020-06-20 23:00:00;2664.6;2664.6;2664.6;28.76
2020-06-21 00:00:00;2673.7;2673.7;2673.7;25.01
2020-06-21 01:00:00;2593.6;2593.6;2593.6;23.12
2020-06-21 02:00:00;2624.4;2624.4;2624.4;20.85
2020-06-21 03:00:00;2753.5;2753.5;2753.5;18.01
2020-06-21 04:00:00;2747.8;2747.8;2747.8;16.51
2020-06-21 05:00:00;2695.3;2695.3;2695.3;15.0
2020-06-21 06:00:00;2719.2;2719.2;2719.2;15.35
2020-06-21 07:00:00;2681.1;2681.1;2681.1;16.0
2020-06-21 08:00:00;2682.7;2682.7;2682.7;16.74
2020-06-21 09:00:00;2738.0;2738.0;2738.0;17.32
2020-06-21 10:00:00;2720.4;2720.4;2720.4;16.06
2020-06-21 11:00:00;2353.8;2353.8;2353.8;16.46
2020-06-21 12:00:00;2564.0;2564.0;2564.0;15.3
2020-06-21 13:00:00;2980.6;2980.6;2980.6;10.41
2020-06-21 14:00:00;2636.4;2636.4;2636.4;9.05
2020-06-21 15:00:00;2543.3;2543.3;2543.3;9.04
2020-06-21 16:00:00;2578.5;2578.5;2578.5;13.06
2020-06-21 17:00:00;2256.7;2256.7;2256.7;21.04
2020-06-21 18:00:00;2357.7;2357.7;2357.7;26.55
2020-06-21 19:00:00;3083.8;3083.8;3083.8;29.54
2020-06-21 20:00:00;3233.3;3233.3;3233.3;30.83
2020-06-21 21:00:00;2832.2;2832.2;2832.2;30.78
2020-06-21 22:00:00;3079.5;3079.5;3079.5;32.0
2020-06-21 23:00:00;2629.6;2629.6;2629.6;30.1
2020-06-22 00:00:00;2192.8;2192.8;2192.8;27.02
2020-06-22 01:00:00;2609.5;2609.5;2609.5;24.21
2020-06-22 02:00:00;2582.0;2582.0;2582.0;22.95
2020-06-22 03:00:00;2625.7;2625.7;2625.7;21.24
2020-06-22 04:00:00;2753.7;2753.7;2753.7;21.09
2020-06-22 05:00:00;2830.0;2830.0;2830.0;23.16
2020-06-22 06:00:00;2270.4;2270.4;2270.4;30.16
2020-06-22 07:00:00;2598.7;2598.7;2598.7;34.11
2020-06-22 08:00:00;2702.5;2702.5;2702.5;35.31
2020-06-22 09:00:00;2968.2;2968.2;2968.2;33.41
2020-06-22 10:00:00;2502.5;2502.5;2502.5;30.6
2020-06-22 11:00:00;3168.3;3168.3;3168.3;29.37
2020-06-22 12:00:00;3596.5;3596.5;3596.5;27.35
2020-06-22 13:00:00;3833.4;3833.4;3833.4;26.06
2020-06-22 14:00:00;3748.2;3748.2;3748.2;24.72
2020-06-22 15:00:00;3604.7;3604.7;3604.7;24.56
2020-06-22 16:00:00;3663.3;3663.3;3663.3;23.98
2020-06-22 17:00:00;3198.9;3198.9;3198.9;28.1
2020-06-22 18:00:00;2958.3;2958.3;2958.3;33.43
2020-06-22 19:00:00;3091.8;3091.8;3091.8;35.6
2020-06-22 20:00:00;3238.7;3238.7;3238.7;36.48
2020-06-22 21:00:00;3089.1;3089.1;3089.1;35.75
2020-06-22 22:00:00;3826.8;3826.8;3826.8;34.98
2020-06-22 23:00:00;3918.0;3918.0;3918.0;32.57
2020-06-23 00:00:00;1884.1;1884.1;1884.1;30.09
2020-06-23 01:00:00;2258.4;2258.4;2258.4;27.06
2020-06-23 02:00:00;3080.9;3080.9;3080.9;26.01
2020-06-23 03:00:00;2580.4;2580.4;2580.4;25.6
2020-06-23 04:00:00;2623.4;2623.4;2623.4;25.2
2020-06-23 05:00:00;2669.9;2669.9;2669.9;26.38
2020-06-23 06:00:00;2799.8;2799.8;2799.8;32.78
2020-06-23 07:00:00;3316.1;3316.1;3316.1;37.06
2020-06-23 08:00:00;3719.6;3719.6;3719.6;38.96
2020-06-23 09:00:00;2933.4;2933.4;2933.4;35.65
2020-06-23 10:00:00;2515.1;2515.1;2515.1;33.39
2020-06-23 11:00:00;2685.5;2685.5;2685.5;32.0
2020-06-23 12:00:00;2826.1;2826.1;2826.1;30.85
2020-06-23 13:00:00;2952.4;2952.4;2952.4;29.62
2020-06-23 14:00:00;3206.1;3206.1;3206.1;29.3
2020-06-23 15:00:00;3347.7;3347.7;3347.7;29.24
2020-06-23 16:00:00;3190.6;3190.6;3190.6;30.54
2020-06-23 17:00:00;2795.0;2795.0;2795.0;34.03
2020-06-23 18:00:00;3187.3;3187.3;3187.3;37.15
2020-06-23 19:00:00;3432.8;3432.8;3432.8;41.78
2020-06-23 20:00:00;3714.7;3714.7;3714.7;41.56
2020-06-23 21:00:00;3915.2;3915.2;3915.2;37.97
2020-06-23 22:00:00;3680.3;3680.3;3680.3;37.02
2020-06-23 23:00:00;2999.6;2999.6;2999.6;34.09
2020-06-24 00:00:00;2104.9;2104.9;2104.9;31.0
2020-06-24 01:00:00;1686.9;1686.9;1686.9;28.83
2020-06-24 02:00:00;1828.1;1828.1;1828.1;28.11
2020-06-24 03:00:00;1869.7;1869.7;1869.7;26.8
2020-06-24 04:00:00;1921.7;1921.7;1921.7;26.58
2020-06-24 05:00:00;2154.4;2154.4;2154.4;28.28
