;Buy Volume(MWh);Sell Volume(MWh);Volume(MWh);Price(€/MWh)
2020-06-09 19:00:00;9078.2;12783.9;12783.9;40.0
2020-06-09 20:00:00;9090.9;13757.7;13757.7;34.8
2020-06-09 21:00:00;8621.3;14598.5;14598.5;32.83
2020-06-09 22:00:00;8508.4;12884.0;12884.0;32.83
2020-06-09 23:00:00;9010.2;11169.8;11169.8;29.06
2020-06-10 00:00:00;8201.7;12487.3;12487.3;26.09
2020-06-10 01:00:00;7971.0;13758.6;13758.6;24.2
2020-06-10 02:00:00;7470.5;14713.7;14713.7;22.61
2020-06-10 03:00:00;8091.6;16479.9;16479.9;21.49
2020-06-10 04:00:00;8185.7;17184.6;17184.6;21.36
2020-06-10 05:00:00;8255.0;16608.2;16608.2;22.07
2020-06-10 06:00:00;9104.2;15779.5;15779.5;27.67
2020-06-10 07:00:00;9575.4;14103.9;14103.9;32.02
2020-06-10 08:00:00;9543.1;12788.7;12788.7;34.32
2020-06-10 09:00:00;9906.1;12896.2;12896.2;34.89
2020-06-10 10:00:00;9675.8;13357.9;13357.9;34.05
2020-06-10 11:00:00;9582.0;12803.1;12803.1;35.0
2020-06-10 12:00:00;9958.5;12629.5;12629.5;34.9
2020-06-10 13:00:00;9273.9;12762.7;12762.7;34.14
2020-06-10 14:00:00;9121.8;12866.2;12866.2;32.4
2020-06-10 15:00:00;9000.7;13014.9;13014.9;31.3
2020-06-10 16:00:00;9688.7;13817.0;13817.0;30.24
2020-06-10 17:00:00;9339.0;14556.6;14556.6;30.5
2020-06-10 18:00:00;8981.2;13625.6;13625.6;33.77
2020-06-10 19:00:00;8636.1;12167.1;12167.1;34.91
2020-06-10 20:00:00;8358.1;13468.4;13468.4;33.05
2020-06-10 21:00:00;8088.5;13957.5;13957.5;31.5
2020-06-10 22:00:00;7824.8;10612.6;10612.6;31.45
2020-06-10 23:00:00;8330.0;9697.7;9697.7;27.77
2020-06-11 00:00:00;7313.1;11372.7;11372.7;26.06
2020-06-11 01:00:00;7275.9;12044.1;12044.1;22.75
2020-06-11 02:00:00;6978.2;11561.0;11561.0;21.07
2020-06-11 03:00:00;6946.4;11994.6;11994.6;19.43
2020-06-11 04:00:00;7127.3;12226.3;12226.3;18.96
2020-06-11 05:00:00;7343.6;11720.0;11720.0;18.96
2020-06-11 06:00:00;8376.3;11879.3;11879.3;21.56
2020-06-11 07:00:00;8684.0;10552.6;10552.6;26.06
2020-06-11 08:00:00;8110.5;10439.0;10439.0;30.0
2020-06-11 09:00:00;9328.5;11286.3;11286.3;28.96
2020-06-11 10:00:00;10505.5;12087.5;12087.5;26.06
2020-06-11 11:00:00;11719.3;12715.6;12715.6;25.51
2020-06-11 12:00:00;12994.5;13544.5;13544.5;23.89
2020-06-11 13:00:00;12842.5;13528.2;13528.2;21.99
2020-06-11 14:00:00;11870.6;13483.9;13483.9;20.5
2020-06-11 15:00:00;10926.5;13009.4;13009.4;19.1
2020-06-11 16:00:00;9796.8;12825.0;12825.0;19.28
2020-06-11 17:00:00;9178.8;12984.5;12984.5;23.07
2020-06-11 18:00:00;8782.2;12302.9;12302.9;26.08
2020-06-11 19:00:00;8321.6;11672.7;11672.7;30.65
2020-06-11 20:00:00;8167.8;13226.5;13226.5;30.17
2020-06-11 21:00:00;7741.6;13609.8;13609.8;27.09
2020-06-11 22:00:00;7781.5;11249.4;11249.4;26.51
2020-06-11 23:00:00;9087.3;11627.9;11627.9;23.81
2020-06-12 00:00:00;9131.0;13905.7;13905.7;20.72
2020-06-12 01:00:00;8718.4;14587.3;14587.3;17.96
2020-06-12 02:00:00;9044.0;15476.2;15476.2;17.09
2020-06-12 03:00:00;8695.0;14768.3;14768.3;16.01
2020-06-12 04:00:00;8825.8;15743.2;15743.2;16.0
2020-06-12 05:00:00;8764.4;16063.5;16063.5;16.64
2020-06-12 06:00:00;8986.4;16009.0;16009.0;19.14
2020-06-12 07:00:00;10005.7;16020.5;16020.5;22.77
2020-06-12 08:00:00;9355.7;14674.7;14674.7;26.01
2020-06-12 09:00:00;9663.7;14387.8;14387.8;23.23
2020-06-12 10:00:00;9639.4;14783.4;14783.4;21.07
2020-06-12 11:00:00;10527.5;15273.1;15273.1;20.5
2020-06-12 12:00:00;12358.3;15775.4;15775.4;19.45
2020-06-12 13:00:00;12032.2;16405.8;16405.8;18.21
2020-06-12 14:00:00;12032.6;16362.5;16362.5;17.71
2020-06-12 15:00:00;10860.1;15246.1;15246.1;16.25
2020-06-12 16:00:00;9762.2;14867.9;14867.9;17.4
2020-06-12 17:00:00;9671.0;15915.5;15915.5;20.06
2020-06-12 18:00:00;9611.3;16472.6;16472.6;23.53
2020-06-12 19:00:00;9093.1;15498.2;15498.2;27.51
2020-06-12 20:00:00;9300.3;15811.9;15811.9;26.22
2020-06-12 21:00:00;9054.7;17118.2;17118.2;24.7
2020-06-12 22:00:00;9145.9;13347.8;13347.8;25.46
2020-06-12 23:00:00;9335.9;12491.9;12491.9;23.0
2020-06-13 00:00:00;6701.4;11322.6;11322.6;20.98
2020-06-13 01:00:00;6332.9;10757.7;10757.7;19.44
2020-06-13 02:00:00;6463.7;12117.5;12117.5;18.7
2020-06-13 03:00:00;6178.4;12267.6;12267.6;18.8
2020-06-13 04:00:00;5923.0;12374.2;12374.2;19.0
2020-06-13 05:00:00;5615.9;12721.7;12721.7;18.9
2020-06-13 06:00:00;5817.2;12316.0;12316.0;19.33
2020-06-13 07:00:00;6150.5;12500.0;12500.0;19.86
2020-06-13 08:00:00;6365.1;11314.3;11314.3;20.0
2020-06-13 09:00:00;8251.6;11379.8;11379.8;19.1
2020-06-13 10:00:00;9074.7;11685.1;11685.1;18.5
2020-06-13 11:00:00;11503.2;12280.4;12280.4;18.11
2020-06-13 12:00:00;13535.9;12844.3;13535.9;18.98
2020-06-13 13:00:00;12596.6;13344.8;13344.8;18.5
2020-06-13 14:00:00;12644.1;13473.3;13473.3;16.81
2020-06-13 15:00:00;10846.5;12999.9;12999.9;15.84
2020-06-13 16:00:00;9195.5;12991.5;12991.5;17.5
2020-06-13 17:00:00;7623.2;12469.6;12469.6;18.5
2020-06-13 18:00:00;7809.0;12339.2;12339.2;21.93
2020-06-13 19:00:00;7380.3;12571.5;12571.5;24.87
2020-06-13 20:00:00;7279.6;13168.7;13168.7;25.96
2020-06-13 21:00:00;6953.9;12885.9;12885.9;24.42
2020-06-13 22:00:00;7012.4;11556.0;11556.0;24.85
2020-06-13 23:00:00;6547.2;10459.3;10459.3;25.37
2020-06-14 00:00:00;6882.4;12701.7;12701.7;23.35
2020-06-14 01:00:00;6504.3;13182.7;13182.7;20.64
2020-06-14 02:00:00;5992.0;12251.7;12251.7;19.03
2020-06-14 03:00:00;5654.7;12117.5;12117.5;16.44
2020-06-14 04:00:00;5696.2;12219.4;12219.4;15.34
2020-06-14 05:00:00;5654.9;12258.5;12258.5;15.44
2020-06-14 06:00:00;5600.8;12243.2;12243.2;14.94
2020-06-14 07:00:00;5725.0;11901.0;11901.0;15.3
2020-06-14 08:00:00;6031.0;12003.9;12003.9;15.0
2020-06-14 09:00:00;6126.7;11877.5;11877.5;18.54
2020-06-14 10:00:00;6656.0;11507.8;11507.8;19.07
2020-06-14 11:00:00;7655.0;12209.0;12209.0;20.74
2020-06-14 12:00:00;9533.7;12662.3;12662.3;19.73
2020-06-14 13:00:00;10141.4;12192.7;12192.7;17.97
2020-06-14 14:00:00;9227.7;12369.9;12369.9;15.14
2020-06-14 15:00:00;7732.4;11938.1;11938.1;14.49
2020-06-14 16:00:00;7497.9;11178.3;11178.3;14.8
2020-06-14 17:00:00;6958.2;11435.0;11435.0;17.7
2020-06-14 18:00:00;8213.1;13239.1;13239.1;21.08
2020-06-14 19:00:00;8469.2;12394.6;12394.6;23.8
2020-06-14 20:00:00;8074.3;12844.8;12844.8;25.97
2020-06-14 21:00:00;7850.5;12791.0;12791.0;25.87
2020-06-14 22:00:00;7095.5;10681.7;10681.7;27.91
2020-06-14 23:00:00;7476.5;9606.8;9606.8;26.01
2020-06-15 00:00:00;6686.7;11454.1;11454.1;23.07
2020-06-15 01:00:00;6046.6;10897.0;10897.0;20.65
2020-06-15 02:00:00;6663.8;11745.6;11745.6;19.06
2020-06-15 03:00:00;6795.0;12914.6;12914.6;18.02
2020-06-15 04:00:00;6613.5;14251.4;14251.4;17.4
2020-06-15 05:00:00;6121.2;12516.0;12516.0;21.36
2020-06-15 06:00:00;7318.9;12919.0;12919.0;29.93
2020-06-15 07:00:00;7318.7;11583.8;11583.8;35.28
2020-06-15 08:00:00;7473.5;10700.0;10700.0;36.05
2020-06-15 09:00:00;8412.8;11648.2;11648.2;35.89
2020-06-15 10:00:00;9880.5;12482.7;12482.7;34.09
2020-06-15 11:00:00;10625.6;13157.6;13157.6;34.0
2020-06-15 12:00:00;11021.5;13684.4;13684.4;34.1
2020-06-15 13:00:00;10078.7;14143.3;14143.3;33.15
2020-06-15 14:00:00;10085.7;14155.7;14155.7;31.9
2020-06-15 15:00:00;9616.9;13931.8;13931.8;31.0
2020-06-15 16:00:00;9159.4;13730.3;13730.3;30.52
2020-06-15 17:00:00;7441.4;13099.0;13099.0;33.0
2020-06-15 18:00:00;7327.2;12402.5;12402.5;38.0
2020-06-15 19:00:00;7545.6;11231.8;11231.8;43.52
2020-06-15 20:00:00;7226.8;11227.7;11227.7;41.07
2020-06-15 21:00:00;6351.5;11241.5;11241.5;35.91
2020-06-15 22:00:00;6461.0;9170.7;9170.7;36.39
2020-06-15 23:00:00;7658.9;9077.3;9077.3;31.92
2020-06-16 00:00:00;6823.8;9346.6;9346.6;29.86
2020-06-16 01:00:00;6311.2;10430.3;10430.3;26.59
2020-06-16 02:00:00;6408.4;10800.8;10800.8;25.17
2020-06-16 03:00:00;6530.2;11750.4;11750.4;24.79
2020-06-16 04:00:00;6575.9;11804.7;11804.7;24.34
2020-06-16 05:00:00;6567.1;12210.0;12210.0;25.1
2020-06-16 06:00:00;6593.9;12350.6;12350.6;29.7
2020-06-16 07:00:00;7361.4;10774.8;10774.8;34.38
2020-06-16 08:00:00;7786.0;9345.5;9345.5;35.21
2020-06-16 09:00:00;8474.8;10118.8;10118.8;36.64
2020-06-16 10:00:00;9159.8;10855.5;10855.5;36.98
2020-06-16 11:00:00;10267.8;11192.3;11192.3;38.08
2020-06-16 12:00:00;11294.9;11450.1;11450.1;38.75
2020-06-16 13:00:00;11103.4;11530.7;11530.7;34.97
2020-06-16 14:00:00;11748.8;11419.0;11748.8;32.21
2020-06-16 15:00:00;11040.7;11288.0;11288.0;30.61
2020-06-16 16:00:00;10216.8;11056.7;11056.7;30.0
2020-06-16 17:00:00;8940.6;10991.0;10991.0;31.22
2020-06-16 18:00:00;6626.2;10688.8;10688.8;35.0
2020-06-16 19:00:00;6136.2;9866.8;9866.8;40.66
2020-06-16 20:00:00;6209.2;10059.9;10059.9;36.61
2020-06-16 21:00:00;5667.7;10463.7;10463.7;34.69
2020-06-16 22:00:00;6634.3;8874.5;8874.5;34.92
2020-06-16 23:00:00;8451.6;8725.8;8725.8;30.94
2020-06-17 00:00:00;7918.6;9956.7;9956.7;32.05
2020-06-17 01:00:00;8097.0;10708.1;10708.1;30.38
2020-06-17 02:00:00;7129.6;11104.3;11104.3;28.1
2020-06-17 03:00:00;6170.1;10977.2;10977.2;26.92
2020-06-17 04:00:00;5294.3;10439.8;10439.8;26.53
2020-06-17 05:00:00;5043.9;9786.1;9786.1;28.51
2020-06-17 06:00:00;5570.7;8866.6;8866.6;31.0
2020-06-17 07:00:00;6625.1;8637.1;8637.1;36.66
2020-06-17 08:00:00;9685.4;10163.1;10163.1;37.88
2020-06-17 09:00:00;9735.5;10999.7;10999.7;41.81
2020-06-17 10:00:00;10536.7;11691.1;11691.1;38.99
2020-06-17 11:00:00;11473.7;12085.2;12085.2;38.39
2020-06-17 12:00:00;12759.4;12397.8;12759.4;36.03
2020-06-17 13:00:00;12063.2;12665.7;12665.7;36.01
2020-06-17 14:00:00;12342.8;12691.8;12691.8;35.05
2020-06-17 15:00:00;11472.6;12769.7;12769.7;33.59
2020-06-17 16:00:00;10749.5;12670.6;12670.6;33.0
2020-06-17 17:00:00;9320.5;12793.0;12793.0;35.1
2020-06-17 18:00:00;8696.0;12115.6;12115.6;40.2
2020-06-17 19:00:00;7727.5;10909.9;10909.9;44.71
2020-06-17 20:00:00;6130.0;9185.8;9185.8;36.59
2020-06-17 21:00:00;5174.0;9540.8;9540.8;36.66
2020-06-17 22:00:00;6277.5;8413.4;8413.4;36.59
2020-06-17 23:00:00;8952.1;8724.3;8952.1;31.7
2020-06-18 00:00:00;5776.2;8609.4;8609.4;27.74
2020-06-18 01:00:00;6103.0;9403.1;9403.1;25.26
2020-06-18 02:00:00;5602.5;9711.0;9711.0;23.51
2020-06-18 03:00:00;5236.3;10204.1;10204.1;22.82
2020-06-18 04:00:00;4934.5;10138.9;10138.9;22.92
2020-06-18 05:00:00;5145.5;10047.0;10047.0;24.31
2020-06-18 06:00:00;5802.6;10538.6;10538.6;28.63
2020-06-18 07:00:00;5210.7;10211.6;10211.6;34.32
2020-06-18 08:00:00;5650.7;10105.1;10105.1;36.29
2020-06-18 09:00:00;6431.7;10700.0;10700.0;36.93
2020-06-18 10:00:00;7071.1;11614.9;11614.9;36.73
2020-06-18 11:00:00;8080.3;12285.4;12285.4;36.87
2020-06-18 12:00:00;9637.1;12835.5;12835.5;36.21
2020-06-18 13:00:00;9439.2;13115.4;13115.4;34.0
2020-06-18 14:00:00;9851.5;13409.8;13409.8;32.17
2020-06-18 15:00:00;9475.9;13409.1;13409.1;31.81
2020-06-18 16:00:00;8716.0;13346.4;13346.4;30.72
2020-06-18 17:00:00;7043.4;13137.0;13137.0;33.1
2020-06-18 18:00:00;5957.9;11940.4;11940.4;35.0
2020-06-18 19:00:00;5992.3;10978.7;10978.7;36.99
2020-06-18 20:00:00;4363.0;10101.9;10101.9;36.3
2020-06-18 21:00:00;3780.3;10319.0;10319.0;35.57
2020-06-18 22:00:00;5076.2;8605.6;8605.6;34.3
2020-06-18 23:00:00;6966.0;8260.5;8260.5;29.98
2020-06-19 00:00:00;5025.6;9705.5;9705.5;28.1
2020-06-19 01:00:00;5150.7;9725.9;9725.9;24.45
2020-06-19 02:00:00;4764.9;9729.9;9729.9;23.25
2020-06-19 03:00:00;4599.2;10745.3;10745.3;22.28
2020-06-19 04:00:00;4659.3;11284.8;11284.8;22.2
2020-06-19 05:00:00;4875.7;10641.0;10641.0;23.07
2020-06-19 06:00:00;5054.7;10045.9;10045.9;30.06
2020-06-19 07:00:00;5105.4;9857.5;9857.5;35.33
2020-06-19 08:00:00;6716.5;10181.3;10181.3;37.8
2020-06-19 09:00:00;7868.7;11369.3;11369.3;36.08
2020-06-19 10:00:00;8391.0;12252.0;12252.0;34.56
2020-06-19 11:00:00;9348.3;12836.7;12836.7;33.33
2020-06-19 12:00:00;10676.2;13235.2;13235.2;31.22
2020-06-19 13:00:00;10353.2;13580.6;13580.6;28.4
2020-06-19 14:00:00;9935.6;13811.2;13811.2;27.0
2020-06-19 15:00:00;9952.6;13797.3;13797.3;25.33
2020-06-19 16:00:00;8911.1;13637.7;13637.7;24.07
2020-06-19 17:00:00;6708.2;13279.9;13279.9;28.64
2020-06-19 18:00:00;6108.1;12187.5;12187.5;32.61
2020-06-19 19:00:00;5732.5;11128.5;11128.5;34.0
2020-06-19 20:00:00;4267.8;10399.8;10399.8;34.22
2020-06-19 21:00:00;3929.0;10615.6;10615.6;34.13
2020-06-19 22:00:00;5709.7;8739.5;8739.5;35.0
2020-06-19 23:00:00;7032.3;8382.0;8382.0;31.5
2020-06-20 00:00:00;4605.6;9187.1;9187.1;26.7
2020-06-20 01:00:00;5167.2;9882.0;9882.0;24.73
2020-06-20 02:00:00;5852.3;11163.6;11163.6;22.8
2020-06-20 03:00:00;6340.6;12841.2;12841.2;21.63
2020-06-20 04:00:00;6218.7;13328.5;13328.5;20.48
2020-06-20 05:00:00;6326.5;13609.7;13609.7;20.04
2020-06-20 06:00:00;6431.9;13376.6;13376.6;21.85
2020-06-20 07:00:00;5782.5;13061.8;13061.8;22.94
2020-06-20 08:00:00;5968.4;12488.8;12488.8;24.17
2020-06-20 09:00:00;6375.8;12186.7;12186.7;23.67
2020-06-20 10:00:00;9071.7;13569.7;13569.7;22.06
2020-06-20 11:00:00;11495.5;14908.6;14908.6;21.5
2020-06-20 12:00:00;13138.3;15365.0;15365.0;20.5
2020-06-20 13:00:00;13212.0;15401.1;15401.1;17.9
2020-06-20 14:00:00;12776.1;15717.9;15717.9;15.27
2020-06-20 15:00:00;11473.4;15535.5;15535.5;15.68
2020-06-20 16:00:00;8412.3;14740.3;14740.3;18.98
2020-06-20 17:00:00;5873.4;13486.3;13486.3;23.67
2020-06-20 18:00:00;4470.1;12132.2;12132.2;28.3
2020-06-20 19:00:00;5004.5;11562.5;11562.5;30.87
2020-06-20 20:00:00;4515.0;11927.5;11927.5;33.0
2020-06-20 21:00:00;4085.7;12120.1;12120.1;34.77
2020-06-20 22:00:00;4431.7;9699.9;9699.9;34.94
2020-06-20 23:00:00;4805.0;8762.6;8762.6;31.58
2020-06-21 00:00:00;5669.3;9998.1;9998.1;30.11
2020-06-21 01:00:00;5812.4;10678.4;10678.4;25.07
2020-06-21 02:00:00;5628.7;9596.9;9596.9;22.15
2020-06-21 03:00:00;5484.8;10512.3;10512.3;20.26
2020-06-21 04:00:00;6087.9;11246.4;11246.4;16.2
2020-06-21 05:00:00;6138.5;10222.8;10222.8;12.53
2020-06-21 06:00:00;5745.6;10253.4;10253.4;10.98
2020-06-21 07:00:00;6017.6;10175.6;10175.6;11.25
2020-06-21 08:00:00;5856.3;10010.8;10010.8;14.0
2020-06-21 09:00:00;7128.5;10811.5;10811.5;13.68
2020-06-21 10:00:00;9478.0;12487.3;12487.3;15.6
2020-06-21 11:00:00;11314.0;13696.9;13696.9;17.0
2020-06-21 12:00:00;12810.0;14924.8;14924.8;18.62
2020-06-21 13:00:00;11875.1;15683.3;15683.3;13.08
2020-06-21 14:00:00;10937.8;15477.9;15477.9;8.26
2020-06-21 15:00:00;9786.3;15035.2;15035.2;8.4
2020-06-21 16:00:00;8416.3;14605.2;14605.2;11.65
2020-06-21 17:00:00;6935.2;14266.0;14266.0;20.84
2020-06-21 18:00:00;5520.4;13312.5;13312.5;24.83
2020-06-21 19:00:00;6114.9;12297.6;12297.6;25.2
2020-06-21 20:00:00;4900.7;11870.3;11870.3;25.6
2020-06-21 21:00:00;4317.7;12079.9;12079.9;29.93
2020-06-21 22:00:00;4932.5;10729.1;10729.1;32.93
2020-06-21 23:00:00;6955.9;10460.3;10460.3;29.9
2020-06-22 00:00:00;4953.2;10996.6;10996.6;23.57
2020-06-22 01:00:00;4648.3;10562.4;10562.4;21.88
2020-06-22 02:00:00;4705.3;10924.9;10924.9;20.61
2020-06-22 03:00:00;4837.7;11531.2;11531.2;21.04
2020-06-22 04:00:00;4961.7;11837.4;11837.4;21.5
2020-06-22 05:00:00;5496.4;10693.7;10693.7;23.04
2020-06-22 06:00:00;5540.9;11631.6;11631.6;30.69
2020-06-22 07:00:00;5515.2;10798.7;10798.7;35.41
2020-06-22 08:00:00;6821.1;11140.8;11140.8;38.58
2020-06-22 09:00:00;8159.3;11921.0;11921.0;34.5
2020-06-22 10:00:00;9285.3;13428.3;13428.3;33.08
2020-06-22 11:00:00;11058.9;14416.1;14416.1;31.66
2020-06-22 12:00:00;12545.6;14847.3;14847.3;30.14
2020-06-22 13:00:00;11493.3;15026.2;15026.2;28.67
2020-06-22 14:00:00;11166.4;14774.3;14774.3;28.41
2020-06-22 15:00:00;10933.0;14393.7;14393.7;27.66
2020-06-22 16:00:00;10182.5;13621.5;13621.5;27.0
2020-06-22 17:00:00;8793.8;12763.3;12763.3;31.41
2020-06-22 18:00:00;7686.1;11847.0;11847.0;34.39
2020-06-22 19:00:00;7112.6;10918.1;10918.1;36.74
2020-06-22 20:00:00;5110.1;9974.4;9974.4;37.63
2020-06-22 21:00:00;4580.0;10196.6;10196.6;37.39
2020-06-22 22:00:00;5960.4;9428.9;9428.9;36.38
2020-06-22 23:00:00;6942.0;9417.1;9417.1;33.01
2020-06-23 00:00:00;7353.1;9715.5;9715.5;30.0
2020-06-23 01:00:00;7987.4;9789.1;9789.1;27.12
2020-06-23 02:00:00;7686.1;9720.4;9720.4;25.88
2020-06-23 03:00:00;6241.8;10239.2;10239.2;24.4
2020-06-23 04:00:00;6526.0;11102.1;11102.1;24.43
2020-06-23 05:00:00;6626.9;10834.5;10834.5;27.04
2020-06-23 06:00:00;6452.6;11763.7;11763.7;34.82
2020-06-23 07:00:00;6376.0;10023.9;10023.9;37.15
2020-06-23 08:00:00;9149.8;11495.7;11495.7;37.16
2020-06-23 09:00:00;10167.3;12037.4;12037.4;34.9
2020-06-23 10:00:00;11645.9;13509.7;13509.7;31.92
2020-06-23 11:00:00;13411.8;14084.8;14084.8;31.02
2020-06-23 12:00:00;14553.0;14662.0;14662.0;29.6
2020-06-23 13:00:00;13583.6;14853.0;14853.0;28.99
2020-06-23 14:00:00;13595.1;14841.6;14841.6;28.63
2020-06-23 15:00:00;12892.6;14970.5;14970.5;28.87
2020-06-23 16:00:00;11051.4;14469.4;14469.4;30.0
2020-06-23 17:00:00;10474.7;13990.3;13990.3;33.0
2020-06-23 18:00:00;8854.8;12923.2;12923.2;36.59
2020-06-23 19:00:00;8454.9;12011.7;12011.7;42.17
2020-06-23 20:00:00;5633.7;10469.6;10469.6;39.5
2020-06-23 21:00:00;4574.9;10960.5;10960.5;38.69
2020-06-23 22:00:00;6363.0;10831.3;10831.3;38.19
2020-06-23 23:00:00;7793.2;11030.2;11030.2;34.3
2020-06-24 00:00:00;9784.0;11335.6;11335.6;33.02
2020-06-24 01:00:00;9359.5;11568.7;11568.7;31.37
2020-06-24 02:00:00;8445.9;11634.3;11634.3;27.83
2020-06-24 03:00:00;8001.5;11741.8;11741.8;26.76
2020-06-24 04:00:00;7341.3;11810.9;11810.9;26.86
2020-06-24 05:00:00;6398.7;11426.0;11426.0;28.53
2020-06-24 06:00:00;6523.5;11102.2;11102.2;31.26
2020-06-24 07:00:00;8531.2;11242.3;11242.3;35.61
2020-06-24 08:00:00;12069.4;13141.2;13141.2;39.03
2020-06-24 09:00:00;12990.5;13977.6;13977.6;37.66
2020-06-24 10:00:00;14324.2;14819.8;14819.8;36.12
2020-06-24 11:00:00;16001.6;15443.7;16001.6;36.0
2020-06-24 12:00:00;17235.0;15978.5;17235.0;35.9
2020-06-24 13:00:00;16405.4;16264.9;16405.4;34.61
2020-06-24 14:00:00;16181.7;16152.6;16181.7;33.6
2020-06-24 15:00:00;14713.6;15540.9;15540.9;32.72
2020-06-24 16:00:00;13598.0;14856.5;14856.5;33.98
2020-06-24 17:00:00;12462.1;14103.2;14103.2;37.16
2020-06-24 18:00:00;11239.2;13397.2;13397.2;40.93
2020-06-24 19:00:00;10740.2;12162.3;12162.3;46.69
2020-06-24 20:00:00;8475.0;10645.8;10645.8;41.19
2020-06-24 21:00:00;6512.1;10416.9;10416.9;40.0
2020-06-24 22:00:00;8599.3;10620.8;10620.8;38.95
2020-06-24 23:00:00;10550.2;10995.3;10995.3;33.98
2020-06-26 00:00:00;8192.8;9436.9;9436.9;32.47
2020-06-26 01:00:00;7284.9;9375.9;9375.9;28.12
2020-06-26 02:00:00;7408.6;9231.7;9231.7;25.96
2020-06-26 03:00:00;6104.4;9510.3;9510.3;25.59
2020-06-26 04:00:00;5316.8;9435.3;9435.3;25.63
2020-06-26 05:00:00;4796.2;9085.8;9085.8;26.8
2020-06-26 06:00:00;5632.5;9309.3;9309.3;34.05
2020-06-26 07:00:00;6876.0;9110.1;9110.1;38.94
2020-06-26 08:00:00;9520.5;10214.1;10214.1;40.13
2020-06-26 09:00:00;11079.5;10906.5;11079.5;39.19
2020-06-26 10:00:00;12455.4;11922.8;12455.4;37.19
2020-06-26 11:00:00;13789.4;12695.8;13789.4;37.0
2020-06-26 12:00:00;15501.9;13325.6;15501.9;38.02
2020-06-26 13:00:00;14939.7;13624.4;14939.7;36.1
2020-06-26 14:00:00;14833.8;13683.3;14833.8;33.0
2020-06-26 15:00:00;13208.5;13179.1;13208.5;32.18
2020-06-26 16:00:00;11830.2;12587.6;12587.6;33.28
2020-06-26 17:00:00;10207.9;12093.9;12093.9;36.45
2020-06-26 18:00:00;8663.4;11044.2;11044.2;40.43
2020-06-26 19:00:00;7829.8;9992.1;9992.1;46.8
2020-06-26 20:00:00;5359.0;8522.0;8522.0;41.7
2020-06-26 21:00:00;4267.8;8866.1;8866.1;39.9
2020-06-26 22:00:00;7203.2;8307.7;8307.7;40.1
2020-06-26 23:00:00;8536.2;8739.2;8739.2;37.4
2020-06-27 00:00:00;7182.1;10253.8;10253.8;30.32
2020-06-27 01:00:00;7576.8;10149.0;10149.0;27.54
2020-06-27 02:00:00;7631.8;10005.4;10005.4;26.51
2020-06-27 03:00:00;6885.0;10319.2;10319.2;25.75
2020-06-27 04:00:00;6205.1;10357.4;10357.4;25.43
2020-06-27 05:00:00;6070.9;11039.9;11039.9;27.1
2020-06-27 06:00:00;6191.0;10932.4;10932.4;34.49
2020-06-27 07:00:00;7352.3;10375.4;10375.4;40.73
2020-06-27 08:00:00;11692.0;12021.7;12021.7;42.09
2020-06-27 09:00:00;12742.2;12485.3;12742.2;40.98
2020-06-27 10:00:00;13949.3;13237.5;13949.3;39.75
2020-06-27 11:00:00;15929.3;13864.4;15929.3;38.62
2020-06-27 12:00:00;17234.8;14603.0;17234.8;40.1
2020-06-27 13:00:00;16451.5;14753.2;16451.5;39.98
2020-06-27 14:00:00;16126.1;14645.0;16126.1;38.11
2020-06-27 15:00:00;14989.8;14155.5;14989.8;36.0
2020-06-27 16:00:00;14144.4;13102.8;14144.4;34.76
2020-06-27 17:00:00;12889.9;12378.7;12889.9;37.06
2020-06-27 18:00:00;11588.4;11482.6;11588.4;39.55
2020-06-27 19:00:00;10688.5;10441.1;10688.5;44.13
2020-06-27 20:00:00;7937.5;8390.5;8390.5;41.23
2020-06-27 21:00:00;6553.8;8726.6;8726.6;40.24
2020-06-27 22:00:00;8950.3;8958.3;8958.3;38.0
2020-06-27 23:00:00;11239.9;9564.3;11239.9;33.43
2020-06-28 00:00:00;5757.9;11163.6;11163.6;23.93
2020-06-28 01:00:00;6955.7;10650.6;10650.6;21.03
2020-06-28 02:00:00;7449.4;10036.4;10036.4;16.9
2020-06-28 03:00:00;6506.2;9976.0;9976.0;14.26
2020-06-28 04:00:00;7103.0;10939.5;10939.5;15.48
2020-06-28 05:00:00;6833.0;10035.3;10035.3;13.02
2020-06-28 06:00:00;6909.7;10649.6;10649.6;12.45
2020-06-28 07:00:00;6975.9;10305.5;10305.5;12.6
2020-06-28 08:00:00;7703.0;10641.7;10641.7;13.36
2020-06-28 09:00:00;9837.3;11328.4;11328.4;12.48
2020-06-28 10:00:00;12789.7;12544.5;12789.7;14.21
2020-06-28 11:00:00;13500.7;13322.2;13500.7;15.9
2020-06-28 12:00:00;15125.5;14034.4;15125.5;17.16
2020-06-28 13:00:00;15928.4;14533.5;15928.4;10.37
2020-06-28 14:00:00;15466.8;14124.2;15466.8;8.65
2020-06-28 15:00:00;14376.9;13632.1;14376.9;5.4
2020-06-28 16:00:00;13147.6;12994.8;13147.6;2.23
2020-06-28 17:00:00;9040.9;12560.3;12560.3;16.9
2020-06-28 18:00:00;6441.7;11984.5;11984.5;25.04
2020-06-28 19:00:00;6913.5;11296.6;11296.6;29.83
2020-06-28 20:00:00;6662.4;11386.0;11386.0;33.04
2020-06-28 21:00:00;6479.0;11755.8;11755.8;35.07
2020-06-28 22:00:00;7409.6;9216.0;9216.0;36.0
